d23,offset_j2,offset_j3,rows,mean_vehicle_count,max_vehicle_count,mean_total_waiting_time,max_total_waiting_time,mean_speed,min_mean_speed,mean_total_queue,max_total_queue,total_departed,total_arrived,final_active,final_buffered,buffered_ratio
300,85,85,3600,93.378,111,443.715,1736.0,7.465,0.0,26.978,67,3400,3302,98,0,0.0
300,85,90,3600,93.352,111,441.402,1729.0,7.463,0.0,26.947,65,3400,3300,100,0,0.0
300,90,0,3600,92.896,111,418.791,1838.0,7.513,0.0,26.347,69,3400,3303,97,0,0.0
300,90,5,3600,93.216,112,434.912,1771.0,7.483,0.0,26.744,67,3400,3304,96,0,0.0
300,90,10,3600,92.958,115,445.624,1700.0,7.494,0.0,26.609,67,3400,3298,102,0,0.0
300,90,15,3600,92.075,118,437.307,1594.0,7.573,0.0,25.834,63,3400,3296,104,0,0.0
300,90,20,3600,90.896,119,415.693,1585.0,7.702,0.0,24.788,62,3400,3295,105,0,0.0
300,90,25,3600,87.965,117,346.443,1473.0,7.996,0.0,22.068,58,3400,3299,101,0,0.0
300,90,30,3600,86.731,113,309.766,1272.0,8.117,0.0,20.658,53,3400,3301,99,0,0.0
300,90,35,3600,86.341,115,291.344,1235.0,8.154,0.0,20.061,51,3400,3304,96,0,0.0
300,90,40,3600,85.987,112,280.393,1005.0,8.191,0.0,19.714,50,3400,3305,95,0,0.0
300,90,45,3600,85.819,110,270.804,1139.0,8.241,0.0,19.163,52,3400,3306,94,0,0.0
300,90,50,3600,85.952,107,267.12,1106.0,8.274,0.0,18.835,50,3400,3307,93,0,0.0
300,90,55,3600,86.549,105,277.486,979.0,8.245,0.0,19.256,44,3400,3306,94,0,0.0
300,90,60,3600,86.886,105,288.316,972.0,8.214,0.0,19.918,48,3400,3308,92,0,0.0
300,90,65,3600,88.222,104,323.483,976.0,8.061,0.0,21.773,56,3400,3309,91,0,0.0
300,90,70,3600,91.147,108,382.731,1253.0,7.775,0.0,24.41,65,3400,3303,97,0,0.0
300,90,75,3600,92.429,110,413.382,1473.0,7.63,0.0,25.673,66,3400,3303,97,0,0.0
300,90,80,3600,92.13,113,408.902,1629.0,7.614,0.0,25.593,67,3400,3303,97,0,0.0
300,90,85,3600,93.218,112,428.959,1737.0,7.5,0.0,26.632,69,3400,3305,95,0,0.0
300,90,90,3600,92.896,111,418.791,1838.0,7.513,0.0,26.347,69,3400,3303,97,0,0.0
500,0,0,3600,102.119,126,444.502,2103.0,7.642,0.0,27.777,79,3400,3290,110,0,0.0
500,0,5,3600,101.396,124,431.924,1868.0,7.677,0.0,27.266,73,3400,3285,115,0,0.0
500,0,10,3600,100.001,124,402.915,1640.0,7.779,0.0,26.187,71,3400,3282,118,0,0.0
500,0,15,3600,99.25,123,390.245,1425.0,7.846,0.0,25.533,67,3400,3284,116,0,0.0
500,0,20,3600,99.048,123,393.992,1376.0,7.875,0.0,25.262,67,3400,3286,114,0,0.0
500,0,25,3600,96.94,122,364.829,1245.0,8.074,0.0,23.448,61,3400,3288,112,0,0.0
500,0,30,3600,95.26,122,346.769,1080.0,8.265,0.0,21.992,57,3400,3294,106,0,0.0
500,0,35,3600,92.596,120,308.536,1019.0,8.548,0.0,19.708,48,3400,3298,102,0,0.0
500,0,40,3600,90.269,115,276.682,863.0,8.796,0.0,17.79,38,3400,3303,97,0,0.0
500,0,45,3600,88.82,111,256.709,1050.0,8.954,0.0,16.762,41,3400,3305,95,0,0.0
500,0,50,3600,89.069,111,264.234,1065.0,8.939,0.0,17.32,42,3400,3305,95,0,0.0
500,0,55,3600,91.218,110,296.361,1287.0,8.745,0.0,19.049,47,3400,3307,93,0,0.0
500,0,60,3600,93.504,113,327.295,1292.0,8.536,0.0,20.797,47,3400,3306,94,0,0.0
500,0,65,3600,96.354,111,359.535,1397.0,8.269,0.0,22.722,57,3400,3307,93,0,0.0
500,0,70,3600,98.389,114,377.485,1339.0,8.07,0.0,24.153,63,3400,3300,100,0,0.0
500,0,75,3600,98.931,116,372.859,1326.0,7.994,0.0,24.672,65,3400,3299,101,0,0.0
500,0,80,3600,99.893,118,390.58,1368.0,7.878,0.0,25.712,69,3400,3298,102,0,0.0
500,0,85,3600,101.387,124,424.045,1680.0,7.728,0.0,27.084,77,3400,3294,106,0,0.0
500,0,90,3600,102.119,126,444.502,2103.0,7.642,0.0,27.777,79,3400,3290,110,0,0.0
500,5,0,3600,101.339,123,417.886,1915.0,7.739,0.0,26.858,77,3400,3299,101,0,0.0
500,5,5,3600,103.149,123,462.554,1779.0,7.581,0.0,28.616,77,3400,3291,109,0,0.0
500,5,10,3600,103.001,124,462.717,1646.0,7.582,0.0,28.744,75,3400,3286,114,0,0.0
500,5,15,3600,102.23,124,443.241,1467.0,7.645,0.0,28.032,70,3400,3286,114,0,0.0
500,5,20,3600,102.072,126,447.677,1384.0,7.666,0.0,27.929,69,3400,3287,113,0,0.0
500,5,25,3600,100.416,125,423.272,1196.0,7.817,0.0,26.458,66,3400,3290,110,0,0.0
500,5,30,3600,98.256,124,393.88,1059.0,8.022,0.0,24.604,60,3400,3295,105,0,0.0
500,5,35,3600,95.663,121,358.544,971.0,8.281,0.0,22.451,52,3400,3299,101,0,0.0
500,5,40,3600,93.224,118,323.182,841.0,8.522,0.0,20.318,39,3400,3305,95,0,0.0
500,5,45,3600,90.602,114,284.008,1006.0,8.786,0.0,18.088,40,3400,3308,92,0,0.0
500,5,50,3600,88.987,111,261.726,970.0,8.949,0.0,16.953,38,3400,3310,90,0,0.0
500,5,55,3600,89.404,106,268.909,1001.0,8.918,0.0,17.522,42,3400,3312,88,0,0.0
500,5,60,3600,91.555,108,301.447,1132.0,8.719,0.0,19.26,43,3400,3312,88,0,0.0
500,5,65,3600,93.836,107,327.991,1133.0,8.504,0.0,20.812,45,3400,3312,88,0,0.0
500,5,70,3600,96.146,110,347.347,1146.0,8.282,0.0,22.255,57,3400,3304,96,0,0.0
500,5,75,3600,96.519,112,332.529,1067.0,8.22,0.0,22.4,61,3400,3305,95,0,0.0
500,5,80,3600,96.974,113,328.054,1106.0,8.147,0.0,22.864,63,3400,3305,95,0,0.0
500,5,85,3600,98.396,117,356.214,1417.0,7.994,0.0,24.316,67,3400,3303,97,0,0.0
500,5,90,3600,101.339,123,417.886,1915.0,7.739,0.0,26.858,77,3400,3299,101,0,0.0
500,10,0,3600,99.206,119,368.644,1619.0,7.938,0.0,24.973,75,3400,3304,96,0,0.0
500,10,5,3600,103.308,123,458.002,1807.0,7.607,0.0,28.688,77,3400,3296,104,0,0.0
500,10,10,3600,104.97,121,496.936,1698.0,7.475,0.0,30.274,77,3400,3289,111,0,0.0
500,10,15,3600,105.789,122,516.003,1561.0,7.419,0.0,31.097,74,3400,3285,115,0,0.0
500,10,20,3600,105.325,125,508.862,1502.0,7.459,0.0,30.73,72,3400,3288,112,0,0.0
500,10,25,3600,103.476,126,475.903,1329.0,7.613,0.0,29.066,69,3400,3291,109,0,0.0
500,10,30,3600,101.589,125,449.326,1147.0,7.779,0.0,27.479,63,3400,3295,105,0,0.0
500,10,35,3600,98.988,122,410.677,1052.0,8.015,0.0,25.294,53,3400,3299,101,0,0.0
500,10,40,3600,96.427,119,372.991,957.0,8.251,0.0,23.107,44,3400,3306,94,0,0.0
500,10,45,3600,93.999,115,335.64,1087.0,8.48,0.0,20.894,44,3400,3309,91,0,0.0
500,10,50,3600,91.618,109,303.631,1058.0,8.704,0.0,18.991,41,3400,3313,87,0,0.0
500,10,55,3600,90.31,105,288.245,1014.0,8.829,0.0,18.14,41,3400,3314,86,0,0.0
500,10,60,3600,90.567,104,290.576,993.0,8.812,0.0,18.506,41,3400,3316,84,0,0.0
500,10,65,3600,92.728,105,313.595,1009.0,8.611,0.0,19.912,44,3400,3317,83,0,0.0
500,10,70,3600,94.722,106,329.99,1039.0,8.427,0.0,21.152,52,3400,3309,91,0,0.0
500,10,75,3600,95.247,109,315.082,984.0,8.352,0.0,21.272,57,3400,3309,91,0,0.0
500,10,80,3600,95.611,111,302.348,966.0,8.289,0.0,21.52,61,3400,3309,91,0,0.0
500,10,85,3600,96.661,117,313.118,1229.0,8.172,0.0,22.445,66,3400,3309,91,0,0.0
500,10,90,3600,99.206,119,368.644,1619.0,7.938,0.0,24.973,75,3400,3304,96,0,0.0
500,15,0,3600,97.648,117,325.926,1447.0,8.105,0.0,23.194,75,3400,3309,91,0,0.0
500,15,5,3600,101.092,121,399.714,1602.0,7.814,0.0,26.46,76,3400,3303,97,0,0.0
500,15,10,3600,105.292,123,495.842,1685.0,7.495,0.0,30.436,78,3400,3296,104,0,0.0
500,15,15,3600,107.143,121,536.46,1679.0,7.363,0.0,32.072,79,3400,3288,112,0,0.0
500,15,20,3600,108.281,123,564.493,1570.0,7.291,0.0,33.131,76,3400,3288,112,0,0.0
500,15,25,3600,106.352,124,528.312,1368.0,7.439,0.0,31.526,71,3400,3291,109,0,0.0
500,15,30,3600,104.511,125,497.803,1159.0,7.594,0.0,29.954,64,3400,3296,104,0,0.0
500,15,35,3600,101.881,124,453.398,1057.0,7.809,0.0,27.657,55,3400,3300,100,0,0.0
500,15,40,3600,99.48,122,415.14,1022.0,8.011,0.0,25.553,44,3400,3305,95,0,0.0
500,15,45,3600,96.692,118,370.836,1140.0,8.257,0.0,23.107,46,3400,3310,90,0,0.0
500,15,50,3600,94.522,112,341.956,1073.0,8.449,0.0,21.276,43,3400,3313,87,0,0.0
500,15,55,3600,92.764,109,317.671,1028.0,8.607,0.0,19.749,43,3400,3315,85,0,0.0
500,15,60,3600,91.678,107,306.935,1004.0,8.709,0.0,19.097,43,3400,3317,83,0,0.0
500,15,65,3600,91.654,107,301.039,1010.0,8.715,0.0,19.099,44,3400,3318,82,0,0.0
500,15,70,3600,93.576,107,315.694,994.0,8.537,0.0,20.223,48,3400,3311,89,0,0.0
500,15,75,3600,94.225,109,302.102,963.0,8.464,0.0,20.324,54,3400,3311,89,0,0.0
500,15,80,3600,94.988,112,295.418,956.0,8.372,0.0,20.831,63,3400,3311,89,0,0.0
500,15,85,3600,96.074,113,301.999,1195.0,8.253,0.0,21.73,64,3400,3312,88,0,0.0
500,15,90,3600,97.648,117,325.926,1447.0,8.105,0.0,23.194,75,3400,3309,91,0,0.0
500,20,0,3600,96.32,113,297.809,1239.0,8.246,0.0,21.884,70,3400,3311,89,0,0.0
500,20,5,3600,97.829,114,326.741,1222.0,8.108,0.0,23.404,70,3400,3309,91,0,0.0
500,20,10,3600,101.706,119,407.125,1270.0,7.79,0.0,26.904,72,3400,3300,100,0,0.0
500,20,15,3600,105.318,119,489.986,1403.0,7.523,0.0,30.339,74,3400,3295,105,0,0.0
500,20,20,3600,108.119,122,551.727,1549.0,7.33,0.0,32.815,76,3400,3292,108,0,0.0
500,20,25,3600,107.874,123,549.311,1356.0,7.357,0.0,32.684,72,3400,3290,110,0,0.0
500,20,30,3600,105.945,126,514.697,1155.0,7.511,0.0,31.087,64,3400,3295,105,0,0.0
500,20,35,3600,103.518,125,473.384,1028.0,7.702,0.0,29.066,57,3400,3301,99,0,0.0
500,20,40,3600,100.916,119,427.342,969.0,7.908,0.0,26.783,46,3400,3308,92,0,0.0
500,20,45,3600,98.402,120,383.658,1115.0,8.116,0.0,24.464,47,3400,3311,89,0,0.0
500,20,50,3600,96.18,113,349.592,1078.0,8.306,0.0,22.512,45,3400,3315,85,0,0.0
500,20,55,3600,94.376,110,326.581,1025.0,8.463,0.0,20.963,44,3400,3317,83,0,0.0
500,20,60,3600,92.733,107,306.341,973.0,8.611,0.0,19.575,44,3400,3320,80,0,0.0
500,20,65,3600,92.078,106,301.044,934.0,8.673,0.0,19.159,45,3400,3322,78,0,0.0
500,20,70,3600,92.08,107,293.249,884.0,8.676,0.0,19.059,45,3400,3314,86,0,0.0
500,20,75,3600,92.814,106,282.784,874.0,8.6,0.0,19.176,49,3400,3314,86,0,0.0
500,20,80,3600,93.965,109,281.115,843.0,8.483,0.0,19.887,56,3400,3314,86,0,0.0
500,20,85,3600,95.071,111,284.179,1076.0,8.369,0.0,20.75,62,3400,3314,86,0,0.0
500,20,90,3600,96.32,113,297.809,1239.0,8.246,0.0,21.884,70,3400,3311,89,0,0.0
500,25,0,3600,94.629,112,265.116,1130.0,8.414,0.0,20.311,67,3400,3314,86,0,0.0
500,25,5,3600,95.952,112,288.415,1082.0,8.287,0.0,21.65,67,3400,3310,90,0,0.0
500,25,10,3600,97.772,113,326.102,1032.0,8.124,0.0,23.309,65,3400,3303,97,0,0.0
500,25,15,3600,100.816,116,393.113,1092.0,7.879,0.0,26.195,67,3400,3295,105,0,0.0
500,25,20,3600,104.846,118,480.892,1362.0,7.577,0.0,29.861,71,3400,3293,107,0,0.0
500,25,25,3600,106.064,121,507.232,1493.0,7.493,0.0,31.002,68,3400,3292,108,0,0.0
500,25,30,3600,105.984,123,509.901,1409.0,7.51,0.0,31.101,64,3400,3294,106,0,0.0
500,25,35,3600,103.241,123,455.07,1066.0,7.726,0.0,28.748,55,3400,3303,97,0,0.0
500,25,40,3600,100.948,119,411.598,897.0,7.904,0.0,26.721,48,3400,3307,93,0,0.0
500,25,45,3600,98.047,117,358.419,1007.0,8.141,0.0,24.139,46,3400,3312,88,0,0.0
500,25,50,3600,96.086,114,324.372,977.0,8.31,0.0,22.309,44,3400,3315,85,0,0.0
500,25,55,3600,94.25,111,297.758,927.0,8.475,0.0,20.665,43,3400,3317,83,0,0.0
500,25,60,3600,92.526,110,276.051,897.0,8.634,0.0,19.19,41,3400,3321,79,0,0.0
500,25,65,3600,91.569,108,265.87,880.0,8.724,0.0,18.265,41,3400,3321,79,0,0.0
500,25,70,3600,91.246,107,264.129,826.0,8.757,0.0,18.022,52,3400,3315,85,0,0.0
500,25,75,3600,91.462,107,257.769,815.0,8.73,0.0,18.008,48,3400,3317,83,0,0.0
500,25,80,3600,92.319,107,250.433,777.0,8.642,0.0,18.384,52,3400,3317,83,0,0.0
500,25,85,3600,93.524,110,255.483,953.0,8.523,0.0,19.319,58,3400,3318,82,0,0.0
500,25,90,3600,94.629,112,265.116,1130.0,8.414,0.0,20.311,67,3400,3314,86,0,0.0
500,30,0,3600,93.501,110,230.509,942.0,8.528,0.0,18.345,62,3400,3316,84,0,0.0
500,30,5,3600,94.797,110,248.034,880.0,8.406,0.0,19.615,61,3400,3313,87,0,0.0
500,30,10,3600,96.172,110,273.694,832.0,8.282,0.0,20.919,60,3400,3308,92,0,0.0
500,30,15,3600,97.765,112,308.794,848.0,8.145,0.0,22.435,61,3400,3305,95,0,0.0
500,30,20,3600,101.059,114,377.505,1119.0,7.875,0.0,25.473,59,3400,3298,102,0,0.0
500,30,25,3600,104.935,121,460.433,1364.0,7.58,0.0,29.028,62,3400,3295,105,0,0.0
500,30,30,3600,106.755,124,499.968,1575.0,7.451,0.0,30.757,61,3400,3295,105,0,0.0
500,30,35,3600,106.198,124,490.293,1372.0,7.495,0.0,30.438,56,3400,3301,99,0,0.0
500,30,40,3600,103.549,120,438.327,1073.0,7.689,0.0,28.199,52,3400,3306,94,0,0.0
500,30,45,3600,100.423,117,378.298,984.0,7.932,0.0,25.422,47,3400,3313,87,0,0.0
500,30,50,3600,97.538,115,323.221,898.0,8.163,0.0,22.827,44,3400,3315,85,0,0.0
500,30,55,3600,95.202,114,281.879,837.0,8.367,0.0,20.659,43,3400,3319,81,0,0.0
500,30,60,3600,93.332,111,252.817,824.0,8.544,0.0,18.966,42,3400,3322,78,0,0.0
500,30,65,3600,92.401,110,243.735,791.0,8.634,0.0,18.09,41,3400,3324,76,0,0.0
500,30,70,3600,91.636,108,240.787,757.0,8.712,0.0,17.459,43,3400,3318,82,0,0.0
500,30,75,3600,91.253,107,237.811,769.0,8.741,0.0,17.077,45,3400,3319,81,0,0.0
500,30,80,3600,91.179,106,224.05,738.0,8.743,0.0,16.651,46,3400,3320,80,0,0.0
500,30,85,3600,92.208,108,221.85,794.0,8.646,0.0,17.252,51,3400,3319,81,0,0.0
500,30,90,3600,93.501,110,230.509,942.0,8.528,0.0,18.345,62,3400,3316,84,0,0.0
500,35,0,3600,92.946,110,213.042,833.0,8.569,0.0,17.071,55,3400,3316,84,0,0.0
500,35,5,3600,94.262,110,225.916,771.0,8.458,0.0,18.312,54,3400,3314,86,0,0.0
500,35,10,3600,95.552,110,245.151,717.0,8.343,0.0,19.547,53,3400,3309,91,0,0.0
500,35,15,3600,96.676,110,267.614,672.0,8.247,0.0,20.682,49,3400,3304,96,0,0.0
500,35,20,3600,98.163,112,302.678,845.0,8.116,0.0,22.178,48,3400,3304,96,0,0.0
500,35,25,3600,101.37,115,367.391,1101.0,7.851,0.0,25.112,54,3400,3302,98,0,0.0
500,35,30,3600,105.392,121,449.419,1402.0,7.544,0.0,28.797,58,3400,3297,103,0,0.0
500,35,35,3600,107.104,126,484.279,1690.0,7.414,0.0,30.414,70,3400,3301,99,0,0.0
500,35,40,3600,106.918,122,479.891,1390.0,7.419,0.0,30.389,63,3400,3300,100,0,0.0
500,35,45,3600,103.836,120,418.515,1120.0,7.64,0.0,27.726,58,3400,3306,94,0,0.0
500,35,50,3600,100.898,118,360.206,874.0,7.861,0.0,25.083,53,3400,3313,87,0,0.0
500,35,55,3600,97.744,115,301.137,741.0,8.107,0.0,22.232,47,3400,3314,86,0,0.0
500,35,60,3600,95.051,114,253.252,732.0,8.344,0.0,19.803,42,3400,3319,81,0,0.0
500,35,65,3600,93.742,113,231.371,712.0,8.475,0.0,18.446,42,3400,3323,77,0,0.0
500,35,70,3600,92.844,110,224.662,670.0,8.568,0.0,17.657,42,3400,3319,81,0,0.0
500,35,75,3600,91.816,109,217.781,673.0,8.667,0.0,16.856,45,3400,3319,81,0,0.0
500,35,80,3600,91.426,107,213.775,758.0,8.697,0.0,16.411,46,3400,3320,80,0,0.0
500,35,85,3600,91.934,107,211.525,719.0,8.654,0.0,16.416,45,3400,3320,80,0,0.0
500,35,90,3600,92.946,110,213.042,833.0,8.569,0.0,17.071,55,3400,3316,84,0,0.0
500,40,0,3600,91.983,109,197.614,777.0,8.632,0.0,16.265,47,3400,3317,83,0,0.0
500,40,5,3600,93.312,109,206.429,705.0,8.526,0.0,17.099,45,3400,3314,86,0,0.0
500,40,10,3600,94.512,109,219.568,611.0,8.431,0.0,18.307,43,3400,3309,91,0,0.0
500,40,15,3600,95.668,109,237.538,613.0,8.336,0.0,19.445,42,3400,3307,93,0,0.0
500,40,20,3600,96.85,108,263.445,713.0,8.231,0.0,20.77,46,3400,3305,95,0,0.0
500,40,25,3600,98.479,111,299.636,898.0,8.086,0.0,22.507,49,3400,3305,95,0,0.0
500,40,30,3600,101.878,117,365.632,1210.0,7.804,0.0,25.598,56,3400,3302,98,0,0.0
500,40,35,3600,105.744,123,442.87,1465.0,7.501,0.0,29.057,68,3400,3301,99,0,0.0
500,40,40,3600,107.66,123,476.032,1695.0,7.352,0.0,30.664,75,3400,3302,98,0,0.0
500,40,45,3600,107.018,122,462.087,1486.0,7.388,0.0,30.209,72,3400,3301,99,0,0.0
500,40,50,3600,104.41,122,407.499,1230.0,7.569,0.0,27.871,67,3400,3307,93,0,0.0
500,40,55,3600,101.21,122,346.317,959.0,7.801,0.0,25.027,61,3400,3312,88,0,0.0
500,40,60,3600,98.002,117,287.754,749.0,8.057,0.0,22.214,55,3400,3316,84,0,0.0
500,40,65,3600,95.601,116,240.876,660.0,8.268,0.0,19.808,48,3400,3319,81,0,0.0
500,40,70,3600,94.213,114,220.585,634.0,8.408,0.0,18.543,43,3400,3314,86,0,0.0
500,40,75,3600,93.12,112,211.137,619.0,8.514,0.0,17.673,43,3400,3315,85,0,0.0
500,40,80,3600,92.01,110,203.754,660.0,8.618,0.0,16.803,46,3400,3316,84,0,0.0
500,40,85,3600,91.798,110,202.606,830.0,8.633,0.0,16.476,50,3400,3318,82,0,0.0
500,40,90,3600,91.983,109,197.614,777.0,8.632,0.0,16.265,47,3400,3317,83,0,0.0
500,45,0,3600,91.808,111,194.986,897.0,8.621,0.0,16.409,51,3400,3318,82,0,0.0
500,45,5,3600,92.515,110,200.298,811.0,8.577,0.0,16.7,48,3400,3317,83,0,0.0
500,45,10,3600,93.678,109,208.935,755.0,8.493,0.0,17.486,46,3400,3310,90,0,0.0
500,45,15,3600,94.819,109,221.998,686.0,8.41,0.0,18.619,42,3400,3308,92,0,0.0
500,45,20,3600,95.786,109,238.366,640.0,8.328,0.0,19.719,39,3400,3306,94,0,0.0
500,45,25,3600,97.115,109,268.553,777.0,8.206,0.0,21.415,47,3400,3306,94,0,0.0
500,45,30,3600,98.854,113,304.85,930.0,8.051,0.0,23.254,51,3400,3306,94,0,0.0
500,45,35,3600,102.406,120,369.718,1243.0,7.752,0.0,26.257,66,3400,3304,96,0,0.0
500,45,40,3600,105.967,121,442.91,1582.0,7.466,0.0,29.474,75,3400,3302,98,0,0.0
500,45,45,3600,107.651,125,466.005,1856.0,7.336,0.0,30.6,75,3400,3301,99,0,0.0
500,45,50,3600,107.003,125,451.352,1565.0,7.37,0.0,30.095,71,3400,3304,96,0,0.0
500,45,55,3600,104.566,123,401.599,1320.0,7.533,0.0,27.924,68,3400,3307,93,0,0.0
500,45,60,3600,101.484,123,342.399,1099.0,7.758,0.0,25.202,64,3400,3312,88,0,0.0
500,45,65,3600,98.494,119,285.608,864.0,7.994,0.0,22.425,55,3400,3318,82,0,0.0
500,45,70,3600,95.876,117,237.334,690.0,8.229,0.0,20.022,50,3400,3314,86,0,0.0
500,45,75,3600,94.234,116,213.088,698.0,8.385,0.0,18.566,45,3400,3315,85,0,0.0
500,45,80,3600,93.114,114,202.927,662.0,8.493,0.0,17.619,45,3400,3314,86,0,0.0
500,45,85,3600,92.234,112,200.017,690.0,8.575,0.0,16.956,46,3400,3318,82,0,0.0
500,45,90,3600,91.808,111,194.986,897.0,8.621,0.0,16.409,51,3400,3318,82,0,0.0
500,50,0,3600,92.295,115,201.437,768.0,8.565,0.0,16.956,44,3400,3316,84,0,0.0
500,50,5,3600,92.273,112,203.72,700.0,8.576,0.0,16.839,44,3400,3317,83,0,0.0
500,50,10,3600,93.081,111,211.702,658.0,8.526,0.0,17.299,42,3400,3312,88,0,0.0
500,50,15,3600,93.923,112,216.479,590.0,8.478,0.0,17.844,40,3400,3307,93,0,0.0
500,50,20,3600,95.011,112,231.293,548.0,8.396,0.0,19.127,36,3400,3306,94,0,0.0
500,50,25,3600,96.331,112,253.521,568.0,8.28,0.0,20.668,44,3400,3306,94,0,0.0
500,50,30,3600,97.445,111,275.601,729.0,8.173,0.0,22.068,49,3400,3307,93,0,0.0
500,50,35,3600,99.648,114,317.648,921.0,7.979,0.0,24.147,58,3400,3304,96,0,0.0
500,50,40,3600,102.686,118,376.242,1274.0,7.721,0.0,26.797,71,3400,3302,98,0,0.0
500,50,45,3600,106.319,122,444.333,1730.0,7.44,0.0,29.707,75,3400,3300,100,0,0.0
500,50,50,3600,108.065,128,472.96,1728.0,7.301,0.0,30.966,75,3400,3301,99,0,0.0
500,50,55,3600,107.394,127,456.283,1508.0,7.33,0.0,30.311,73,3400,3302,98,0,0.0
500,50,60,3600,104.58,125,400.763,1314.0,7.522,0.0,27.88,69,3400,3308,92,0,0.0
500,50,65,3600,101.789,123,346.923,1002.0,7.724,0.0,25.343,64,3400,3316,84,0,0.0
500,50,70,3600,98.726,122,290.549,774.0,7.968,0.0,22.605,59,3400,3310,90,0,0.0
500,50,75,3600,96.018,119,240.067,708.0,8.209,0.0,20.071,53,3400,3310,90,0,0.0
500,50,80,3600,94.226,118,213.324,566.0,8.379,0.0,18.519,45,3400,3313,87,0,0.0
500,50,85,3600,93.211,116,203.635,657.0,8.476,0.0,17.579,39,3400,3314,86,0,0.0
500,50,90,3600,92.295,115,201.437,768.0,8.565,0.0,16.956,44,3400,3316,84,0,0.0
500,55,0,3600,93.531,117,219.868,665.0,8.45,0.0,17.938,38,3400,3311,89,0,0.0
500,55,5,3600,92.704,115,217.731,592.0,8.531,0.0,17.383,37,3400,3312,88,0,0.0
500,55,10,3600,92.807,114,224.834,593.0,8.53,0.0,17.55,38,3400,3311,89,0,0.0
500,55,15,3600,93.151,113,224.282,580.0,8.527,0.0,17.677,38,3400,3308,92,0,0.0
500,55,20,3600,93.939,113,231.923,596.0,8.478,0.0,18.418,37,3400,3306,94,0,0.0
500,55,25,3600,95.21,112,249.064,574.0,8.376,0.0,19.946,37,3400,3306,94,0,0.0
500,55,30,3600,96.652,113,268.319,610.0,8.25,0.0,21.466,45,3400,3307,93,0,0.0
500,55,35,3600,98.352,113,296.791,777.0,8.098,0.0,23.16,56,3400,3304,96,0,0.0
500,55,40,3600,100.468,114,336.736,1060.0,7.915,0.0,25.086,66,3400,3303,97,0,0.0
500,55,45,3600,103.452,119,395.608,1472.0,7.671,0.0,27.622,73,3400,3300,100,0,0.0
500,55,50,3600,106.768,124,460.343,1577.0,7.411,0.0,30.209,74,3400,3299,101,0,0.0
500,55,55,3600,108.056,128,483.005,1828.0,7.294,0.0,31.085,76,3400,3301,99,0,0.0
500,55,60,3600,107.481,128,467.775,1597.0,7.315,0.0,30.449,73,3400,3305,95,0,0.0
500,55,65,3600,104.986,128,418.136,1343.0,7.48,0.0,28.235,68,3400,3309,91,0,0.0
500,55,70,3600,102.137,124,364.011,1093.0,7.691,0.0,25.696,62,3400,3305,95,0,0.0
500,55,75,3600,98.884,123,303.136,852.0,7.952,0.0,22.776,56,3400,3305,95,0,0.0
500,55,80,3600,95.996,121,250.26,771.0,8.209,0.0,20.111,51,3400,3307,93,0,0.0
500,55,85,3600,94.57,118,229.244,648.0,8.345,0.0,18.826,45,3400,3308,92,0,0.0
500,55,90,3600,93.531,117,219.868,665.0,8.45,0.0,17.938,38,3400,3311,89,0,0.0
500,60,0,3600,94.659,117,253.534,644.0,8.343,0.0,19.532,49,3400,3307,93,0,0.0
500,60,5,3600,93.89,116,249.11,560.0,8.422,0.0,18.899,44,3400,3307,93,0,0.0
500,60,10,3600,93.33,114,250.102,575.0,8.475,0.0,18.517,39,3400,3307,93,0,0.0
500,60,15,3600,93.004,112,246.946,699.0,8.519,0.0,18.153,41,3400,3308,92,0,0.0
500,60,20,3600,93.318,110,246.04,646.0,8.514,0.0,18.37,39,3400,3306,94,0,0.0
500,60,25,3600,94.217,111,253.4,663.0,8.454,0.0,19.233,40,3400,3306,94,0,0.0
500,60,30,3600,95.917,112,272.134,647.0,8.315,0.0,20.909,40,3400,3307,93,0,0.0
500,60,35,3600,97.658,113,296.872,710.0,8.167,0.0,22.654,53,3400,3304,96,0,0.0
500,60,40,3600,99.436,114,325.315,889.0,8.014,0.0,24.297,65,3400,3302,98,0,0.0
500,60,45,3600,101.271,114,357.749,1158.0,7.863,0.0,25.881,66,3400,3300,100,0,0.0
500,60,50,3600,104.085,120,416.432,1287.0,7.632,0.0,28.324,69,3400,3299,101,0,0.0
500,60,55,3600,107.475,126,486.461,1681.0,7.358,0.0,31.139,77,3400,3299,101,0,0.0
500,60,60,3600,108.622,128,513.418,1938.0,7.252,0.0,32.046,80,3400,3303,97,0,0.0
500,60,65,3600,107.892,127,496.664,1749.0,7.273,0.0,31.318,76,3400,3305,95,0,0.0
500,60,70,3600,105.391,128,444.809,1470.0,7.441,0.0,29.043,72,3400,3302,98,0,0.0
500,60,75,3600,102.296,126,387.892,1251.0,7.669,0.0,26.388,68,3400,3303,97,0,0.0
500,60,80,3600,99.005,123,327.388,1038.0,7.933,0.0,23.469,63,3400,3305,95,0,0.0
500,60,85,3600,96.139,118,275.038,820.0,8.192,0.0,20.861,55,3400,3306,94,0,0.0
500,60,90,3600,94.659,117,253.534,644.0,8.343,0.0,19.532,49,3400,3307,93,0,0.0
500,65,0,3600,96.408,118,309.281,964.0,8.175,0.0,22.06,56,3400,3306,94,0,0.0
