demand_scenario,demand_multiplier,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,departed_cumulative,arrived_cumulative,reward,done
oversaturation,2.5,42,1861,0,1,269,2175.0,2.782,127,0,2,2692,2429,-2175.0,False
oversaturation,2.5,42,1862,0,1,269,2084.0,2.885,127,0,2,2693,2430,-2084.0,False
oversaturation,2.5,42,1863,0,1,269,1999.0,3.02,124,0,2,2693,2430,-1999.0,False
oversaturation,2.5,42,1864,0,1,269,1946.0,3.051,124,0,2,2694,2431,-1946.0,False
oversaturation,2.5,42,1865,0,1,270,1884.0,3.149,123,0,2,2695,2431,-1884.0,False
oversaturation,2.5,42,1866,0,1,275,1893.0,3.158,131,0,2,2700,2431,-1893.0,False
oversaturation,2.5,42,1867,0,1,276,1858.0,3.204,127,0,2,2702,2432,-1858.0,False
oversaturation,2.5,42,1868,0,1,277,1810.0,3.3,127,0,2,2703,2432,-1810.0,False
oversaturation,2.5,42,1869,0,1,279,1796.0,3.196,128,0,2,2706,2433,-1796.0,False
oversaturation,2.5,42,1870,0,1,282,1854.0,3.141,135,0,2,2710,2434,-1854.0,False
oversaturation,2.5,42,1871,0,1,282,1869.0,3.144,130,0,2,2711,2435,-1869.0,False
oversaturation,2.5,42,1872,0,1,282,1933.0,3.119,137,0,2,2713,2437,-1933.0,False
oversaturation,2.5,42,1873,0,1,286,2002.0,3.192,143,0,2,2717,2437,-2002.0,False
oversaturation,2.5,42,1874,0,1,286,2075.0,3.306,142,0,2,2717,2437,-2075.0,False
oversaturation,2.5,42,1875,0,1,287,2071.0,3.315,146,0,2,2719,2438,-2071.0,False
oversaturation,2.5,42,1876,0,1,285,2153.0,3.245,149,0,2,2719,2440,-2153.0,False
oversaturation,2.5,42,1877,0,1,285,2215.0,3.231,152,0,2,2719,2440,-2215.0,False
oversaturation,2.5,42,1878,0,1,284,2306.0,3.07,156,0,2,2721,2443,-2306.0,False
oversaturation,2.5,42,1879,0,1,283,2348.0,3.027,159,0,2,2721,2444,-2348.0,False
oversaturation,2.5,42,1880,0,1,287,2367.0,2.944,165,0,2,2726,2445,-2367.0,False
oversaturation,2.5,42,1881,0,1,285,2390.0,2.875,160,0,2,2727,2448,-2390.0,False
oversaturation,2.5,42,1882,0,1,284,2449.0,2.923,159,0,2,2727,2449,-2449.0,False
oversaturation,2.5,42,1883,0,1,282,2516.0,2.88,159,0,2,2728,2452,-2516.0,False
oversaturation,2.5,42,1884,0,1,283,2532.0,2.871,159,0,2,2730,2453,-2532.0,False
oversaturation,2.5,42,1885,0,1,282,2601.0,2.818,159,0,2,2731,2455,-2601.0,False
oversaturation,2.5,42,1886,0,1,281,2681.0,2.731,162,0,2,2732,2457,-2681.0,False
oversaturation,2.5,42,1887,0,1,283,2745.0,2.597,163,0,2,2737,2460,-2745.0,False
oversaturation,2.5,42,1888,0,1,282,2819.0,2.611,157,0,2,2737,2461,-2819.0,False
oversaturation,2.5,42,1889,0,1,280,2903.0,2.62,158,0,2,2737,2463,-2903.0,False
oversaturation,2.5,42,1890,0,1,279,3011.0,2.626,158,0,2,2738,2465,-3011.0,False
oversaturation,2.5,42,1891,0,1,278,3131.0,2.647,161,0,2,2738,2466,-3131.0,False
oversaturation,2.5,43,1892,1,0,277,3235.0,2.636,163,1,3,2738,2467,0.0,False
oversaturation,2.5,43,1893,1,0,276,3343.0,2.571,164,1,3,2739,2469,0.0,False
oversaturation,2.5,43,1894,1,0,276,3443.0,2.407,165,1,3,2743,2473,0.0,False
oversaturation,2.5,43,1895,1,0,272,3215.0,2.334,154,2,0,2743,2477,-3215.0,False
oversaturation,2.5,43,1896,1,0,272,3039.0,2.297,151,2,0,2745,2479,-3039.0,False
oversaturation,2.5,43,1897,1,0,271,2865.0,2.396,144,2,0,2745,2480,-2865.0,False
oversaturation,2.5,43,1898,1,0,274,2696.0,2.399,144,2,0,2749,2481,-2696.0,False
oversaturation,2.5,43,1899,1,0,277,2552.0,2.522,137,2,0,2752,2481,-2552.0,False
oversaturation,2.5,43,1900,1,0,278,2453.0,2.694,131,2,0,2753,2481,-2453.0,False
oversaturation,2.5,43,1901,1,0,280,2392.0,2.883,133,2,0,2755,2481,-2392.0,False
oversaturation,2.5,43,1902,1,0,284,2316.0,2.963,132,2,0,2760,2482,-2316.0,False
oversaturation,2.5,43,1903,1,0,283,2213.0,3.007,123,2,0,2761,2484,-2213.0,False
oversaturation,2.5,43,1904,1,0,281,2152.0,3.002,119,2,0,2762,2487,-2152.0,False
oversaturation,2.5,43,1905,1,0,280,2120.0,3.113,119,2,0,2762,2488,-2120.0,False
oversaturation,2.5,43,1906,1,0,281,2102.0,3.163,123,2,0,2764,2489,-2102.0,False
oversaturation,2.5,43,1907,1,0,282,2039.0,3.276,125,2,0,2765,2489,-2039.0,False
oversaturation,2.5,43,1908,1,0,285,1983.0,3.311,127,2,0,2769,2490,-1983.0,False
oversaturation,2.5,43,1909,1,0,284,1909.0,3.292,115,2,0,2770,2492,-1909.0,False
oversaturation,2.5,43,1910,1,0,284,1857.0,3.314,116,2,0,2771,2493,-1857.0,False
oversaturation,2.5,43,1911,1,0,285,1861.0,3.245,121,2,0,2772,2493,-1861.0,False
oversaturation,2.5,43,1912,1,0,285,1872.0,3.265,122,2,0,2773,2494,-1872.0,False
oversaturation,2.5,43,1913,1,0,285,1846.0,3.266,124,2,0,2774,2495,-1846.0,False
oversaturation,2.5,43,1914,1,0,284,1898.0,3.265,130,2,0,2774,2496,-1898.0,False
oversaturation,2.5,43,1915,1,0,288,1876.0,3.229,134,2,0,2778,2496,-1876.0,False
oversaturation,2.5,43,1916,1,0,288,1862.0,3.187,134,2,0,2779,2497,-1862.0,False
oversaturation,2.5,43,1917,1,0,288,1873.0,3.212,137,2,0,2779,2497,-1873.0,False
oversaturation,2.5,43,1918,1,0,286,1878.0,3.159,137,2,0,2779,2499,-1878.0,False
oversaturation,2.5,43,1919,1,0,287,1920.0,3.134,138,2,0,2780,2499,-1920.0,False
oversaturation,2.5,43,1920,1,0,286,2010.0,3.11,139,2,0,2780,2500,-2010.0,False
oversaturation,2.5,43,1921,1,0,288,2071.0,2.962,146,2,0,2784,2502,-2071.0,False
oversaturation,2.5,43,1922,1,0,288,2176.0,2.918,149,2,0,2785,2503,-2176.0,False
oversaturation,2.5,43,1923,1,0,286,2248.0,2.867,150,2,0,2785,2505,-2248.0,False
oversaturation,2.5,43,1924,1,0,283,2356.0,2.808,153,2,0,2785,2508,-2356.0,False
oversaturation,2.5,43,1925,1,0,282,2431.0,2.833,153,2,0,2785,2509,-2431.0,False
oversaturation,2.5,43,1926,1,0,280,2513.0,2.824,158,2,0,2786,2512,-2513.0,False
oversaturation,2.5,43,1927,1,0,280,2598.0,2.899,160,2,0,2786,2512,-2598.0,False
oversaturation,2.5,43,1928,1,0,281,2683.0,2.794,164,2,0,2790,2515,-2683.0,False
oversaturation,2.5,43,1929,1,0,282,2808.0,2.796,164,2,0,2791,2515,-2808.0,False
oversaturation,2.5,43,1930,1,0,279,2906.0,2.731,164,2,0,2791,2518,-2906.0,False
oversaturation,2.5,43,1931,1,0,281,2995.0,2.664,169,2,0,2795,2520,-2995.0,False
oversaturation,2.5,43,1932,1,0,282,3122.0,2.607,171,2,0,2798,2522,-3122.0,False
oversaturation,2.5,43,1933,1,0,280,3226.0,2.526,168,2,0,2799,2525,-3226.0,False
oversaturation,2.5,43,1934,1,0,280,3364.0,2.505,172,2,0,2801,2527,-3364.0,False
oversaturation,2.5,43,1935,1,0,280,3478.0,2.337,174,2,0,2805,2531,-3478.0,False
oversaturation,2.5,43,1936,1,0,279,3592.0,2.29,169,2,0,2806,2533,-3592.0,False
oversaturation,2.5,44,1937,0,0,277,3636.0,2.285,171,3,1,2806,2535,0.0,False
oversaturation,2.5,44,1938,0,0,276,3724.0,2.287,171,3,1,2806,2536,0.0,False
oversaturation,2.5,44,1939,0,0,274,3817.0,2.169,175,3,1,2807,2539,0.0,False
oversaturation,2.5,44,1940,0,0,274,3743.0,2.144,171,0,0,2808,2540,-3743.0,False
oversaturation,2.5,44,1941,0,0,275,3676.0,2.179,169,0,0,2809,2540,-3676.0,False
oversaturation,2.5,44,1942,0,0,280,3620.0,2.114,170,0,0,2814,2540,-3620.0,False
oversaturation,2.5,44,1943,0,0,278,3574.0,2.078,163,0,0,2814,2542,-3574.0,False
oversaturation,2.5,44,1944,0,0,278,3535.0,2.083,161,0,0,2815,2543,-3535.0,False
oversaturation,2.5,44,1945,0,0,277,3540.0,1.998,163,0,0,2816,2545,-3540.0,False
oversaturation,2.5,44,1946,0,0,276,3516.0,1.995,161,0,0,2816,2546,-3516.0,False
oversaturation,2.5,44,1947,0,0,277,3506.0,1.975,162,0,0,2818,2547,-3506.0,False
oversaturation,2.5,44,1948,0,0,277,3498.0,1.92,160,0,0,2819,2548,-3498.0,False
oversaturation,2.5,44,1949,0,0,280,3501.0,1.87,161,0,0,2823,2549,-3501.0,False
oversaturation,2.5,44,1950,0,0,281,3536.0,1.885,157,0,0,2824,2549,-3536.0,False
oversaturation,2.5,44,1951,0,0,282,3626.0,1.9,158,0,0,2825,2549,-3626.0,False
oversaturation,2.5,44,1952,0,0,282,3703.0,1.906,156,0,0,2825,2549,-3703.0,False
oversaturation,2.5,44,1953,0,0,282,3719.0,1.871,158,0,0,2826,2550,-3719.0,False
oversaturation,2.5,44,1954,0,0,284,3745.0,1.926,164,0,0,2828,2550,-3745.0,False
oversaturation,2.5,44,1955,0,0,285,3794.0,2.042,162,0,0,2829,2550,-3794.0,False
oversaturation,2.5,44,1956,0,0,288,3810.0,2.043,167,0,0,2833,2551,-3810.0,False
oversaturation,2.5,44,1957,0,0,287,3849.0,2.083,160,0,0,2834,2553,-3849.0,False
oversaturation,2.5,44,1958,0,0,286,3846.0,2.051,157,0,0,2835,2555,-3846.0,False
oversaturation,2.5,44,1959,0,0,285,3901.0,2.089,155,0,0,2835,2556,-3901.0,False
oversaturation,2.5,44,1960,0,0,284,3958.0,2.06,158,0,0,2835,2557,-3958.0,False
oversaturation,2.5,44,1961,0,0,284,4003.0,2.035,158,0,0,2836,2558,-4003.0,False
oversaturation,2.5,44,1962,0,0,288,4107.0,2.014,161,0,0,2840,2558,-4107.0,False
oversaturation,2.5,44,1963,0,0,288,4182.0,2.004,159,0,0,2842,2560,-4182.0,False
oversaturation,2.5,44,1964,0,0,286,4277.0,1.935,157,0,0,2843,2563,-4277.0,False
oversaturation,2.5,44,1965,0,0,288,4396.0,2.001,159,0,0,2845,2563,-4396.0,False
oversaturation,2.5,44,1966,0,0,292,4543.0,1.968,164,0,0,2849,2563,-4543.0,False
oversaturation,2.5,44,1967,0,0,293,4688.0,1.994,161,0,0,2850,2563,-4688.0,False
oversaturation,2.5,44,1968,0,0,292,4844.0,2.006,165,0,0,2850,2564,-4844.0,False
oversaturation,2.5,44,1969,0,0,296,4975.0,1.992,168,0,0,2854,2564,-4975.0,False
oversaturation,2.5,44,1970,0,0,295,5119.0,1.973,173,0,0,2855,2566,-5119.0,False
oversaturation,2.5,44,1971,0,0,294,5246.0,1.988,172,0,0,2855,2567,-5246.0,False
oversaturation,2.5,44,1972,0,0,293,5406.0,1.966,176,0,0,2855,2568,-5406.0,False
oversaturation,2.5,44,1973,0,0,293,5570.0,1.869,181,0,0,2856,2569,-5570.0,False
oversaturation,2.5,44,1974,0,0,292,5741.0,1.819,183,0,0,2856,2570,-5741.0,False
oversaturation,2.5,44,1975,0,0,290,5921.0,1.708,186,0,0,2856,2572,-5921.0,False
oversaturation,2.5,44,1976,0,0,294,6099.0,1.606,197,0,0,2861,2573,-6099.0,False
oversaturation,2.5,44,1977,0,0,295,6270.0,1.588,197,0,0,2862,2573,-6270.0,False
oversaturation,2.5,44,1978,0,0,294,6440.0,1.601,192,0,0,2862,2574,-6440.0,False
oversaturation,2.5,44,1979,0,0,294,6572.0,1.633,193,0,0,2862,2574,-6572.0,False
oversaturation,2.5,44,1980,0,0,294,6715.0,1.622,197,0,0,2863,2575,-6715.0,False
oversaturation,2.5,44,1981,0,0,293,6869.0,1.645,195,0,0,2863,2576,-6869.0,False
oversaturation,2.5,45,1982,1,1,293,7019.0,1.667,198,1,1,2863,2576,0.0,False
oversaturation,2.5,45,1983,1,1,297,7172.0,1.607,202,1,1,2868,2577,0.0,False
oversaturation,2.5,45,1984,1,1,297,7331.0,1.601,199,1,1,2868,2577,0.0,False
oversaturation,2.5,45,1985,1,1,294,7031.0,1.462,192,2,2,2868,2580,-7031.0,False
oversaturation,2.5,45,1986,1,1,294,6762.0,1.417,190,2,2,2869,2581,-6762.0,False
oversaturation,2.5,45,1987,1,1,294,6527.0,1.487,188,2,2,2869,2581,-6527.0,False
oversaturation,2.5,45,1988,1,1,294,6291.0,1.517,184,2,2,2870,2582,-6291.0,False
oversaturation,2.5,45,1989,1,1,294,6081.0,1.652,181,2,2,2870,2582,-6081.0,False
oversaturation,2.5,45,1990,1,1,298,5862.0,1.763,183,2,2,2874,2582,-5862.0,False
oversaturation,2.5,45,1991,1,1,297,5649.0,1.757,175,2,2,2875,2584,-5649.0,False
oversaturation,2.5,45,1992,1,1,297,5577.0,1.806,176,2,2,2876,2585,-5577.0,False
oversaturation,2.5,45,1993,1,1,297,5381.0,1.911,172,2,2,2876,2585,-5381.0,False
oversaturation,2.5,45,1994,1,1,301,5240.0,1.996,176,2,2,2880,2585,-5240.0,False
oversaturation,2.5,45,1995,1,1,304,5159.0,2.113,176,2,2,2883,2585,-5159.0,False
oversaturation,2.5,45,1996,1,1,304,5059.0,2.224,176,2,2,2884,2586,-5059.0,False
oversaturation,2.5,45,1997,1,1,306,4977.0,2.363,176,2,2,2886,2586,-4977.0,False
oversaturation,2.5,45,1998,1,1,310,4835.0,2.489,176,2,2,2890,2586,-4835.0,False
oversaturation,2.5,45,1999,1,1,310,4791.0,2.601,168,2,2,2890,2586,-4791.0,False
oversaturation,2.5,45,2000,1,1,310,4677.0,2.666,164,2,2,2890,2586,-4677.0,False
oversaturation,2.5,45,2001,1,1,310,4638.0,2.779,163,2,2,2890,2586,-4638.0,False
oversaturation,2.5,45,2002,1,1,309,4562.0,2.875,164,2,2,2890,2587,-4562.0,False
oversaturation,2.5,45,2003,1,1,309,4474.0,3.015,164,2,2,2890,2587,-4474.0,False
oversaturation,2.5,45,2004,1,1,312,4388.0,3.032,166,2,2,2894,2588,-4388.0,False
oversaturation,2.5,45,2005,1,1,311,4436.0,3.079,162,2,2,2894,2589,-4436.0,False
oversaturation,2.5,45,2006,1,1,310,4437.0,3.133,164,2,2,2894,2590,-4437.0,False
oversaturation,2.5,45,2007,1,1,309,4366.0,3.175,164,2,2,2894,2591,-4366.0,False
oversaturation,2.5,45,2008,1,1,309,4296.0,3.237,164,2,2,2894,2591,-4296.0,False
oversaturation,2.5,45,2009,1,1,309,4233.0,3.354,166,2,2,2894,2591,-4233.0,False
oversaturation,2.5,45,2010,1,1,309,4168.0,3.414,166,2,2,2894,2591,-4168.0,False
oversaturation,2.5,45,2011,1,1,313,4258.0,3.37,173,2,2,2898,2591,-4258.0,False
oversaturation,2.5,45,2012,1,1,310,4276.0,3.323,170,2,2,2898,2594,-4276.0,False
oversaturation,2.5,45,2013,1,1,308,4167.0,3.283,169,2,2,2898,2596,-4167.0,False
oversaturation,2.5,45,2014,1,1,306,4190.0,3.285,174,2,2,2898,2598,-4190.0,False
oversaturation,2.5,45,2015,1,1,304,4256.0,3.329,176,2,2,2898,2600,-4256.0,False
oversaturation,2.5,45,2016,1,1,301,4200.0,3.328,173,2,2,2898,2603,-4200.0,False
oversaturation,2.5,45,2017,1,1,302,4141.0,3.265,176,2,2,2902,2606,-4141.0,False
oversaturation,2.5,45,2018,1,1,300,4084.0,3.229,170,2,2,2902,2608,-4084.0,False
oversaturation,2.5,45,2019,1,1,299,4027.0,3.254,168,2,2,2902,2609,-4027.0,False
oversaturation,2.5,45,2020,1,1,298,4004.0,3.31,168,2,2,2902,2610,-4004.0,False
oversaturation,2.5,45,2021,1,1,297,4067.0,3.356,169,2,2,2902,2611,-4067.0,False
oversaturation,2.5,45,2022,1,1,295,4010.0,3.356,167,2,2,2902,2613,-4010.0,False
oversaturation,2.5,45,2023,1,1,293,4035.0,3.261,167,2,2,2902,2615,-4035.0,False
oversaturation,2.5,45,2024,1,1,296,3984.0,3.197,166,2,2,2906,2616,-3984.0,False
oversaturation,2.5,45,2025,1,1,296,4016.0,3.251,161,2,2,2906,2616,-4016.0,False
oversaturation,2.5,45,2026,1,1,296,3980.0,3.336,160,2,2,2906,2616,-3980.0,False
oversaturation,2.5,46,2027,0,0,298,4018.0,3.269,162,3,3,2910,2618,0.0,False
oversaturation,2.5,46,2028,0,0,297,4024.0,3.205,164,3,3,2912,2621,0.0,False
oversaturation,2.5,46,2029,0,0,296,4125.0,3.145,161,3,3,2912,2622,0.0,False
oversaturation,2.5,46,2030,0,0,297,3866.0,3.079,157,0,0,2915,2624,-3866.0,False
oversaturation,2.5,46,2031,0,0,301,3614.0,3.101,155,0,0,2920,2625,-3614.0,False
oversaturation,2.5,46,2032,0,0,298,3364.0,3.095,145,0,0,2920,2628,-3364.0,False
oversaturation,2.5,46,2033,0,0,298,3128.0,3.143,141,0,0,2921,2629,-3128.0,False
oversaturation,2.5,46,2034,0,0,297,2914.0,3.167,136,0,0,2921,2630,-2914.0,False
oversaturation,2.5,46,2035,0,0,296,2711.0,3.18,137,0,0,2922,2632,-2711.0,False
oversaturation,2.5,46,2036,0,0,295,2594.0,3.136,138,0,0,2923,2634,-2594.0,False
oversaturation,2.5,46,2037,0,0,294,2455.0,3.18,134,0,0,2923,2635,-2455.0,False
oversaturation,2.5,46,2038,0,0,297,2301.0,3.087,136,0,0,2928,2637,-2301.0,False
oversaturation,2.5,46,2039,0,0,296,2250.0,3.004,134,0,0,2930,2640,-2250.0,False
oversaturation,2.5,46,2040,0,0,297,2139.0,3.077,135,0,0,2931,2640,-2139.0,False
oversaturation,2.5,46,2041,0,0,296,2062.0,3.077,134,0,0,2931,2641,-2062.0,False
oversaturation,2.5,46,2042,0,0,295,1969.0,3.004,139,0,0,2932,2643,-1969.0,False
oversaturation,2.5,46,2043,0,0,295,1875.0,2.985,136,0,0,2933,2644,-1875.0,False
oversaturation,2.5,46,2044,0,0,294,1831.0,3.036,134,0,0,2933,2645,-1831.0,False
oversaturation,2.5,46,2045,0,0,296,1769.0,2.983,136,0,0,2937,2647,-1769.0,False
oversaturation,2.5,46,2046,0,0,295,1710.0,2.973,133,0,0,2938,2649,-1710.0,False
oversaturation,2.5,46,2047,0,0,293,1729.0,2.972,134,0,0,2938,2651,-1729.0,False
oversaturation,2.5,46,2048,0,0,293,1759.0,2.975,140,0,0,2939,2652,-1759.0,False
oversaturation,2.5,46,2049,0,0,292,1752.0,2.989,144,0,0,2940,2654,-1752.0,False
oversaturation,2.5,46,2050,0,0,291,1706.0,3.028,144,0,0,2940,2655,-1706.0,False
oversaturation,2.5,46,2051,0,0,287,1709.0,2.882,146,0,0,2941,2660,-1709.0,False
oversaturation,2.5,46,2052,0,0,288,1697.0,2.81,145,0,0,2945,2663,-1697.0,False
oversaturation,2.5,46,2053,0,0,282,1732.0,2.619,142,0,0,2945,2669,-1732.0,False
oversaturation,2.5,46,2054,0,0,282,1813.0,2.609,148,0,0,2946,2670,-1813.0,False
oversaturation,2.5,46,2055,0,0,279,1904.0,2.547,151,0,0,2947,2674,-1904.0,False
oversaturation,2.5,46,2056,0,0,277,2015.0,2.565,149,0,0,2947,2676,-2015.0,False
oversaturation,2.5,46,2057,0,0,276,2154.0,2.437,154,0,0,2948,2678,-2154.0,False
oversaturation,2.5,46,2058,0,0,277,2295.0,2.389,159,0,0,2950,2679,-2295.0,False
oversaturation,2.5,46,2059,0,0,279,2429.0,2.326,165,0,0,2954,2681,-2429.0,False
oversaturation,2.5,46,2060,0,0,278,2565.0,2.339,163,0,0,2954,2682,-2565.0,False
oversaturation,2.5,46,2061,0,0,279,2717.0,2.369,168,0,0,2956,2683,-2717.0,False
oversaturation,2.5,46,2062,0,0,282,2877.0,2.322,176,0,0,2960,2684,-2877.0,False
oversaturation,2.5,46,2063,0,0,281,3039.0,2.278,177,0,0,2962,2687,-3039.0,False
oversaturation,2.5,46,2064,0,0,281,3211.0,2.226,185,0,0,2964,2689,-3211.0,False
oversaturation,2.5,46,2065,0,0,282,3353.0,2.232,188,0,0,2966,2690,-3353.0,False
oversaturation,2.5,46,2066,0,0,283,3504.0,2.202,191,0,0,2968,2691,-3504.0,False
oversaturation,2.5,46,2067,0,0,284,3661.0,2.179,190,0,0,2971,2693,-3661.0,False
oversaturation,2.5,46,2068,0,0,284,3829.0,2.21,194,0,0,2972,2694,-3829.0,False
oversaturation,2.5,46,2069,0,0,282,3999.0,2.181,197,0,0,2972,2696,-3999.0,False
oversaturation,2.5,46,2070,0,0,283,4173.0,2.106,201,0,0,2974,2697,-4173.0,False
oversaturation,2.5,46,2071,0,0,283,4349.0,2.125,202,0,0,2975,2698,-4349.0,False
oversaturation,2.5,47,2072,1,1,284,4443.0,2.087,205,1,1,2978,2700,0.0,False
oversaturation,2.5,47,2073,1,1,284,4570.0,2.048,207,1,1,2980,2702,0.0,False
oversaturation,2.5,47,2074,1,1,286,4626.0,2.02,204,1,1,2983,2703,0.0,False
oversaturation,2.5,47,2075,1,1,284,4334.0,1.949,196,2,2,2984,2706,-4334.0,False
oversaturation,2.5,47,2076,1,1,282,4055.0,2.003,187,2,2,2984,2708,-4055.0,False
oversaturation,2.5,47,2077,1,1,281,3788.0,1.934,186,2,2,2986,2711,-3788.0,False
oversaturation,2.5,47,2078,1,1,280,3587.0,1.863,180,2,2,2988,2714,-3587.0,False
oversaturation,2.5,47,2079,1,1,282,3393.0,1.947,178,2,2,2991,2715,-3393.0,False
oversaturation,2.5,47,2080,1,1,283,3255.0,2.02,173,2,2,2993,2716,-3255.0,False
oversaturation,2.5,47,2081,1,1,283,3153.0,2.17,168,2,2,2993,2716,-3153.0,False
oversaturation,2.5,47,2082,1,1,281,3106.0,2.24,169,2,2,2993,2718,-3106.0,False
oversaturation,2.5,47,2083,1,1,281,3048.0,2.304,171,2,2,2994,2719,-3048.0,False
oversaturation,2.5,47,2084,1,1,281,3050.0,2.459,173,2,2,2994,2719,-3050.0,False
oversaturation,2.5,47,2085,1,1,280,3060.0,2.464,181,2,2,2995,2721,-3060.0,False
oversaturation,2.5,47,2086,1,1,283,3033.0,2.485,182,2,2,2999,2722,-3033.0,False
oversaturation,2.5,47,2087,1,1,282,3005.0,2.511,175,2,2,2999,2723,-3005.0,False
oversaturation,2.5,47,2088,1,1,282,2958.0,2.508,173,2,2,3000,2724,-2958.0,False
oversaturation,2.5,47,2089,1,1,282,2952.0,2.521,172,2,2,3000,2724,-2952.0,False
oversaturation,2.5,47,2090,1,1,281,2909.0,2.483,172,2,2,3000,2725,-2909.0,False
oversaturation,2.5,47,2091,1,1,285,2942.0,2.484,180,2,2,3004,2725,-2942.0,False
oversaturation,2.5,47,2092,1,1,287,2891.0,2.544,176,2,2,3006,2725,-2891.0,False
oversaturation,2.5,47,2093,1,1,287,2873.0,2.618,173,2,2,3006,2725,-2873.0,False
oversaturation,2.5,47,2094,1,1,288,2912.0,2.657,173,2,2,3008,2726,-2912.0,False
oversaturation,2.5,47,2095,1,1,290,2816.0,2.699,170,2,2,3010,2726,-2816.0,False
oversaturation,2.5,47,2096,1,1,291,2789.0,2.806,167,2,2,3011,2726,-2789.0,False
oversaturation,2.5,47,2097,1,1,292,2759.0,2.906,166,2,2,3012,2726,-2759.0,False
oversaturation,2.5,47,2098,1,1,292,2732.0,3.023,161,2,2,3012,2726,-2732.0,False
oversaturation,2.5,47,2099,1,1,291,2739.0,3.075,159,2,2,3012,2727,-2739.0,False
oversaturation,2.5,47,2100,1,1,295,2750.0,3.061,162,2,2,3016,2727,-2750.0,False
oversaturation,2.5,47,2101,1,1,294,2787.0,3.117,157,2,2,3016,2728,-2787.0,False
oversaturation,2.5,47,2102,1,1,293,2828.0,3.171,157,2,2,3016,2729,-2828.0,False
oversaturation,2.5,47,2103,1,1,290,2835.0,3.154,161,2,2,3016,2732,-2835.0,False
oversaturation,2.5,47,2104,1,1,289,2839.0,3.176,156,2,2,3016,2733,-2839.0,False
oversaturation,2.5,47,2105,1,1,287,2968.0,3.185,164,2,2,3016,2735,-2968.0,False
oversaturation,2.5,47,2106,1,1,286,3012.0,3.151,161,2,2,3016,2736,-3012.0,False
oversaturation,2.5,47,2107,1,1,289,3014.0,3.071,161,2,2,3020,2737,-3014.0,False
oversaturation,2.5,47,2108,1,1,285,3058.0,2.945,158,2,2,3020,2741,-3058.0,False
oversaturation,2.5,47,2109,1,1,284,3068.0,2.948,158,2,2,3020,2742,-3068.0,False
oversaturation,2.5,47,2110,1,1,283,3081.0,2.964,156,2,2,3020,2743,-3081.0,False
oversaturation,2.5,47,2111,1,1,280,3129.0,2.929,155,2,2,3020,2746,-3129.0,False
oversaturation,2.5,47,2112,1,1,278,3177.0,2.933,153,2,2,3020,2748,-3177.0,False
oversaturation,2.5,47,2113,1,1,280,3258.0,2.861,158,2,2,3024,2750,-3258.0,False
oversaturation,2.5,47,2114,1,1,277,3280.0,2.823,151,2,2,3024,2753,-3280.0,False
oversaturation,2.5,47,2115,1,1,275,3301.0,2.807,150,2,2,3024,2755,-3301.0,False
oversaturation,2.5,47,2116,1,1,275,3307.0,2.873,149,2,2,3024,2755,-3307.0,False
oversaturation,2.5,48,2117,0,0,275,3400.0,2.936,152,3,3,3024,2755,0.0,False
oversaturation,2.5,48,2118,0,0,275,3501.0,3.018,151,3,3,3024,2755,0.0,False
oversaturation,2.5,48,2119,0,0,274,3608.0,2.928,152,3,3,3024,2756,0.0,False
oversaturation,2.5,48,2120,0,0,278,3365.0,2.801,149,0,0,3029,2757,-3365.0,False
oversaturation,2.5,48,2121,0,0,279,3130.0,2.8,138,0,0,3030,2757,-3130.0,False
oversaturation,2.5,48,2122,0,0,278,2903.0,2.725,135,0,0,3031,2759,-2903.0,False
oversaturation,2.5,48,2123,0,0,282,2689.0,2.786,133,0,0,3035,2759,-2689.0,False
oversaturation,2.5,48,2124,0,0,284,2490.0,2.821,129,0,0,3038,2760,-2490.0,False
oversaturation,2.5,48,2125,0,0,285,2305.0,2.889,121,0,0,3039,2760,-2305.0,False
oversaturation,2.5,48,2126,0,0,285,2159.0,2.887,123,0,0,3041,2762,-2159.0,False
oversaturation,2.5,48,2127,0,0,288,1994.0,2.861,116,0,0,3044,2762,-1994.0,False
oversaturation,2.5,48,2128,0,0,290,1979.0,2.948,120,0,0,3046,2762,-1979.0,False
oversaturation,2.5,48,2129,0,0,288,1893.0,2.95,123,0,0,3047,2765,-1893.0,False
oversaturation,2.5,48,2130,0,0,288,1803.0,2.985,121,0,0,3048,2766,-1803.0,False
oversaturation,2.5,48,2131,0,0,288,1773.0,2.93,123,0,0,3050,2768,-1773.0,False
oversaturation,2.5,48,2132,0,0,287,1729.0,2.949,128,0,0,3050,2769,-1729.0,False
oversaturation,2.5,48,2133,0,0,284,1687.0,2.939,128,0,0,3050,2772,-1687.0,False
oversaturation,2.5,48,2134,0,0,290,1707.0,2.837,137,0,0,3056,2772,-1707.0,False
oversaturation,2.5,48,2135,0,0,289,1669.0,2.809,135,0,0,3056,2773,-1669.0,False
oversaturation,2.5,48,2136,0,0,288,1722.0,2.814,139,0,0,3056,2774,-1722.0,False
oversaturation,2.5,48,2137,0,0,289,1765.0,2.765,146,0,0,3058,2775,-1765.0,False
oversaturation,2.5,48,2138,0,0,289,1865.0,2.798,149,0,0,3058,2775,-1865.0,False
