decision,step,action_j1,action_j2,action_j3,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative,reward,done
61,2724,1,0,1,102,70.0,10.787,8,2,0,2,0,0,0,0,2573,2471,-70.0,False
61,2725,1,0,1,107,78.0,10.15,15,2,0,2,0,0,0,0,2580,2473,-78.0,False
61,2726,1,0,1,106,86.0,10.222,8,2,0,2,0,0,0,0,2580,2474,-86.0,False
61,2727,1,0,1,107,94.0,10.256,9,2,0,2,0,0,0,0,2581,2474,-94.0,False
61,2728,1,0,1,107,102.0,10.441,8,2,0,2,0,0,0,0,2581,2474,-102.0,False
61,2729,1,0,1,108,110.0,10.274,9,2,0,2,0,0,0,0,2582,2474,-110.0,False
61,2730,1,0,1,106,118.0,10.071,8,2,0,2,0,0,0,0,2582,2476,-118.0,False
61,2731,1,0,1,106,127.0,9.893,9,2,0,2,0,0,0,1,2582,2476,-127.0,False
61,2732,1,0,1,103,138.0,9.52,12,2,0,2,0,0,0,1,2583,2480,-138.0,False
61,2733,1,0,1,104,150.0,9.437,13,2,0,2,1,0,0,1,2584,2480,-150.0,False
61,2734,1,0,1,100,167.0,9.295,17,2,0,2,2,0,0,3,2584,2484,-167.0,False
61,2735,1,0,1,99,184.0,9.128,17,2,0,2,2,0,0,3,2584,2485,-184.0,False
61,2736,1,0,1,98,202.0,8.851,18,2,0,2,3,0,0,3,2584,2486,-202.0,False
61,2737,1,0,1,104,222.0,7.949,27,2,0,2,5,0,0,3,2591,2487,-222.0,False
61,2738,1,0,1,101,244.0,7.51,23,2,0,2,6,0,0,4,2592,2491,-244.0,False
61,2739,1,0,1,100,268.0,7.271,24,2,0,2,7,0,0,5,2592,2492,-268.0,False
61,2740,1,0,1,96,293.0,6.814,25,2,0,2,8,0,0,5,2592,2496,-293.0,False
61,2741,1,0,1,96,321.0,6.664,29,2,0,2,9,0,0,7,2593,2497,-321.0,False
61,2742,1,0,1,93,351.0,6.307,30,2,0,2,11,0,0,7,2593,2500,-351.0,False
61,2743,1,0,1,93,383.0,6.178,33,2,0,2,11,0,0,9,2594,2501,-383.0,False
61,2744,1,0,1,92,419.0,6.115,36,2,0,2,13,0,0,11,2594,2502,-419.0,False
61,2745,1,0,1,91,458.0,5.835,40,2,0,2,14,0,0,11,2595,2504,-458.0,False
62,2746,0,1,0,89,498.0,5.738,40,3,1,3,14,0,0,12,2595,2506,0.0,False
62,2747,0,1,0,87,542.0,5.463,44,3,1,3,16,0,0,12,2595,2508,0.0,False
62,2748,0,1,0,85,587.0,5.058,46,3,1,3,17,0,0,12,2596,2511,0.0,False
62,2749,0,1,0,90,295.0,4.742,41,0,2,0,15,0,0,10,2603,2513,-295.0,False
62,2750,0,1,0,88,182.0,5.002,25,0,2,0,14,0,0,10,2603,2515,-182.0,False
62,2751,0,1,0,87,153.0,5.599,21,0,2,0,12,0,0,8,2603,2516,-153.0,False
62,2752,0,1,0,86,127.0,6.178,19,0,2,0,11,0,0,6,2603,2517,-127.0,False
62,2753,0,1,0,87,100.0,6.578,17,0,2,0,9,0,0,4,2605,2518,-100.0,False
62,2754,0,1,0,86,72.0,7.358,12,0,2,0,7,0,0,2,2605,2519,-72.0,False
62,2755,0,1,0,86,50.0,8.049,9,0,2,0,5,0,0,1,2605,2519,-50.0,False
62,2756,0,1,0,86,39.0,8.499,8,0,2,0,3,0,0,0,2605,2519,-39.0,False
62,2757,0,1,0,86,33.0,8.686,9,0,2,0,2,0,0,0,2606,2520,-33.0,False
62,2758,0,1,0,86,33.0,8.81,9,0,2,0,1,0,0,0,2607,2521,-33.0,False
62,2759,0,1,0,86,42.0,9.177,9,0,2,0,1,0,0,0,2607,2521,-42.0,False
62,2760,0,1,0,85,47.0,9.47,8,0,2,0,0,0,0,0,2607,2522,-47.0,False
62,2761,0,1,0,92,55.0,8.937,15,0,2,0,0,0,0,0,2614,2522,-55.0,False
62,2762,0,1,0,92,64.0,9.277,9,0,2,0,0,0,0,0,2614,2522,-64.0,False
62,2763,0,1,0,93,73.0,9.424,10,0,2,0,0,0,0,0,2615,2522,-73.0,False
62,2764,0,1,0,93,83.0,9.721,10,0,2,0,0,0,0,0,2615,2522,-83.0,False
62,2765,0,1,0,94,93.0,9.784,11,0,2,0,0,0,0,0,2616,2522,-93.0,False
62,2766,0,1,0,94,104.0,9.949,11,0,2,0,0,0,0,0,2616,2522,-104.0,False
62,2767,0,1,0,92,115.0,10.054,11,0,2,0,0,0,0,0,2616,2524,-115.0,False
62,2768,0,1,0,89,126.0,9.849,12,0,2,0,0,0,0,0,2617,2528,-126.0,False
62,2769,0,1,0,90,138.0,9.773,13,0,2,0,0,0,0,0,2618,2528,-138.0,False
62,2770,0,1,0,83,152.0,9.482,14,0,2,0,0,0,0,0,2618,2535,-152.0,False
62,2771,0,1,0,80,167.0,9.406,15,0,2,0,0,0,0,0,2618,2538,-167.0,False
62,2772,0,1,0,78,183.0,9.476,16,0,2,0,0,0,0,0,2618,2540,-183.0,False
62,2773,0,1,0,83,199.0,8.518,23,0,2,0,0,0,0,0,2625,2542,-199.0,False
62,2774,0,1,0,84,215.0,8.444,17,0,2,0,0,0,0,0,2626,2542,-215.0,False
62,2775,0,1,0,84,232.0,8.444,17,0,2,0,0,0,0,0,2626,2542,-232.0,False
62,2776,0,1,0,84,249.0,8.177,17,0,2,0,0,0,0,0,2626,2542,-249.0,False
62,2777,0,1,0,85,268.0,7.882,20,0,2,0,0,1,1,0,2627,2542,-268.0,False
62,2778,0,1,0,85,289.0,7.659,21,0,2,0,0,1,1,0,2627,2542,-289.0,False
62,2779,0,1,0,86,313.0,7.394,25,0,2,0,0,2,2,0,2628,2542,-313.0,False
62,2780,0,1,0,86,337.0,7.064,24,0,2,0,0,2,2,0,2628,2542,-337.0,False
62,2781,0,1,0,87,364.0,6.587,28,0,2,0,0,4,3,0,2629,2542,-364.0,False
62,2782,0,1,0,85,394.0,6.101,30,0,2,0,0,5,3,0,2629,2544,-394.0,False
62,2783,0,1,0,84,427.0,5.627,33,0,2,0,0,5,5,0,2629,2545,-427.0,False
62,2784,0,1,0,84,464.0,5.049,38,0,2,0,0,7,7,0,2630,2546,-464.0,False
62,2785,0,1,0,91,501.0,4.12,44,0,2,0,0,7,7,0,2637,2546,-501.0,False
62,2786,0,1,0,91,542.0,3.86,41,0,2,0,0,8,9,0,2637,2546,-542.0,False
62,2787,0,1,0,91,586.0,3.618,44,0,2,0,0,9,10,0,2637,2546,-586.0,False
62,2788,0,1,0,91,633.0,3.445,47,0,2,0,0,10,11,0,2637,2546,-633.0,False
62,2789,0,1,0,93,683.0,3.288,52,0,2,0,0,12,12,0,2639,2546,-683.0,False
62,2790,0,1,0,93,736.0,3.18,53,0,2,0,0,14,13,0,2639,2546,-736.0,False
63,2791,1,0,1,93,793.0,3.168,57,1,3,1,0,15,15,0,2639,2546,0.0,False
63,2792,1,0,1,93,855.0,3.062,62,1,3,1,0,17,17,0,2639,2546,0.0,False
63,2793,1,0,1,94,920.0,2.997,66,1,3,1,0,17,18,0,2640,2546,0.0,False
63,2794,1,0,1,95,626.0,3.207,55,2,0,2,0,15,16,0,2641,2546,-626.0,False
63,2795,1,0,1,93,446.0,3.447,44,2,0,2,0,13,16,0,2641,2548,-446.0,False
63,2796,1,0,1,93,327.0,4.012,37,2,0,2,0,11,15,0,2641,2548,-327.0,False
63,2797,1,0,1,99,236.0,4.24,37,2,0,2,0,9,14,0,2648,2549,-236.0,False
63,2798,1,0,1,98,167.0,5.001,23,2,0,2,0,7,12,0,2648,2550,-167.0,False
63,2799,1,0,1,99,122.0,5.888,18,2,0,2,0,5,10,0,2649,2550,-122.0,False
63,2800,1,0,1,99,85.0,6.937,11,2,0,2,0,3,8,0,2649,2550,-85.0,False
63,2801,1,0,1,100,54.0,7.802,8,2,0,2,0,1,6,0,2650,2550,-54.0,False
63,2802,1,0,1,100,61.0,8.608,7,2,0,2,0,1,6,0,2650,2550,-61.0,False
63,2803,1,0,1,100,33.0,9.224,4,2,0,2,0,0,4,0,2650,2550,-33.0,False
63,2804,1,0,1,101,17.0,9.73,3,2,0,2,0,0,2,0,2651,2550,-17.0,False
63,2805,1,0,1,102,2.0,10.027,3,2,0,2,0,0,0,0,2652,2550,-2.0,False
63,2806,1,0,1,100,4.0,10.38,2,2,0,2,0,0,0,0,2652,2552,-4.0,False
63,2807,1,0,1,98,7.0,10.71,3,2,0,2,0,0,0,0,2652,2554,-7.0,False
63,2808,1,0,1,98,11.0,11.042,4,2,0,2,0,0,0,0,2652,2554,-11.0,False
63,2809,1,0,1,105,15.0,10.535,11,2,0,2,0,0,0,0,2659,2554,-15.0,False
63,2810,1,0,1,106,19.0,10.717,5,2,0,2,0,0,0,0,2660,2554,-19.0,False
63,2811,1,0,1,106,23.0,10.929,4,2,0,2,0,0,0,0,2660,2554,-23.0,False
63,2812,1,0,1,104,27.0,11.104,4,2,0,2,0,0,0,0,2660,2556,-27.0,False
63,2813,1,0,1,104,31.0,11.156,5,2,0,2,0,0,0,0,2661,2557,-31.0,False
63,2814,1,0,1,103,35.0,11.26,4,2,0,2,0,0,0,0,2661,2558,-35.0,False
63,2815,1,0,1,101,39.0,11.12,5,2,0,2,0,0,0,0,2662,2561,-39.0,False
63,2816,1,0,1,100,43.0,11.054,4,2,0,2,0,0,0,0,2662,2562,-43.0,False
63,2817,1,0,1,101,49.0,10.93,7,2,0,2,0,0,0,0,2663,2562,-49.0,False
63,2818,1,0,1,101,56.0,11.032,7,2,0,2,0,0,0,0,2663,2562,-56.0,False
63,2819,1,0,1,101,64.0,10.874,8,2,0,2,0,0,0,0,2663,2562,-64.0,False
63,2820,1,0,1,101,72.0,10.593,9,2,0,2,0,0,0,0,2664,2563,-72.0,False
63,2821,1,0,1,107,81.0,9.668,16,2,0,2,1,0,0,0,2671,2564,-81.0,False
63,2822,1,0,1,105,91.0,9.469,10,2,0,2,1,0,0,1,2671,2566,-91.0,False
63,2823,1,0,1,103,102.0,9.365,11,2,0,2,2,0,0,1,2671,2568,-102.0,False
63,2824,1,0,1,101,115.0,9.232,13,2,0,2,3,0,0,2,2671,2570,-115.0,False
63,2825,1,0,1,101,129.0,8.734,16,2,0,2,3,0,0,3,2673,2572,-129.0,False
63,2826,1,0,1,98,145.0,8.308,16,2,0,2,5,0,0,3,2673,2575,-145.0,False
63,2827,1,0,1,98,163.0,8.043,18,2,0,2,5,0,0,5,2673,2575,-163.0,False
63,2828,1,0,1,95,185.0,7.584,22,2,0,2,7,0,0,6,2673,2578,-185.0,False
63,2829,1,0,1,96,210.0,7.235,26,2,0,2,7,0,0,7,2674,2578,-210.0,False
63,2830,1,0,1,93,238.0,6.677,29,2,0,2,9,0,0,8,2675,2582,-238.0,False
63,2831,1,0,1,91,270.0,6.46,32,2,0,2,10,0,0,10,2675,2584,-270.0,False
63,2832,1,0,1,88,305.0,6.22,35,2,0,2,12,0,0,11,2675,2587,-305.0,False
63,2833,1,0,1,94,342.0,5.714,44,2,0,2,12,0,0,13,2682,2588,-342.0,False
63,2834,1,0,1,92,380.0,5.693,38,2,0,2,13,0,0,13,2682,2590,-380.0,False
63,2835,1,0,1,89,420.0,5.446,41,2,0,2,15,0,0,13,2683,2594,-420.0,False
64,2836,0,1,0,89,462.0,5.562,42,3,1,3,17,0,0,13,2683,2594,0.0,False
64,2837,0,1,0,86,506.0,5.157,45,3,1,3,18,0,0,14,2684,2598,0.0,False
64,2838,0,1,0,86,551.0,5.17,45,3,1,3,19,0,0,14,2684,2598,0.0,False
64,2839,0,1,0,83,302.0,4.992,33,0,2,0,17,0,0,12,2684,2601,-302.0,False
64,2840,0,1,0,82,227.0,5.004,27,0,2,0,15,0,0,10,2685,2603,-227.0,False
64,2841,0,1,0,82,195.0,5.334,23,0,2,0,13,0,0,8,2686,2604,-195.0,False
64,2842,0,1,0,80,163.0,5.801,19,0,2,0,11,0,0,6,2686,2606,-163.0,False
64,2843,0,1,0,79,131.0,6.365,16,0,2,0,9,0,0,4,2686,2607,-131.0,False
64,2844,0,1,0,79,98.0,7.106,14,0,2,0,7,0,0,3,2686,2607,-98.0,False
64,2845,0,1,0,86,67.0,7.097,19,0,2,0,5,0,0,2,2693,2607,-67.0,False
64,2846,0,1,0,87,54.0,7.562,10,0,2,0,3,0,0,1,2694,2607,-54.0,False
64,2847,0,1,0,87,37.0,8.219,7,0,2,0,1,0,0,0,2694,2607,-37.0,False
64,2848,0,1,0,87,34.0,8.677,7,0,2,0,1,0,0,0,2694,2607,-34.0,False
64,2849,0,1,0,88,39.0,9.024,7,0,2,0,0,0,0,0,2695,2607,-39.0,False
64,2850,0,1,0,88,45.0,9.416,6,0,2,0,0,0,0,0,2695,2607,-45.0,False
64,2851,0,1,0,89,51.0,9.503,7,0,2,0,0,0,0,0,2696,2607,-51.0,False
64,2852,0,1,0,89,59.0,9.719,8,0,2,0,0,0,0,0,2696,2607,-59.0,False
64,2853,0,1,0,90,68.0,9.86,10,0,2,0,0,0,0,0,2697,2607,-68.0,False
64,2854,0,1,0,90,79.0,10.1,11,0,2,0,0,0,0,0,2697,2607,-79.0,False
64,2855,0,1,0,90,90.0,10.348,11,0,2,0,0,0,0,0,2697,2607,-90.0,False
64,2856,0,1,0,91,102.0,10.359,13,0,2,0,0,0,0,0,2698,2607,-102.0,False
64,2857,0,1,0,95,114.0,9.652,19,0,2,0,0,0,0,0,2705,2610,-114.0,False
64,2858,0,1,0,93,126.0,9.706,12,0,2,0,0,0,0,0,2705,2612,-126.0,False
64,2859,0,1,0,89,138.0,9.731,12,0,2,0,0,0,0,0,2705,2616,-138.0,False
64,2860,0,1,0,84,151.0,9.694,13,0,2,0,0,0,0,0,2705,2621,-151.0,False
64,2861,0,1,0,84,164.0,9.387,15,0,2,0,0,0,0,0,2707,2623,-164.0,False
64,2862,0,1,0,84,178.0,9.424,14,0,2,0,0,0,0,0,2707,2623,-178.0,False
64,2863,0,1,0,84,192.0,9.353,14,0,2,0,0,0,0,0,2707,2623,-192.0,False
64,2864,0,1,0,84,210.0,9.18,18,0,2,0,0,0,0,0,2707,2623,-210.0,False
64,2865,0,1,0,85,228.0,8.856,19,0,2,0,0,0,0,0,2708,2623,-228.0,False
64,2866,0,1,0,83,247.0,8.194,20,0,2,0,0,0,1,0,2709,2626,-247.0,False
64,2867,0,1,0,83,267.0,8.018,20,0,2,0,0,0,1,0,2709,2626,-267.0,False
64,2868,0,1,0,83,290.0,7.769,23,0,2,0,0,1,3,0,2709,2626,-290.0,False
64,2869,0,1,0,89,316.0,6.732,33,0,2,0,0,3,3,0,2716,2627,-316.0,False
64,2870,0,1,0,89,343.0,6.443,27,0,2,0,0,3,4,0,2716,2627,-343.0,False
64,2871,0,1,0,90,372.0,6.072,30,0,2,0,0,3,5,0,2717,2627,-372.0,False
64,2872,0,1,0,90,404.0,5.825,32,0,2,0,0,5,6,0,2717,2627,-404.0,False
64,2873,0,1,0,91,439.0,5.358,36,0,2,0,0,7,7,0,2718,2627,-439.0,False
64,2874,0,1,0,91,477.0,5.135,38,0,2,0,0,7,8,0,2718,2627,-477.0,False
64,2875,0,1,0,91,517.0,4.747,40,0,2,0,0,8,9,0,2718,2627,-517.0,False
64,2876,0,1,0,92,561.0,4.337,45,0,2,0,0,10,11,0,2719,2627,-561.0,False
64,2877,0,1,0,93,605.0,3.908,45,0,2,0,0,10,11,0,2720,2627,-605.0,False
64,2878,0,1,0,92,656.0,3.538,51,0,2,0,0,12,13,0,2720,2628,-656.0,False
64,2879,0,1,0,91,710.0,3.283,54,0,2,0,0,14,14,0,2720,2629,-710.0,False
64,2880,0,1,0,91,768.0,3.142,58,0,2,0,0,16,15,0,2720,2629,-768.0,False
65,2881,1,0,1,97,828.0,2.705,67,1,3,1,0,16,17,0,2727,2630,0.0,False
65,2882,1,0,1,98,890.0,2.739,63,1,3,1,0,17,17,0,2728,2630,0.0,False
65,2883,1,0,1,97,954.0,2.713,65,1,3,1,0,17,19,0,2728,2631,0.0,False
65,2884,1,0,1,97,640.0,3.033,55,2,0,2,0,16,18,0,2728,2631,-640.0,False
65,2885,1,0,1,98,447.0,3.365,45,2,0,2,0,14,17,0,2729,2631,-447.0,False
65,2886,1,0,1,98,333.0,3.862,39,2,0,2,0,12,17,0,2729,2631,-333.0,False
65,2887,1,0,1,99,251.0,4.478,33,2,0,2,0,10,15,0,2730,2631,-251.0,False
65,2888,1,0,1,99,187.0,5.144,24,2,0,2,0,8,13,0,2730,2631,-187.0,False
65,2889,1,0,1,100,145.0,5.88,21,2,0,2,0,6,11,0,2731,2631,-145.0,False
65,2890,1,0,1,99,113.0,6.76,16,2,0,2,0,4,9,0,2731,2632,-113.0,False
65,2891,1,0,1,97,106.0,7.458,15,2,0,2,0,3,8,0,2731,2634,-106.0,False
65,2892,1,0,1,98,75.0,8.131,12,2,0,2,0,1,6,0,2732,2634,-75.0,False
65,2893,1,0,1,105,53.0,8.203,15,2,0,2,0,0,4,0,2739,2634,-53.0,False
65,2894,1,0,1,105,40.0,8.864,6,2,0,2,0,0,2,0,2739,2634,-40.0,False
65,2895,1,0,1,105,35.0,9.511,5,2,0,2,0,0,1,0,2739,2634,-35.0,False
65,2896,1,0,1,104,29.0,10.013,4,2,0,2,0,0,0,0,2739,2635,-29.0,False
65,2897,1,0,1,106,33.0,10.256,6,2,0,2,0,0,0,0,2741,2635,-33.0,False
65,2898,1,0,1,106,37.0,10.658,4,2,0,2,0,0,0,0,2741,2635,-37.0,False
65,2899,1,0,1,106,41.0,10.87,4,2,0,2,0,0,0,0,2741,2635,-41.0,False
65,2900,1,0,1,106,45.0,11.043,4,2,0,2,0,0,0,0,2741,2635,-45.0,False
65,2901,1,0,1,107,50.0,11.116,6,2,0,2,0,0,0,0,2742,2635,-50.0,False
65,2902,1,0,1,107,57.0,11.061,8,2,0,2,0,0,0,0,2743,2636,-57.0,False
65,2903,1,0,1,105,64.0,11.127,7,2,0,2,0,0,0,0,2743,2638,-64.0,False
65,2904,1,0,1,103,71.0,11.098,7,2,0,2,0,0,0,0,2743,2640,-71.0,False
65,2905,1,0,1,109,79.0,10.429,15,2,0,2,0,0,0,0,2750,2641,-79.0,False
65,2906,1,0,1,107,87.0,10.572,8,2,0,2,0,0,0,0,2750,2643,-87.0,False
65,2907,1,0,1,106,95.0,10.58,9,2,0,2,0,0,0,0,2751,2645,-95.0,False
65,2908,1,0,1,106,103.0,10.687,8,2,0,2,0,0,0,0,2751,2645,-103.0,False
65,2909,1,0,1,107,111.0,10.472,9,2,0,2,0,0,0,0,2752,2645,-111.0,False
65,2910,1,0,1,103,119.0,10.091,8,2,0,2,0,0,0,0,2752,2649,-119.0,False
65,2911,1,0,1,103,128.0,9.861,9,2,0,2,1,0,0,0,2752,2649,-128.0,False
65,2912,1,0,1,102,141.0,9.577,14,2,0,2,2,0,0,1,2753,2651,-141.0,False
65,2913,1,0,1,102,157.0,9.373,17,2,0,2,2,0,0,2,2754,2652,-157.0,False
65,2914,1,0,1,100,175.0,9.229,18,2,0,2,3,0,0,3,2754,2654,-175.0,False
65,2915,1,0,1,97,194.0,8.914,19,2,0,2,3,0,0,4,2754,2657,-194.0,False
65,2916,1,0,1,96,214.0,8.536,20,2,0,2,3,0,0,5,2754,2658,-214.0,False
65,2917,1,0,1,100,235.0,7.553,28,2,0,2,4,0,0,5,2761,2661,-235.0,False
65,2918,1,0,1,100,257.0,7.25,23,2,0,2,4,0,0,6,2762,2662,-257.0,False
65,2919,1,0,1,98,282.0,7.031,25,2,0,2,6,0,0,7,2762,2664,-282.0,False
65,2920,1,0,1,97,310.0,6.977,28,2,0,2,7,0,0,9,2762,2665,-310.0,False
65,2921,1,0,1,94,340.0,6.615,31,2,0,2,8,0,0,10,2763,2669,-340.0,False
65,2922,1,0,1,94,372.0,6.617,32,2,0,2,9,0,0,11,2763,2669,-372.0,False
65,2923,1,0,1,91,404.0,6.25,33,2,0,2,9,0,0,11,2764,2673,-404.0,False
65,2924,1,0,1,89,441.0,6.074,37,2,0,2,12,0,0,13,2764,2675,-441.0,False
65,2925,1,0,1,88,482.0,5.645,42,2,0,2,13,0,0,13,2765,2677,-482.0,False
66,2926,0,1,0,85,525.0,5.39,43,3,1,3,14,0,0,13,2765,2680,0.0,False
66,2927,0,1,0,84,568.0,5.198,43,3,1,3,14,0,0,13,2765,2681,0.0,False
66,2928,0,1,0,83,613.0,4.954,46,3,1,3,16,0,0,13,2766,2683,0.0,False
66,2929,0,1,0,88,315.0,4.687,40,0,2,0,14,0,0,11,2773,2685,-315.0,False
66,2930,0,1,0,86,192.0,5.057,24,0,2,0,13,0,0,10,2773,2687,-192.0,False
66,2931,0,1,0,86,159.0,5.709,20,0,2,0,11,0,0,8,2773,2687,-159.0,False
66,2932,0,1,0,85,129.0,6.212,18,0,2,0,10,0,0,6,2773,2688,-129.0,False
66,2933,0,1,0,87,97.0,6.724,16,0,2,0,8,0,0,4,2775,2688,-97.0,False
66,2934,0,1,0,86,68.0,7.306,12,0,2,0,6,0,0,2,2775,2689,-68.0,False
66,2935,0,1,0,86,43.0,7.935,9,0,2,0,4,0,0,1,2775,2689,-43.0,False
66,2936,0,1,0,85,32.0,8.314,6,0,2,0,2,0,0,0,2775,2690,-32.0,False
66,2937,0,1,0,86,25.0,8.662,8,0,2,0,2,0,0,0,2776,2690,-25.0,False
66,2938,0,1,0,85,31.0,8.819,8,0,2,0,1,0,0,0,2777,2692,-31.0,False
66,2939,0,1,0,85,35.0,9.192,6,0,2,0,0,0,0,0,2777,2692,-35.0,False
66,2940,0,1,0,85,44.0,9.529,9,0,2,0,0,0,0,0,2777,2692,-44.0,False
66,2941,0,1,0,92,53.0,9.081,16,0,2,0,0,0,0,0,2784,2692,-53.0,False
66,2942,0,1,0,92,62.0,9.452,9,0,2,0,0,0,0,0,2784,2692,-62.0,False
66,2943,0,1,0,93,71.0,9.615,10,0,2,0,0,0,0,0,2785,2692,-71.0,False
66,2944,0,1,0,93,81.0,9.906,10,0,2,0,0,0,0,0,2785,2692,-81.0,False
66,2945,0,1,0,94,91.0,9.968,11,0,2,0,0,0,0,0,2786,2692,-91.0,False
66,2946,0,1,0,94,101.0,10.056,10,0,2,0,0,0,0,0,2786,2692,-101.0,False
66,2947,0,1,0,91,111.0,9.937,10,0,2,0,0,0,0,0,2786,2695,-111.0,False
66,2948,0,1,0,89,124.0,9.708,14,0,2,0,0,0,0,0,2787,2698,-124.0,False
66,2949,0,1,0,89,137.0,9.515,14,0,2,0,0,0,0,0,2788,2699,-137.0,False
66,2950,0,1,0,85,152.0,9.426,15,0,2,0,0,0,0,0,2788,2703,-152.0,False
66,2951,0,1,0,82,168.0,9.344,16,0,2,0,0,0,0,0,2788,2706,-168.0,False
66,2952,0,1,0,79,184.0,9.347,16,0,2,0,0,0,0,0,2788,2709,-184.0,False
66,2953,0,1,0,84,200.0,8.455,23,0,2,0,0,0,0,0,2795,2711,-200.0,False
66,2954,0,1,0,84,216.0,8.206,17,0,2,0,0,0,0,0,2796,2712,-216.0,False
66,2955,0,1,0,84,232.0,8.159,16,0,2,0,0,0,0,0,2796,2712,-232.0,False
66,2956,0,1,0,84,249.0,7.936,17,0,2,0,0,0,1,0,2796,2712,-249.0,False
66,2957,0,1,0,85,269.0,7.758,21,0,2,0,0,1,2,0,2797,2712,-269.0,False
66,2958,0,1,0,85,290.0,7.413,21,0,2,0,0,1,3,0,2797,2712,-290.0,False
66,2959,0,1,0,86,312.0,7.028,23,0,2,0,0,2,3,0,2798,2712,-312.0,False
66,2960,0,1,0,86,337.0,6.712,25,0,2,0,0,4,3,0,2798,2712,-337.0,False
66,2961,0,1,0,87,366.0,6.403,30,0,2,0,0,5,3,0,2799,2712,-366.0,False
66,2962,0,1,0,85,398.0,6.015,32,0,2,0,0,6,4,0,2799,2714,-398.0,False
66,2963,0,1,0,85,433.0,5.752,35,0,2,0,0,7,5,0,2799,2714,-433.0,False
66,2964,0,1,0,86,470.0,5.226,38,0,2,0,0,8,6,0,2800,2714,-470.0,False
66,2965,0,1,0,91,509.0,4.28,46,0,2,0,0,9,7,0,2807,2716,-509.0,False
66,2966,0,1,0,91,551.0,4.017,42,0,2,0,0,10,8,0,2807,2716,-551.0,False
66,2967,0,1,0,91,597.0,3.803,46,0,2,0,0,11,10,0,2807,2716,-597.0,False
66,2968,0,1,0,91,645.0,3.608,48,0,2,0,0,12,11,0,2807,2716,-645.0,False
66,2969,0,1,0,93,696.0,3.324,53,0,2,0,0,14,12,0,2809,2716,-696.0,False
66,2970,0,1,0,93,750.0,3.326,54,0,2,0,0,15,13,0,2809,2716,-750.0,False
67,2971,1,0,1,93,807.0,3.148,57,1,3,1,0,15,15,0,2809,2716,0.0,False
67,2972,1,0,1,93,866.0,3.015,59,1,3,1,0,16,15,0,2809,2716,0.0,False
67,2973,1,0,1,94,929.0,2.745,64,1,3,1,0,17,17,0,2810,2716,0.0,False
67,2974,1,0,1,93,629.0,2.785,54,2,0,2,0,15,16,0,2811,2718,-629.0,False
67,2975,1,0,1,93,446.0,3.254,43,2,0,2,0,13,15,0,2811,2718,-446.0,False
67,2976,1,0,1,93,330.0,3.851,39,2,0,2,0,11,15,0,2811,2718,-330.0,False
67,2977,1,0,1,98,239.0,3.986,38,2,0,2,0,9,13,0,2818,2720,-239.0,False
67,2978,1,0,1,98,171.0,4.889,24,2,0,2,0,7,11,0,2818,2720,-171.0,False
67,2979,1,0,1,99,126.0,5.958,20,2,0,2,0,5,10,0,2819,2720,-126.0,False
67,2980,1,0,1,99,90.0,6.97,13,2,0,2,0,3,8,0,2819,2720,-90.0,False
67,2981,1,0,1,100,61.0,7.779,10,2,0,2,0,1,6,0,2820,2720,-61.0,False
67,2982,1,0,1,100,43.0,8.573,6,2,0,2,0,0,4,0,2820,2720,-43.0,False
67,2983,1,0,1,100,49.0,9.165,6,2,0,2,0,0,4,0,2820,2720,-49.0,False
67,2984,1,0,1,101,38.0,9.596,6,2,0,2,0,0,2,0,2821,2720,-38.0,False
67,2985,1,0,1,102,28.0,9.965,7,2,0,2,0,0,0,0,2822,2720,-28.0,False
67,2986,1,0,1,102,34.0,10.41,6,2,0,2,0,0,0,0,2822,2720,-34.0,False
67,2987,1,0,1,101,40.0,10.792,6,2,0,2,0,0,0,0,2822,2721,-40.0,False
67,2988,1,0,1,100,46.0,11.001,6,2,0,2,0,0,0,0,2822,2722,-46.0,False
67,2989,1,0,1,107,52.0,10.41,13,2,0,2,0,0,0,0,2829,2722,-52.0,False
67,2990,1,0,1,108,58.0,10.594,7,2,0,2,0,0,0,0,2830,2722,-58.0,False
67,2991,1,0,1,108,64.0,10.841,6,2,0,2,0,0,0,0,2830,2722,-64.0,False
67,2992,1,0,1,105,70.0,10.957,6,2,0,2,0,0,0,0,2830,2725,-70.0,False
67,2993,1,0,1,105,76.0,10.877,7,2,0,2,0,0,0,0,2831,2726,-76.0,False
67,2994,1,0,1,103,82.0,10.939,6,2,0,2,0,0,0,0,2831,2728,-82.0,False
67,2995,1,0,1,102,88.0,10.86,7,2,0,2,0,0,0,0,2832,2730,-88.0,False
67,2996,1,0,1,102,95.0,10.826,7,2,0,2,0,0,0,0,2832,2730,-95.0,False
67,2997,1,0,1,103,103.0,10.758,9,2,0,2,0,0,0,0,2833,2730,-103.0,False
67,2998,1,0,1,102,111.0,10.514,8,2,0,2,0,0,0,0,2833,2731,-111.0,False
67,2999,1,0,1,102,120.0,10.588,9,2,0,2,0,0,0,0,2833,2731,-120.0,False
67,3000,1,0,1,99,129.0,10.282,10,2,0,2,0,0,0,0,2834,2735,-129.0,False
