decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
7,294,1,0,64,108.0,8.711776042947772,9,2,0,2,1,0,6,-108.0,False
7,295,1,0,65,108.0,8.530456585410308,10,2,0,2,0,0,8,-108.0,False
7,296,1,0,66,117.0,8.725475903286151,10,2,0,2,1,0,7,-117.0,False
7,297,1,0,63,127.0,8.786485316105276,10,2,0,3,0,0,7,-127.0,False
7,298,1,0,63,138.0,9.195058746227302,11,2,0,4,0,0,7,-138.0,False
7,299,1,0,64,149.0,9.236436580588537,12,2,0,4,1,0,7,-149.0,False
7,300,1,0,64,160.0,9.405490615277907,11,2,0,4,0,0,7,-160.0,False
7,301,1,0,62,171.0,9.433953811748697,11,2,0,4,0,0,7,-171.0,False
7,302,1,0,60,183.0,9.098873458583203,13,2,0,4,1,0,8,-183.0,False
7,303,1,0,60,197.0,8.841515073369049,15,2,0,4,0,0,11,-197.0,False
7,304,1,0,58,211.0,8.601630886649154,14,2,0,4,0,0,10,-211.0,False
7,305,1,0,59,225.0,8.311324628688077,15,2,0,4,1,0,10,-225.0,False
7,306,1,0,59,239.0,8.239972441354302,14,2,0,4,0,0,10,-239.0,False
7,307,1,0,58,253.0,8.296027981442124,14,2,0,4,0,0,10,-253.0,False
7,308,1,0,56,269.0,8.009520216297323,16,2,0,4,0,0,12,-269.0,False
7,309,1,0,54,287.0,7.81602129622103,18,2,0,4,0,0,14,-287.0,False
7,310,1,0,58,305.0,6.6330274616686475,24,2,0,6,1,2,15,-305.0,False
7,311,1,0,56,324.0,6.408233566104626,19,2,0,5,0,0,14,-324.0,False
7,312,1,0,54,343.0,6.198438408945669,19,2,0,5,0,0,14,-343.0,False
7,313,1,0,54,364.0,6.209677565931095,22,2,0,6,0,0,16,-364.0,False
7,314,1,0,54,386.0,6.411407575894678,22,2,0,6,0,0,16,-386.0,False
