step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue
357,yellow_transition,yellow_transition,53,746.0,4.920077521639428,29,1,1,0,16,0,14
358,yellow_transition,yellow_transition,52,775.0,4.6511769485444425,29,1,1,0,16,0,14
359,yellow_transition,yellow_transition,52,804.0,4.575271292889929,29,1,1,0,16,0,14
360,main_green,main_green,57,505.0,4.306114206877337,27,2,2,0,16,0,14
361,main_green,main_green,58,270.0,4.882950519186619,16,2,2,0,16,0,14
362,main_green,main_green,57,116.0,5.521591764690583,10,2,2,0,16,0,14
363,main_green,main_green,57,50.0,6.29142795906547,7,2,2,0,16,0,14
364,main_green,main_green,58,19.0,6.941501759994695,4,2,2,0,16,0,14
365,main_green,main_green,58,4.0,7.673797728284324,1,2,2,0,16,0,14
366,main_green,main_green,59,0.0,8.445043322021935,1,2,2,0,16,0,14
367,main_green,main_green,59,0.0,9.014124971859022,0,2,2,0,16,0,14
368,main_green,main_green,60,2.0,9.479525011562282,3,2,2,0,16,0,14
369,main_green,main_green,59,5.0,9.91543454742591,3,2,2,0,16,0,14
370,main_green,main_green,57,8.0,10.445625464038795,3,2,2,0,16,0,14
371,main_green,main_green,56,12.0,10.530102941169947,5,2,2,0,16,0,14
372,main_green,main_green,61,16.0,9.982634473836438,9,2,2,0,16,0,14
373,main_green,main_green,61,20.0,10.494049319577895,4,2,2,0,16,0,14
374,main_green,main_green,61,24.0,10.931639662746294,4,2,2,0,16,0,14
375,main_green,main_green,61,28.0,11.168471667894034,4,2,2,0,16,0,14
376,main_green,main_green,63,32.0,10.846433824919021,6,2,2,0,16,0,14
377,main_green,main_green,63,36.0,10.869302408824296,4,2,2,0,16,0,14
378,main_green,main_green,63,40.0,10.958150773188377,4,2,2,0,16,0,14
379,main_green,main_green,63,44.0,10.959847786660289,4,2,2,0,16,0,14
380,main_green,main_green,64,50.0,10.765908713130322,7,2,2,0,16,0,14
381,main_green,main_green,65,57.0,10.641613270536483,8,2,2,0,16,0,14
382,main_green,main_green,65,64.0,10.710611993321944,7,2,2,0,16,0,14
383,main_green,main_green,65,71.0,10.857333859508982,7,2,2,0,16,0,14
384,main_green,main_green,70,79.0,10.096018478346123,13,2,2,0,16,0,14
385,main_green,main_green,70,87.0,10.247387592375578,8,2,2,0,16,0,14
386,main_green,main_green,68,95.0,10.250398269958637,9,2,2,0,16,0,14
387,main_green,main_green,67,103.0,10.337078340168231,8,2,2,0,16,0,14
388,main_green,main_green,66,111.0,10.09529833871067,9,2,2,0,16,0,14
389,main_green,main_green,66,119.0,10.07343038252354,8,2,2,0,16,0,14
390,main_green,main_green,64,127.0,9.93565116368511,8,2,2,0,16,0,14
391,main_green,main_green,65,137.0,9.847788488345138,11,2,2,0,16,0,14
392,main_green,main_green,64,147.0,9.772164955135331,11,2,2,0,16,0,14
393,main_green,main_green,64,159.0,9.844223384113858,12,2,2,0,16,0,14
394,main_green,main_green,64,171.0,9.889417028979272,12,2,2,0,16,0,14
395,main_green,main_green,64,183.0,9.95679433193619,12,2,2,0,16,0,14
396,main_green,main_green,69,195.0,9.252942205791623,17,2,2,0,16,0,14
397,main_green,main_green,70,207.0,9.313447057240737,13,2,2,0,16,0,14
398,main_green,main_green,70,219.0,9.621247725943903,12,2,2,0,16,0,14
399,main_green,main_green,70,231.0,9.714568160297489,12,2,2,0,16,0,14
400,main_green,main_green,71,243.0,9.590103822885585,13,2,2,0,16,0,14
401,main_green,main_green,71,255.0,9.675655599262589,12,2,2,0,16,0,14
402,yellow_transition,yellow_transition,72,267.0,9.41953920322967,13,3,3,6,0,6,0
403,yellow_transition,yellow_transition,72,279.0,9.394760509004122,12,3,3,6,0,6,0
404,yellow_transition,yellow_transition,73,291.0,9.155207107139683,13,3,3,6,0,6,0
405,side_green,side_green,73,58.0,9.097079187965477,6,0,0,6,0,6,0
406,side_green,side_green,73,0.0,9.237164689060242,0,0,0,6,0,6,0
407,side_green,side_green,74,2.0,9.298221938779033,3,0,0,6,0,6,0
408,side_green,side_green,79,6.0,8.856470120988392,9,0,0,6,0,6,0
409,side_green,side_green,75,11.0,9.088416974285138,5,0,0,6,0,6,0
410,side_green,side_green,75,19.0,9.459176961132027,8,0,0,6,0,6,0
411,side_green,side_green,74,29.0,9.823528178929253,10,0,0,6,0,6,0
412,side_green,side_green,75,40.0,9.792936369101865,13,0,0,6,0,6,0
413,side_green,side_green,73,51.0,9.702445480011388,11,0,0,6,0,6,0
414,side_green,side_green,71,63.0,9.64660743998717,12,0,0,6,0,6,0
415,side_green,side_green,69,76.0,9.534898758004974,13,0,0,6,0,6,0
416,side_green,side_green,69,90.0,9.459528340269005,15,0,0,6,0,6,0
417,side_green,side_green,69,105.0,9.048212468773135,16,0,0,6,0,6,0
418,side_green,side_green,65,120.0,8.670549391083146,15,0,0,6,0,6,0
419,side_green,side_green,65,137.0,8.521607797148576,17,0,0,6,0,6,0
420,side_green,side_green,68,154.0,7.648174844077439,22,0,0,6,0,6,0
421,side_green,side_green,68,172.0,7.5955706986355835,18,0,0,6,0,6,0
422,side_green,side_green,68,192.0,7.366626907175747,21,0,0,6,0,6,0
423,side_green,side_green,64,212.0,7.192865182859424,20,0,0,6,0,6,0
424,side_green,side_green,62,233.0,6.780094683080595,22,0,0,6,0,6,0
425,side_green,side_green,59,255.0,6.711459089526279,22,0,0,6,0,6,0
426,side_green,side_green,52,279.0,6.004164620687963,24,0,0,6,0,6,0
427,side_green,side_green,52,304.0,5.736382039192298,26,0,0,6,0,6,0
428,side_green,side_green,51,329.0,5.466067577212931,26,0,0,6,0,6,0
429,side_green,side_green,49,355.0,5.1480178192180945,26,0,0,6,0,6,0
430,side_green,side_green,47,381.0,4.741230379246153,26,0,0,6,0,6,0
431,side_green,side_green,47,408.0,4.8921779977095134,27,0,0,6,0,6,0
432,side_green,side_green,52,435.0,4.260064521811734,32,0,0,6,0,6,0
433,side_green,side_green,52,462.0,4.2261769487598135,28,0,0,6,0,6,0
434,side_green,side_green,52,489.0,4.54822005876194,27,0,0,6,0,6,0
435,side_green,side_green,52,517.0,4.699370442082125,28,0,0,6,0,6,0
436,side_green,side_green,53,546.0,4.7203141547424,30,0,0,6,0,6,0
437,side_green,side_green,53,575.0,4.896362654287802,29,0,0,6,0,6,0
438,side_green,side_green,54,604.0,4.887594980651176,30,0,0,6,0,6,0
439,side_green,side_green,54,634.0,4.904254697579497,30,0,0,6,0,6,0
440,side_green,side_green,55,664.0,4.852013185820561,31,0,0,6,0,6,0
441,side_green,side_green,53,694.0,4.427186381085109,30,0,0,6,0,6,0
442,side_green,side_green,53,725.0,4.552424579774273,31,0,0,6,0,6,0
443,side_green,side_green,54,757.0,4.435541302499675,33,0,0,6,0,6,0
444,side_green,side_green,59,789.0,3.9217663496506323,37,0,0,6,0,6,0
445,side_green,side_green,57,822.0,3.9077368556595653,33,0,0,6,0,6,0
446,side_green,side_green,57,856.0,3.935098552457741,34,0,0,6,0,6,0
447,yellow_transition,yellow_transition,57,891.0,4.222324637356332,35,1,1,0,17,0,17
448,yellow_transition,yellow_transition,59,926.0,4.087996588171783,37,1,1,0,17,0,17
449,yellow_transition,yellow_transition,59,961.0,3.9924638080180332,35,1,1,0,17,0,17
450,main_green,main_green,59,662.0,4.097399188689209,27,2,2,0,17,0,17
451,main_green,main_green,59,404.0,4.29741943203387,20,2,2,0,17,0,17
452,main_green,main_green,60,192.0,4.839772015742463,14,2,2,0,17,0,17
453,main_green,main_green,60,73.0,5.365645084315906,10,2,2,0,17,0,17
454,main_green,main_green,58,20.0,5.978458485749413,6,2,2,0,17,0,17
455,main_green,main_green,58,12.0,6.9799807623876875,5,2,2,0,17,0,17
456,main_green,main_green,62,15.0,7.187691096680288,9,2,2,0,17,0,17
457,main_green,main_green,62,19.0,8.19388115487028,4,2,2,0,17,0,17
458,main_green,main_green,63,23.0,8.923857588548504,5,2,2,0,17,0,17
459,main_green,main_green,63,27.0,9.707580406720961,4,2,2,0,17,0,17
460,main_green,main_green,64,31.0,10.16053546386356,5,2,2,0,17,0,17
461,main_green,main_green,64,35.0,10.470879768575783,4,2,2,0,17,0,17
462,main_green,main_green,64,39.0,10.634083978846114,4,2,2,0,17,0,17
463,main_green,main_green,65,43.0,10.64440057228643,5,2,2,0,17,0,17
464,main_green,main_green,66,48.0,10.462570519520021,6,2,2,0,17,0,17
465,main_green,main_green,66,54.0,10.505802167048612,6,2,2,0,17,0,17
466,main_green,main_green,66,62.0,10.622376725488824,8,2,2,0,17,0,17
467,main_green,main_green,66,70.0,10.595805062735115,8,2,2,0,17,0,17
468,main_green,main_green,71,78.0,10.057012006474139,13,2,2,0,17,0,17
469,main_green,main_green,72,86.0,10.059608736085924,9,2,2,0,17,0,17
470,main_green,main_green,72,94.0,10.253173269011643,8,2,2,0,17,0,17
471,main_green,main_green,72,102.0,10.391522974059873,8,2,2,0,17,0,17
472,main_green,main_green,73,110.0,10.216761536567589,9,2,2,0,17,0,17
473,main_green,main_green,73,118.0,10.201972906831745,8,2,2,0,17,0,17
474,main_green,main_green,74,126.0,10.11693969198566,9,2,2,0,17,0,17
475,main_green,main_green,74,134.0,10.126173728762673,8,2,2,0,17,0,17
476,main_green,main_green,75,144.0,10.042164519008878,11,2,2,0,17,0,17
477,main_green,main_green,74,155.0,10.06198242779758,11,2,2,0,17,0,17
478,main_green,main_green,73,167.0,10.12606720183248,12,2,2,0,17,0,17
479,main_green,main_green,71,179.0,10.043425267414174,13,2,2,0,17,0,17
480,main_green,main_green,74,191.0,9.363598076226031,17,2,2,0,17,0,17
481,main_green,main_green,73,203.0,9.541953005154406,12,2,2,0,17,0,17
482,main_green,main_green,72,215.0,9.650548051765869,12,2,2,0,17,0,17
483,main_green,main_green,70,227.0,9.63253270123003,12,2,2,0,17,0,17
484,main_green,main_green,72,239.0,9.39272856308337,14,2,2,0,17,0,17
485,main_green,main_green,70,251.0,9.429891435779467,12,2,2,0,17,0,17
486,main_green,main_green,69,263.0,9.42463976079006,12,2,2,0,17,0,17
487,main_green,main_green,68,278.0,9.370305327007543,15,2,2,0,17,0,17
488,main_green,main_green,69,293.0,9.2882344548075,16,2,2,0,17,0,17
489,main_green,main_green,70,309.0,9.214881764980207,17,2,2,0,17,0,17
490,main_green,main_green,70,325.0,9.398471757168512,16,2,2,0,17,0,17
491,main_green,main_green,70,341.0,9.413514446496096,16,2,2,0,17,0,17
492,yellow_transition,yellow_transition,75,357.0,8.68780648974715,21,3,3,8,0,8,0
493,yellow_transition,yellow_transition,75,373.0,8.698586758675008,16,3,3,8,0,8,0
494,yellow_transition,yellow_transition,76,389.0,8.665146636809284,17,3,3,8,0,8,0
495,side_green,side_green,76,111.0,8.758882804319162,8,0,0,8,0,8,0
496,side_green,side_green,77,2.0,9.023400909038836,3,0,0,8,0,8,0
497,side_green,side_green,77,5.0,9.338732756272146,3,0,0,8,0,8,0
498,side_green,side_green,77,9.0,9.821127250679726,4,0,0,8,0,8,0
499,side_green,side_green,76,14.0,9.949825430488184,6,0,0,8,0,8,0
500,side_green,side_green,75,20.0,10.14040078036786,7,0,0,8,0,8,0
501,side_green,side_green,74,26.0,10.252459606355668,6,0,0,8,0,8,0
502,side_green,side_green,72,33.0,10.360484207574576,7,0,0,8,0,8,0
503,side_green,side_green,69,41.0,10.206329639200336,8,0,0,8,0,8,0
504,side_green,side_green,72,51.0,9.409612417989006,15,0,0,8,0,8,0
505,side_green,side_green,72,61.0,9.204136481063475,11,0,0,8,0,8,0
506,side_green,side_green,71,72.0,9.07402339286401,11,0,0,8,0,8,0
507,side_green,side_green,69,84.0,9.097067072571937,12,0,0,8,0,8,0
508,side_green,side_green,69,97.0,8.963336735549952,14,0,0,8,0,8,0
509,side_green,side_green,68,111.0,8.965477004371595,14,0,0,8,0,8,0
510,side_green,side_green,68,126.0,8.858756209674556,16,0,0,8,0,8,0
511,side_green,side_green,68,142.0,8.926000654176947,16,0,0,8,0,8,0
512,side_green,side_green,67,159.0,8.590741348530106,18,0,0,8,0,8,0
513,side_green,side_green,62,176.0,8.179356271736255,17,0,0,8,0,8,0
514,side_green,side_green,59,193.0,7.843949119185048,17,0,0,8,0,8,0
515,side_green,side_green,58,212.0,7.483286836191648,20,0,0,8,0,8,0
516,side_green,side_green,54,232.0,5.912107185988928,25,0,0,8,0,8,0
517,side_green,side_green,53,252.0,5.987971515840132,20,0,0,8,0,8,0
518,side_green,side_green,49,274.0,5.66917188354484,22,0,0,8,0,8,0
519,side_green,side_green,48,296.0,5.669397082400825,22,0,0,8,0,8,0
520,side_green,side_green,49,319.0,5.422740666412156,25,0,0,8,0,8,0
521,side_green,side_green,48,343.0,5.58133237072395,24,0,0,8,0,8,0
522,side_green,side_green,48,367.0,5.643380118146228,24,0,0,8,0,8,0
523,side_green,side_green,48,391.0,5.615736449683099,24,0,0,8,0,8,0
524,side_green,side_green,49,415.0,5.538098316911199,25,0,0,8,0,8,0
525,side_green,side_green,47,441.0,4.773618190131257,27,0,0,8,0,8,0
526,side_green,side_green,47,468.0,4.884700335334971,27,0,0,8,0,8,0
527,side_green,side_green,47,495.0,4.944189269593568,27,0,0,8,0,8,0
528,side_green,side_green,52,522.0,4.420336388832067,32,0,0,8,0,8,0
529,side_green,side_green,51,549.0,4.346609545740531,27,0,0,8,0,8,0
530,side_green,side_green,52,577.0,4.417628179541209,29,0,0,8,0,8,0
531,side_green,side_green,52,605.0,4.531743687087458,28,0,0,8,0,8,0
532,side_green,side_green,53,634.0,4.638058269893743,30,0,0,8,0,8,0
533,side_green,side_green,53,664.0,4.740835654859605,30,0,0,8,0,8,0
534,side_green,side_green,53,694.0,4.902310280903943,30,0,0,8,0,8,0
535,side_green,side_green,54,724.0,4.864430366744104,31,0,0,8,0,8,0
536,side_green,side_green,55,755.0,4.786938429922779,32,0,0,8,0,8,0
537,yellow_transition,yellow_transition,54,787.0,4.652116222565651,32,1,1,0,17,0,15
538,yellow_transition,yellow_transition,51,819.0,4.192974674174796,32,1,1,0,17,0,15
539,yellow_transition,yellow_transition,51,851.0,4.1338474988066265,32,1,1,0,17,0,15
540,main_green,main_green,56,548.0,4.038052444551286,30,2,2,0,17,0,15
541,main_green,main_green,57,299.0,4.59332178153842,18,2,2,0,17,0,15
542,main_green,main_green,57,128.0,5.314140678143742,10,2,2,0,17,0,15
543,main_green,main_green,57,64.0,6.1836951338222015,7,2,2,0,17,0,15
544,main_green,main_green,58,23.0,7.093329158213974,5,2,2,0,17,0,15
545,main_green,main_green,58,3.0,7.895100818143304,1,2,2,0,17,0,15
546,main_green,main_green,59,0.0,8.415074254284798,1,2,2,0,17,0,15
547,main_green,main_green,59,0.0,9.193228498162492,0,2,2,0,17,0,15
548,main_green,main_green,60,0.0,9.587505452256918,1,2,2,0,17,0,15
549,main_green,main_green,58,2.0,9.98092336529095,2,2,2,0,17,0,15
550,main_green,main_green,57,5.0,10.27131540052861,3,2,2,0,17,0,15
551,main_green,main_green,57,8.0,10.427388474133815,4,2,2,0,17,0,15
552,main_green,main_green,62,12.0,9.889302001681669,9,2,2,0,17,0,15
553,main_green,main_green,62,16.0,10.26801857300517,4,2,2,0,17,0,15
554,main_green,main_green,62,20.0,10.610856703793004,4,2,2,0,17,0,15
555,main_green,main_green,62,24.0,10.772772897552995,4,2,2,0,17,0,15
556,main_green,main_green,64,28.0,10.48103441261754,6,2,2,0,17,0,15
557,main_green,main_green,64,32.0,10.589736523064946,4,2,2,0,17,0,15
558,main_green,main_green,64,36.0,10.526962396652882,4,2,2,0,17,0,15
559,main_green,main_green,64,40.0,10.431730815048466,4,2,2,0,17,0,15
560,main_green,main_green,65,46.0,10.362270894357781,7,2,2,0,17,0,15
561,main_green,main_green,66,53.0,10.15591950381722,8,2,2,0,17,0,15
562,main_green,main_green,66,60.0,10.290447256979263,7,2,2,0,17,0,15
563,main_green,main_green,66,68.0,10.323926774746084,8,2,2,0,17,0,15
564,main_green,main_green,71,76.0,9.674520842054257,13,2,2,0,17,0,15
565,main_green,main_green,71,84.0,9.843641795565162,8,2,2,0,17,0,15
566,main_green,main_green,70,92.0,9.841077393049089,9,2,2,0,17,0,15
567,main_green,main_green,68,100.0,9.980434595775407,8,2,2,0,17,0,15
568,main_green,main_green,67,108.0,9.871370390145168,9,2,2,0,17,0,15
569,main_green,main_green,66,116.0,9.94262043324841,8,2,2,0,17,0,15
570,main_green,main_green,65,124.0,9.870766667117781,8,2,2,0,17,0,15
571,main_green,main_green,66,132.0,9.752878099289786,9,2,2,0,17,0,15
572,main_green,main_green,66,141.0,9.543318821981035,10,2,2,0,17,0,15
573,main_green,main_green,65,151.0,9.656023831606397,10,2,2,0,17,0,15
574,main_green,main_green,64,162.0,9.687613678411504,11,2,2,0,17,0,15
575,main_green,main_green,64,174.0,9.596068908621968,12,2,2,0,17,0,15
576,main_green,main_green,69,186.0,8.965019600342433,17,2,2,0,17,0,15
577,main_green,main_green,70,198.0,8.99914196718719,13,2,2,0,17,0,15
578,main_green,main_green,70,210.0,9.241370127613834,12,2,2,0,17,0,15
579,main_green,main_green,70,222.0,9.253399714816242,12,2,2,0,17,0,15
580,main_green,main_green,71,234.0,9.323341114216703,13,2,2,0,17,0,15
581,main_green,main_green,71,246.0,9.359865331572324,12,2,2,0,17,0,15
582,yellow_transition,yellow_transition,72,258.0,9.21239391279744,13,3,3,6,0,6,0
583,yellow_transition,yellow_transition,72,270.0,8.959240463377478,12,3,3,6,0,6,0
584,yellow_transition,yellow_transition,73,284.0,8.620492788891411,15,3,3,6,0,6,0
585,side_green,side_green,73,56.0,8.73884654473086,8,0,0,6,0,6,0
586,side_green,side_green,73,5.0,9.04745599524439,3,0,0,6,0,6,0
587,side_green,side_green,74,9.0,9.208262024267377,5,0,0,6,0,6,0
588,side_green,side_green,78,14.0,8.95925529768336,10,0,0,6,0,6,0
589,side_green,side_green,77,21.0,9.399249967780332,7,0,0,6,0,6,0
590,side_green,side_green,76,29.0,9.783144320557936,8,0,0,6,0,6,0
591,side_green,side_green,75,37.0,9.941359482726416,8,0,0,6,0,6,0
592,side_green,side_green,76,46.0,9.731957719502864,11,0,0,6,0,6,0
593,side_green,side_green,76,55.0,9.77818956488962,9,0,0,6,0,6,0
594,side_green,side_green,75,67.0,9.630978340621356,12,0,0,6,0,6,0
595,side_green,side_green,74,79.0,9.468622304526553,12,0,0,6,0,6,0
596,side_green,side_green,74,91.0,9.225593661449006,13,0,0,6,0,6,0
597,side_green,side_green,75,107.0,8.967253032533714,17,0,0,6,0,6,0
598,side_green,side_green,72,123.0,8.774278854055407,16,0,0,6,0,6,0
599,side_green,side_green,70,141.0,8.62638526539789,18,0,0,6,0,6,0
600,side_green,side_green,75,159.0,8.051198810103868,23,0,0,6,0,6,0
601,side_green,side_green,72,177.0,7.870712631741546,18,0,0,6,0,6,0
602,side_green,side_green,72,196.0,7.784466456017757,20,0,0,6,0,6,0
603,side_green,side_green,66,216.0,7.408503912107732,20,0,0,6,0,6,0
604,side_green,side_green,60,236.0,6.805043552153662,21,0,0,6,0,6,0
605,side_green,side_green,57,257.0,6.719470255911653,21,0,0,6,0,6,0
606,side_green,side_green,53,280.0,6.372200157177672,23,0,0,6,0,6,0
607,side_green,side_green,52,303.0,6.001540397920873,24,0,0,6,0,6,0
608,side_green,side_green,51,326.0,5.5957747850257125,24,0,0,6,0,6,0
609,side_green,side_green,50,350.0,5.446060268668675,24,0,0,6,0,6,0
610,side_green,side_green,48,375.0,5.220898721324371,25,0,0,6,0,6,0
611,side_green,side_green,46,401.0,4.907255898560339,26,0,0,6,0,6,0
612,side_green,side_green,51,427.0,4.540146563009733,31,0,0,6,0,6,0
613,side_green,side_green,51,454.0,4.558376261533006,28,0,0,6,0,6,0
614,side_green,side_green,51,481.0,4.6807338019791915,27,0,0,6,0,6,0
615,side_green,side_green,51,508.0,4.855206227782572,27,0,0,6,0,6,0
616,side_green,side_green,52,535.0,4.771116257061053,28,0,0,6,0,6,0
617,side_green,side_green,52,562.0,4.784394203545836,27,0,0,6,0,6,0
618,side_green,side_green,53,592.0,4.987452810329665,31,0,0,6,0,6,0
619,side_green,side_green,53,622.0,4.956689911530579,30,0,0,6,0,6,0
620,side_green,side_green,54,652.0,4.809075753691612,31,0,0,6,0,6,0
621,side_green,side_green,53,682.0,4.596697903880579,30,0,0,6,0,6,0
622,side_green,side_green,52,713.0,4.421096310599759,31,0,0,6,0,6,0
623,side_green,side_green,53,745.0,4.353983507035715,33,0,0,6,0,6,0
624,side_green,side_green,57,777.0,3.7434483783220722,37,0,0,6,0,6,0
625,side_green,side_green,57,810.0,3.975399486441423,33,0,0,6,0,6,0
626,side_green,side_green,57,843.0,4.138978542196731,33,0,0,6,0,6,0
627,yellow_transition,yellow_transition,57,876.0,4.303714915439561,33,1,1,0,15,0,18
628,yellow_transition,yellow_transition,59,909.0,4.137498301985389,35,1,1,0,15,0,18
629,yellow_transition,yellow_transition,59,943.0,4.144336746719134,34,1,1,0,15,0,18
630,main_green,main_green,58,645.0,4.222731755115719,27,2,2,0,15,0,18
631,main_green,main_green,58,381.0,4.505017544616305,20,2,2,0,15,0,18
632,main_green,main_green,59,221.0,4.952518265165453,16,2,2,0,15,0,18
633,main_green,main_green,59,93.0,5.31183159974903,13,2,2,0,15,0,18
634,main_green,main_green,58,28.0,6.275843843155462,7,2,2,0,15,0,18
635,main_green,main_green,57,16.0,6.949155946154974,5,2,2,0,15,0,18
636,main_green,main_green,62,17.0,7.371494666628475,9,2,2,0,15,0,18
637,main_green,main_green,61,21.0,8.320190239193748,4,2,2,0,15,0,18
638,main_green,main_green,62,25.0,9.117435540362099,5,2,2,0,15,0,18
639,main_green,main_green,62,29.0,9.77539238721218,4,2,2,0,15,0,18
640,main_green,main_green,63,33.0,10.073470278387614,5,2,2,0,15,0,18
641,main_green,main_green,63,37.0,10.458111749383976,4,2,2,0,15,0,18
642,main_green,main_green,63,41.0,10.637781914349665,4,2,2,0,15,0,18
643,main_green,main_green,64,45.0,10.600750029716302,5,2,2,0,15,0,18
644,main_green,main_green,65,50.0,10.466964326718596,6,2,2,0,15,0,18
645,main_green,main_green,65,58.0,10.55338618956121,8,2,2,0,15,0,18
646,main_green,main_green,65,66.0,10.57622949657422,8,2,2,0,15,0,18
647,main_green,main_green,65,74.0,10.63363328432697,8,2,2,0,15,0,18
648,main_green,main_green,70,82.0,9.96173327627498,13,2,2,0,15,0,18
649,main_green,main_green,71,90.0,10.001689959411388,9,2,2,0,15,0,18
650,main_green,main_green,71,98.0,10.178699531943074,8,2,2,0,15,0,18
651,main_green,main_green,71,106.0,10.367909642511174,8,2,2,0,15,0,18
