step,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
2081,side_green,70,56.0,9.904244393199757,10,0,0
2082,side_green,69,66.0,9.93239989746595,10,0,0
2083,side_green,68,76.0,9.610886312882707,11,0,0
2084,side_green,68,88.0,9.286720559580985,13,0,0
2085,side_green,66,100.0,9.074889719462165,12,0,0
2086,side_green,63,114.0,8.786622045831844,14,0,0
2087,side_green,62,130.0,8.752957267640138,16,0,0
2088,side_green,62,146.0,7.625070294130228,21,0,0
2089,side_green,57,162.0,6.9429823184607065,17,0,0
2090,side_green,50,180.0,6.323000438609374,18,0,0
2091,side_green,47,200.0,5.999629856840031,20,0,0
2092,side_green,48,220.0,6.099815474622708,21,0,0
2093,side_green,46,240.0,6.148515264386293,20,0,0
2094,side_green,47,261.0,6.130973161906715,22,0,0
2095,side_green,47,282.0,6.174175062465422,21,0,0
2096,side_green,48,303.0,5.8260443654170295,22,0,0
2097,side_green,46,325.0,5.491363611700459,22,0,0
2098,side_green,45,347.0,5.504963115290984,22,0,0
2099,side_green,45,370.0,5.221724447032986,24,0,0
2100,side_green,50,394.0,4.761068104020761,29,0,0
2101,side_green,50,418.0,4.850371917608871,24,0,0
2102,side_green,49,443.0,4.620860785045647,25,0,0
2103,side_green,49,468.0,4.841103610383106,25,0,0
2104,side_green,51,495.0,4.768715626379778,29,0,0
2105,side_green,51,522.0,4.885179342997264,27,0,0
2106,side_green,51,549.0,5.101047462966681,27,0,0
2107,side_green,51,577.0,5.204683239168809,28,0,0
2108,side_green,52,605.0,5.103681644288832,29,0,0
2109,side_green,49,633.0,4.3621104590043736,29,0,0
2110,side_green,49,663.0,4.4669363338294925,30,0,0
2111,side_green,49,693.0,4.4337457387994474,30,0,0
2112,side_yellow,54,723.0,3.952348944612775,35,1,1
2113,side_yellow,54,754.0,4.092749188020998,31,1,1
2114,side_yellow,55,785.0,4.120848411724067,32,1,1
2115,main_green,55,498.0,4.575901805593062,23,2,2
2116,main_green,56,261.0,5.115560448525277,17,2,2
2117,main_green,56,104.0,5.584489731058286,9,2,2
2118,main_green,56,48.0,6.2507403242637665,6,2,2
2119,main_green,57,19.0,6.912510368314593,4,2,2
2120,main_green,58,6.0,7.680863681936569,5,2,2
2121,main_green,57,7.0,8.436751882605172,4,2,2
2122,main_green,56,11.0,9.20659930219834,4,2,2
2123,main_green,56,15.0,9.94356346169317,4,2,2
2124,main_green,60,19.0,9.490281511647058,9,2,2
2125,main_green,61,23.0,9.70289257576301,5,2,2
2126,main_green,61,27.0,10.200746376251306,4,2,2
2127,main_green,60,31.0,10.617301851453439,4,2,2
2128,main_green,61,35.0,10.722283527400911,5,2,2
2129,main_green,61,39.0,10.849377320872733,4,2,2
2130,main_green,62,43.0,10.714465627847542,5,2,2
2131,main_green,62,47.0,10.796843615598608,4,2,2
2132,main_green,63,52.0,10.494020545846716,6,2,2
2133,main_green,63,57.0,10.486067869426519,5,2,2
2134,main_green,63,65.0,10.569901797595143,8,2,2
2135,main_green,64,73.0,10.434212651174944,9,2,2
2136,main_green,69,81.0,9.740454549016786,13,2,2
2137,main_green,69,89.0,9.964757806480499,8,2,2
2138,main_green,69,97.0,10.181075188897669,8,2,2
2139,main_green,69,105.0,10.344120177265944,8,2,2
2140,main_green,71,113.0,10.101342107497926,10,2,2
2141,main_green,68,121.0,10.006752500944003,8,2,2
2142,main_green,67,129.0,9.882386279952566,8,2,2
2143,main_green,64,138.0,9.708472047974261,9,2,2
2144,main_green,64,149.0,9.575704253159294,12,2,2
2145,main_green,64,161.0,9.493452691197264,13,2,2
2146,main_green,64,173.0,9.5251619316044,12,2,2
2147,main_green,64,185.0,9.665592208797941,12,2,2
2148,main_green,67,197.0,8.919247604827088,17,2,2
2149,main_green,67,209.0,9.15071666269973,12,2,2
2150,main_green,68,221.0,9.178529897949684,13,2,2
2151,main_green,68,233.0,9.389997263896168,12,2,2
2152,main_green,69,245.0,9.197100580512227,13,2,2
2153,main_green,69,257.0,9.26567007299211,12,2,2
2154,main_green,69,269.0,9.236934969847592,12,2,2
2155,main_green,70,281.0,9.133946918994548,13,2,2
2156,main_green,71,294.0,9.029361126323257,14,2,2
2157,main_yellow,71,308.0,9.087528648481065,14,3,3
2158,main_yellow,71,324.0,9.14152843464605,16,3,3
2159,main_yellow,71,340.0,9.112297818876028,16,3,3
2160,side_green,76,83.0,8.633110513614662,13,0,0
2161,side_green,77,0.0,8.745202066246053,1,0,0
2162,side_green,77,0.0,9.267500550429943,0,0,0
2163,side_green,77,1.0,9.605425295665421,1,0,0
2164,side_green,78,4.0,9.852296863612056,4,0,0
2165,side_green,76,8.0,10.098307382284391,4,0,0
2166,side_green,75,14.0,10.145936490581247,7,0,0
2167,side_green,72,20.0,10.2455222291867,6,0,0
2168,side_green,73,27.0,10.06700984254666,8,0,0
2169,side_green,71,37.0,10.09181799190817,10,0,0
2170,side_green,71,48.0,9.982714763812057,11,0,0
2171,side_green,71,59.0,9.761531763112568,12,0,0
2172,side_green,76,70.0,9.250044712790826,16,0,0
2173,side_green,75,82.0,9.237551380569135,12,0,0
2174,side_green,74,95.0,9.293977481436155,13,0,0
2175,side_green,72,108.0,9.231450262551371,13,0,0
2176,side_green,73,121.0,8.894587656925115,15,0,0
2177,side_green,71,135.0,8.870600336000859,14,0,0
2178,side_green,65,151.0,8.52059478577085,16,0,0
2179,side_green,61,168.0,8.135532909084018,17,0,0
2180,side_green,58,185.0,7.579407048319206,18,0,0
2181,side_green,50,204.0,6.5495092200643,20,0,0
2182,side_green,48,226.0,6.433011925367485,22,0,0
2183,side_green,43,248.0,5.796687397642226,22,0,0
2184,side_green,46,270.0,4.809615645215221,27,0,0
2185,side_green,46,292.0,4.932213689250303,22,0,0
2186,side_green,47,314.0,4.9445126257339584,23,0,0
2187,side_green,47,336.0,5.074012092462832,22,0,0
2188,side_green,48,359.0,5.196312358533763,24,0,0
2189,side_green,48,383.0,5.347401221593401,24,0,0
2190,side_green,48,408.0,5.536234249260069,25,0,0
2191,side_green,49,433.0,5.402777634978126,26,0,0
2192,side_green,50,458.0,5.232001404389585,26,0,0
2193,side_green,47,483.0,4.873468740967985,25,0,0
2194,side_green,46,509.0,4.727088067412746,26,0,0
2195,side_green,46,536.0,4.716951502067986,27,0,0
2196,side_green,51,563.0,4.249271078128048,32,0,0
2197,side_green,52,590.0,4.280989409985028,28,0,0
2198,side_green,52,618.0,4.512371807355855,28,0,0
2199,side_green,52,647.0,4.639159098515503,29,0,0
2200,side_green,53,676.0,4.669814853401281,30,0,0
2201,side_green,53,705.0,4.826186540573351,29,0,0
2202,side_yellow,54,735.0,4.64074076049116,31,1,1
2203,side_yellow,54,765.0,4.503061921779049,30,1,1
2204,side_yellow,55,796.0,4.216120213791902,32,1,1
2205,main_green,52,505.0,3.9948009946311607,24,2,2
2206,main_green,51,267.0,4.251788709204806,18,2,2
2207,main_green,52,129.0,4.84227158954115,15,2,2
2208,main_green,57,71.0,5.297253959702985,15,2,2
2209,main_green,57,37.0,6.228079463080499,7,2,2
2210,main_green,57,22.0,7.325071906778531,5,2,2
2211,main_green,57,18.0,8.08270116744057,3,2,2
2212,main_green,59,21.0,8.722697473113984,5,2,2
2213,main_green,59,24.0,9.188884746659,3,2,2
2214,main_green,59,27.0,9.530980090853978,3,2,2
2215,main_green,59,30.0,9.760502826550775,3,2,2
2216,main_green,60,34.0,9.814474461591875,5,2,2
2217,main_green,60,40.0,9.913997035584403,7,2,2
2218,main_green,60,47.0,10.112225239465081,7,2,2
2219,main_green,60,54.0,10.236334622702635,7,2,2
2220,main_green,65,61.0,9.58601432336051,12,2,2
2221,main_green,65,68.0,9.854700108277306,7,2,2
2222,main_green,66,75.0,9.968497375692117,8,2,2
2223,main_green,66,82.0,10.222918481642294,7,2,2
2224,main_green,67,89.0,10.06886699025027,8,2,2
2225,main_green,67,96.0,10.112437019216134,7,2,2
2226,main_green,67,103.0,10.073563910317105,7,2,2
2227,main_green,68,110.0,9.882790842372035,8,2,2
2228,main_green,69,119.0,9.761737765034415,10,2,2
2229,main_green,69,129.0,9.870526984424869,10,2,2
2230,main_green,69,140.0,10.047739134162223,11,2,2
2231,main_green,67,151.0,9.977647342196565,11,2,2
2232,main_green,71,162.0,9.33055743616386,16,2,2
2233,main_green,70,173.0,9.240587530283685,12,2,2
2234,main_green,67,184.0,9.38618030476387,11,2,2
2235,main_green,67,195.0,9.49382702268467,11,2,2
2236,main_green,67,206.0,9.494342209891613,12,2,2
2237,main_green,67,217.0,9.461186045749875,11,2,2
2238,main_green,67,228.0,9.282294631403644,12,2,2
2239,main_green,67,240.0,9.331804845887154,12,2,2
2240,main_green,68,253.0,9.195762105896694,14,2,2
2241,main_green,68,266.0,9.201355106562163,13,2,2
2242,main_green,68,281.0,9.260492859187034,15,2,2
2243,main_green,69,296.0,9.172945899121796,16,2,2
2244,main_green,74,311.0,8.60379196674405,20,2,2
2245,main_green,74,326.0,8.855500416077788,15,2,2
2246,main_green,74,341.0,8.986167598806688,15,2,2
2247,main_yellow,74,356.0,9.18476098321231,15,3,3
2248,main_yellow,76,371.0,8.832588038103202,17,3,3
2249,main_yellow,76,386.0,8.722836127980587,15,3,3
2250,side_green,76,108.0,8.766807823641145,8,0,0
2251,side_green,76,4.0,8.986477691461085,3,0,0
2252,side_green,77,3.0,9.11262393416724,3,0,0
2253,side_green,77,7.0,9.282845905840153,5,0,0
2254,side_green,77,12.0,9.731406425530837,5,0,0
2255,side_green,76,18.0,9.90203982726351,6,0,0
2256,side_green,79,24.0,9.510984649389835,11,0,0
2257,side_green,78,31.0,9.670011896263812,7,0,0
2258,side_green,78,41.0,9.725539659821987,11,0,0
2259,side_green,77,51.0,9.73909048028268,10,0,0
2260,side_green,77,61.0,9.554605251647846,11,0,0
2261,side_green,77,74.0,9.595395784660244,13,0,0
2262,side_green,76,88.0,9.553840829072561,14,0,0
2263,side_green,76,102.0,9.39304486338724,15,0,0
2264,side_green,75,116.0,9.103698426287094,15,0,0
2265,side_green,74,132.0,8.950620007141914,16,0,0
2266,side_green,72,148.0,8.681402262270216,16,0,0
2267,side_green,70,165.0,8.551718001798783,17,0,0
2268,side_green,72,185.0,7.613561575759011,25,0,0
2269,side_green,69,205.0,7.134322776876127,21,0,0
2270,side_green,66,225.0,7.155744697966295,20,0,0
2271,side_green,60,247.0,6.746987422238087,22,0,0
2272,side_green,56,270.0,6.304366118443779,24,0,0
2273,side_green,52,293.0,6.039837744925008,23,0,0
2274,side_green,49,317.0,5.618071426528874,25,0,0
2275,side_green,48,342.0,5.5203223168772375,25,0,0
2276,side_green,49,367.0,5.417784701122965,26,0,0
2277,side_green,47,392.0,5.042595367835935,25,0,0
2278,side_green,46,417.0,4.9046574192734855,25,0,0
2279,side_green,47,443.0,4.777949096056166,27,0,0
2280,side_green,52,470.0,4.348296604908224,32,0,0
2281,side_green,52,497.0,4.515883336092065,27,0,0
2282,side_green,52,524.0,4.692310274230659,27,0,0
2283,side_green,51,552.0,4.751206389301117,28,0,0
2284,side_green,53,580.0,4.644509821001148,30,0,0
2285,side_green,53,608.0,4.7382588475721,28,0,0
2286,side_green,53,636.0,4.94848823046533,28,0,0
2287,side_green,53,666.0,4.932501533403567,30,0,0
2288,side_green,54,696.0,4.8071093971456715,31,0,0
2289,side_green,52,727.0,4.238636185239664,32,0,0
2290,side_green,51,759.0,4.193704088433281,32,0,0
2291,side_green,51,791.0,4.3257905910651635,32,0,0
2292,side_yellow,56,823.0,3.9437935880534956,37,1,1
2293,side_yellow,56,855.0,3.9901039939905516,32,1,1
2294,side_yellow,57,888.0,4.149184476933128,34,1,1
2295,main_green,57,596.0,4.54989165531143,25,2,2
2296,main_green,58,349.0,4.901269412077907,18,2,2
2297,main_green,58,164.0,5.61579445171183,11,2,2
2298,main_green,58,44.0,6.3541486620235865,5,2,2
2299,main_green,59,19.0,6.88435840824397,4,2,2
2300,main_green,60,7.0,7.621379111987341,2,2,2
2301,main_green,58,1.0,8.227363054003199,1,2,2
2302,main_green,57,4.0,9.02774071655543,3,2,2
2303,main_green,56,8.0,9.706822146344583,4,2,2
2304,main_green,61,12.0,9.545090602712891,9,2,2
2305,main_green,62,16.0,9.957978880182957,5,2,2
2306,main_green,62,20.0,10.480571945392514,4,2,2
2307,main_green,62,24.0,10.680386215689836,4,2,2
2308,main_green,63,28.0,10.756515603262347,5,2,2
2309,main_green,63,32.0,10.876970101910818,4,2,2
2310,main_green,64,36.0,10.7817670331598,5,2,2
2311,main_green,64,41.0,10.86308289967478,5,2,2
2312,main_green,65,48.0,10.60335419758045,8,2,2
2313,main_green,65,55.0,10.8162577837706,7,2,2
2314,main_green,65,63.0,10.852989145122894,8,2,2
2315,main_green,66,71.0,10.75424503067895,9,2,2
2316,main_green,71,79.0,10.051263714190389,13,2,2
2317,main_green,71,87.0,10.185212043748285,8,2,2
2318,main_green,71,95.0,10.421528505079433,8,2,2
2319,main_green,71,103.0,10.512729537479695,8,2,2
2320,main_green,73,111.0,10.168032196054668,10,2,2
2321,main_green,71,119.0,10.080165112381867,8,2,2
2322,main_green,69,127.0,10.061234881466078,8,2,2
2323,main_green,67,137.0,10.027573448707232,10,2,2
2324,main_green,67,148.0,9.93022738151259,12,2,2
2325,main_green,65,159.0,9.684551119391386,12,2,2
2326,main_green,65,171.0,9.879624441330817,12,2,2
2327,main_green,63,183.0,9.86800435870104,12,2,2
2328,main_green,67,195.0,9.067214499188054,17,2,2
2329,main_green,67,207.0,9.166895811445082,12,2,2
2330,main_green,68,219.0,9.167357417100147,13,2,2
2331,main_green,68,231.0,9.445289750217308,12,2,2
2332,main_green,69,243.0,9.470413431831483,13,2,2
2333,main_green,69,255.0,9.643156156539296,12,2,2
2334,main_green,69,267.0,9.66664238984999,12,2,2
2335,main_green,70,279.0,9.498143177451542,13,2,2
2336,main_green,71,292.0,9.294173563428238,14,2,2
2337,main_yellow,71,306.0,9.365798110898364,14,3,3
2338,main_yellow,71,322.0,9.330415476010462,16,3,3
2339,main_yellow,71,338.0,9.360036814616958,16,3,3
2340,side_green,76,83.0,8.89164525285708,13,0,0
2341,side_green,77,0.0,9.16908653121535,1,0,0
2342,side_green,77,0.0,9.583304567345936,0,0,0
2343,side_green,77,1.0,9.909277327921016,1,0,0
2344,side_green,77,2.0,10.0161741850814,2,0,0
2345,side_green,75,6.0,10.47108824578102,4,0,0
2346,side_green,75,11.0,10.684661336613305,6,0,0
2347,side_green,74,16.0,10.651829012482496,5,0,0
2348,side_green,73,22.0,10.386536288067013,7,0,0
2349,side_green,71,30.0,10.093736792801057,8,0,0
2350,side_green,69,39.0,9.918421353519788,9,0,0
2351,side_green,68,51.0,9.602351185747137,13,0,0
2352,side_green,72,63.0,8.88526719160272,17,0,0
2353,side_green,70,76.0,8.75575161841167,13,0,0
2354,side_green,70,89.0,8.751439814902222,13,0,0
2355,side_green,67,102.0,8.67398146032824,13,0,0
2356,side_green,69,117.0,8.311040845547609,17,0,0
2357,side_green,66,135.0,8.26412016874691,18,0,0
2358,side_green,65,153.0,8.161691300181166,18,0,0
2359,side_green,59,173.0,7.771735839543161,20,0,0
2360,side_green,58,193.0,7.421246076401549,21,0,0
2361,side_green,54,214.0,6.883224063359739,22,0,0
2362,side_green,48,235.0,6.339184129375487,21,0,0
2363,side_green,44,257.0,5.850660133607278,22,0,0
2364,side_green,47,279.0,4.820679481744716,27,0,0
2365,side_green,46,301.0,4.89003151625689,22,0,0
2366,side_green,47,324.0,4.9884151827444985,24,0,0
2367,side_green,47,347.0,5.177208945868427,23,0,0
2368,side_green,48,370.0,5.280680940448051,24,0,0
2369,side_green,48,394.0,5.382857632501978,24,0,0
2370,side_green,48,419.0,5.616288514798782,25,0,0
2371,side_green,49,444.0,5.613394277974145,26,0,0
2372,side_green,50,469.0,5.560170951026425,26,0,0
2373,side_green,49,494.0,5.409584832485023,25,0,0
2374,side_green,46,520.0,4.797478823520142,26,0,0
2375,side_green,46,546.0,4.621179598614191,26,0,0
2376,side_green,51,572.0,4.188454382375616,31,0,0
2377,side_green,52,600.0,4.242680693798214,29,0,0
2378,side_green,52,628.0,4.449225471843411,28,0,0
2379,side_green,52,657.0,4.438598370631025,29,0,0
2380,side_green,53,687.0,4.56153759606921,31,0,0
2381,side_green,53,717.0,4.714392341365461,30,0,0
2382,side_yellow,54,748.0,4.665448051475355,32,1,1
2383,side_yellow,54,779.0,4.731649592239048,31,1,1
2384,side_yellow,55,811.0,4.6283205622523065,33,1,1
2385,main_green,54,530.0,4.718725742133033,25,2,2
2386,main_green,52,281.0,4.976621550820249,17,2,2
2387,main_green,52,131.0,5.346882694749306,12,2,2
2388,main_green,57,71.0,5.713319348389064,12,2,2
2389,main_green,57,29.0,6.628172635383722,3,2,2
2390,main_green,57,8.0,7.738340831342445,2,2,2
2391,main_green,57,0.0,8.824733385563349,0,2,2
2392,main_green,59,0.0,9.407241950970844,2,2,2
2393,main_green,59,0.0,10.009893856214285,0,2,2
2394,main_green,59,0.0,10.433502617586164,0,2,2
2395,main_green,59,0.0,10.677844128568948,0,2,2
2396,main_green,60,1.0,10.739372054990506,2,2,2
2397,main_green,58,4.0,10.70925216435082,4,2,2
2398,main_green,58,8.0,10.918472406322765,4,2,2
2399,main_green,57,12.0,11.044121630016202,4,2,2
2400,main_green,62,16.0,10.356188289996888,9,2,2
2401,main_green,62,20.0,10.549767268943306,4,2,2
2402,main_green,63,24.0,10.651499210662859,5,2,2
2403,main_green,63,28.0,10.800735111768855,4,2,2
2404,main_green,64,32.0,10.725003640405411,5,2,2
2405,main_green,64,36.0,10.61396302390156,4,2,2
2406,main_green,64,40.0,10.553997047621687,4,2,2
2407,main_green,65,44.0,10.38211406249758,5,2,2
2408,main_green,66,51.0,10.262689088792861,8,2,2
2409,main_green,66,58.0,10.340787557699391,7,2,2
2410,main_green,66,66.0,10.393879287074993,8,2,2
2411,main_green,64,74.0,10.357383129467976,8,2,2
2412,main_green,68,82.0,9.648795768338385,13,2,2
2413,main_green,66,90.0,9.652572894805873,9,2,2
2414,main_green,66,98.0,9.873530270800087,8,2,2
2415,main_green,65,106.0,10.064967279746378,8,2,2
2416,main_green,64,114.0,9.851831053113068,9,2,2
2417,main_green,64,122.0,9.968993607312912,8,2,2
2418,main_green,64,130.0,9.7214872378146,9,2,2
2419,main_green,64,140.0,9.763810172656527,10,2,2
2420,main_green,65,150.0,9.529434992964463,11,2,2
2421,main_green,65,161.0,9.667894103666288,11,2,2
2422,main_green,65,173.0,9.772221898601758,12,2,2
2423,main_green,66,185.0,9.634653774277439,13,2,2
2424,main_green,71,197.0,9.146477791233654,17,2,2
2425,main_green,71,209.0,9.32901749852053,12,2,2
2426,main_green,71,221.0,9.549779930129422,12,2,2
2427,main_yellow,71,233.0,9.540330232942658,12,3,3
2428,main_yellow,73,245.0,9.408409765839977,14,3,3
2429,main_yellow,73,257.0,9.210894395189925,12,3,3
2430,side_green,73,43.0,9.204381543313506,4,0,0
2431,side_green,73,0.0,9.316870320547194,0,0,0
2432,side_green,74,1.0,9.44552027382541,2,0,0
2433,side_green,74,5.0,9.583797247499492,5,0,0
2434,side_green,74,10.0,9.825186518015915,5,0,0
2435,side_green,74,16.0,10.219244638343302,6,0,0
2436,side_green,78,24.0,9.733676523257532,13,0,0
2437,side_green,76,33.0,9.833531814246147,9,0,0
2438,side_green,76,43.0,9.689035213938897,11,0,0
2439,side_green,74,54.0,9.79729935864409,11,0,0
2440,side_green,73,65.0,9.516723718651674,12,0,0
2441,side_green,71,78.0,9.505243882726658,13,0,0
2442,side_green,70,92.0,9.396745100497935,14,0,0
2443,side_green,70,106.0,9.124806145658644,15,0,0
2444,side_green,70,121.0,8.754682641445045,16,0,0
2445,side_green,68,138.0,8.440503270601464,17,0,0
2446,side_green,67,156.0,8.403473407901211,18,0,0
2447,side_green,65,176.0,8.193916465095885,20,0,0
2448,side_green,65,196.0,7.19428473312046,25,0,0
2449,side_green,60,217.0,6.72941023407067,22,0,0
2450,side_green,57,238.0,6.517457117071185,21,0,0
2451,side_green,51,260.0,5.954167541714257,22,0,0
2452,side_green,50,282.0,5.650648529236894,23,0,0
2453,side_green,50,305.0,5.652096304062486,23,0,0
2454,side_green,48,328.0,5.368060986334118,24,0,0
2455,side_green,48,352.0,5.535909649937306,24,0,0
2456,side_green,49,377.0,5.30505889661672,26,0,0
2457,side_green,48,402.0,5.187775971027755,25,0,0
2458,side_green,47,428.0,4.889121252971858,26,0,0
2459,side_green,46,454.0,4.472150458479026,27,0,0
2460,side_green,51,481.0,4.025217766379443,32,0,0
2461,side_green,51,508.0,4.314655076933339,27,0,0
2462,side_green,51,536.0,4.432900068870421,28,0,0
2463,side_green,51,564.0,4.618916585943126,28,0,0
2464,side_green,53,592.0,4.619819453714696,30,0,0
2465,side_green,53,620.0,4.822240357167925,28,0,0
2466,side_green,53,650.0,4.96013403004609,30,0,0
2467,side_green,53,680.0,4.986761669701072,30,0,0
2468,side_green,54,710.0,4.768524637442447,31,0,0
2469,side_green,53,741.0,4.419319546031479,32,0,0
2470,side_green,52,773.0,4.431971091971085,32,0,0
2471,side_green,52,805.0,4.347793862069073,32,0,0
2472,side_yellow,57,837.0,4.002320891469005,37,1,1
2473,side_yellow,57,869.0,4.127241238656752,32,1,1
2474,side_yellow,58,901.0,4.113922121197756,33,1,1
2475,main_green,58,598.0,4.5325593209750155,25,2,2
2476,main_green,59,337.0,4.95959559228088,19,2,2
2477,main_green,58,153.0,5.350638127066251,12,2,2
2478,main_green,58,58.0,6.074055659837248,7,2,2
2479,main_green,59,19.0,6.736976480655877,4,2,2
2480,main_green,60,8.0,7.523571469054352,4,2,2
2481,main_green,59,6.0,8.198360656580704,4,2,2
2482,main_green,58,10.0,8.851362417250893,4,2,2
2483,main_green,57,14.0,9.598606945471142,4,2,2
2484,main_green,61,18.0,9.398064699563717,9,2,2
2485,main_green,62,22.0,9.867093900868683,5,2,2
2486,main_green,62,26.0,10.457758411318386,4,2,2
2487,main_green,62,30.0,10.767219424026734,4,2,2
2488,main_green,63,34.0,10.786780964876106,5,2,2
2489,main_green,63,38.0,10.89880100480656,4,2,2
2490,main_green,64,42.0,10.745911594765193,5,2,2
2491,main_green,64,46.0,10.70180374087548,4,2,2
2492,main_green,65,51.0,10.523715866867773,6,2,2
2493,main_green,65,59.0,10.52294301442164,8,2,2
2494,main_green,65,67.0,10.642726640465076,8,2,2
2495,main_green,66,75.0,10.597802807666454,9,2,2
2496,main_green,71,83.0,9.92418911185053,13,2,2
2497,main_green,71,91.0,10.12889812151061,8,2,2
2498,main_green,71,99.0,10.261006736449522,8,2,2
2499,main_green,71,107.0,10.45447857828576,8,2,2
2500,main_green,73,115.0,10.233237865898044,10,2,2
2501,main_green,71,123.0,10.145651833779967,8,2,2
2502,main_green,71,131.0,10.104663282292725,8,2,2
2503,main_green,69,139.0,10.066908052519336,8,2,2
2504,main_green,68,148.0,9.859151023843133,10,2,2
2505,main_green,67,160.0,9.727656739290445,13,2,2
2506,main_green,66,172.0,9.718614059127162,12,2,2
2507,main_green,65,184.0,9.750649671695594,12,2,2
2508,main_green,69,196.0,9.078606445552065,17,2,2
2509,main_green,68,208.0,9.29446451427937,12,2,2
2510,main_green,69,220.0,9.336945940215122,13,2,2
2511,main_green,69,232.0,9.622894504186869,12,2,2
2512,main_green,70,244.0,9.554013914898638,13,2,2
2513,main_green,70,256.0,9.625322986502727,12,2,2
2514,main_green,70,268.0,9.69536399462631,12,2,2
2515,main_green,71,280.0,9.444197899435343,13,2,2
2516,main_green,72,293.0,9.394497666174077,14,2,2
2517,main_yellow,72,308.0,9.429430823213725,15,3,3
2518,main_yellow,72,323.0,9.298277758565341,15,3,3
2519,main_yellow,72,339.0,8.989309271891884,16,3,3
2520,side_green,77,80.0,8.50460630919465,13,0,0
2521,side_green,78,0.0,8.760914481963933,1,0,0
2522,side_green,78,3.0,9.220603736215159,3,0,0
2523,side_green,77,6.0,9.546088054348612,3,0,0
2524,side_green,77,11.0,9.789584006337233,6,0,0
2525,side_green,76,17.0,9.93083586482225,6,0,0
2526,side_green,76,24.0,10.166036306700281,8,0,0
2527,side_green,76,33.0,10.180920890621342,9,0,0
2528,side_green,75,44.0,9.87582931234265,12,0,0
2529,side_green,73,55.0,9.761186527066199,11,0,0
2530,side_green,72,67.0,9.502916899424623,12,0,0
2531,side_green,70,80.0,9.129239064925645,14,0,0
2532,side_green,75,95.0,8.604850232619837,20,0,0
2533,side_green,71,111.0,8.42858038332245,16,0,0
2534,side_green,70,127.0,8.441367417295746,16,0,0
2535,side_green,67,145.0,8.161891667851139,18,0,0
2536,side_green,67,164.0,7.847749718985529,21,0,0
2537,side_green,66,184.0,7.92892894532595,20,0,0
2538,side_green,60,204.0,7.46173641265747,20,0,0
2539,side_green,57,224.0,7.15381914913081,20,0,0
2540,side_green,54,244.0,6.562200763754243,21,0,0
2541,side_green,52,264.0,6.335901572890029,21,0,0
2542,side_green,50,286.0,5.894527178292306,22,0,0
2543,side_green,49,308.0,5.514798531689635,22,0,0
2544,side_green,52,331.0,4.661511391095151,28,0,0
2545,side_green,50,356.0,4.499338935843977,25,0,0
2546,side_green,50,381.0,4.406274841656658,26,0,0
2547,side_green,50,407.0,4.677003487458145,26,0,0
2548,side_green,51,433.0,4.686034293996364,27,0,0
2549,side_green,51,460.0,4.816993235038489,27,0,0
2550,side_green,51,487.0,4.9722101175040985,27,0,0
2551,side_green,52,515.0,5.025552498421171,29,0,0
2552,side_green,53,543.0,4.9682442650835945,29,0,0
2553,side_green,52,572.0,4.783226883405536,29,0,0
2554,side_green,52,601.0,4.863928793600485,29,0,0
2555,side_green,51,630.0,4.65467400200441,29,0,0
2556,side_green,56,660.0,4.233037931514869,35,0,0
2557,side_green,56,690.0,4.089634178269525,31,0,0
2558,side_green,56,720.0,4.202048901377458,30,0,0
2559,side_green,56,752.0,4.338916336799209,32,0,0
2560,side_green,56,784.0,4.2472425180904745,33,0,0
2561,side_green,56,817.0,4.367167119160283,33,0,0
2562,side_yellow,57,850.0,4.444422497218793,34,1,1
2563,side_yellow,57,884.0,4.438798882863131,34,1,1
2564,side_yellow,58,918.0,4.416712869698387,35,1,1
2565,main_green,57,621.0,4.4198053708466185,26,2,2
2566,main_green,57,364.0,4.846579926057286,18,2,2
2567,main_green,57,155.0,5.264947769981465,13,2,2
2568,main_green,62,41.0,5.444344335019079,11,2,2
2569,main_green,61,13.0,6.391279376977054,3,2,2
2570,main_green,61,5.0,7.505279415025481,2,2,2
2571,main_green,61,5.0,8.692537547957741,1,2,2
2572,main_green,62,6.0,9.210447286464772,3,2,2
2573,main_green,62,7.0,10.051106462037298,1,2,2
2574,main_green,62,8.0,10.522051228631822,1,2,2
2575,main_green,62,10.0,10.830009374063726,2,2,2
2576,main_green,63,12.0,10.635884505382348,3,2,2
2577,main_green,62,14.0,10.444346253674357,3,2,2
2578,main_green,61,17.0,10.567328241455957,3,2,2
2579,main_green,61,22.0,10.747114001694424,5,2,2
2580,main_green,66,27.0,9.981924164702036,10,2,2
2581,main_green,66,32.0,10.13775466301428,5,2,2
2582,main_green,67,37.0,10.236430755317002,6,2,2
2583,main_green,67,42.0,10.58197869138719,5,2,2
2584,main_green,68,47.0,10.61456045742082,6,2,2
2585,main_green,68,52.0,10.593276429799266,5,2,2
2586,main_green,68,57.0,10.635849950992517,5,2,2
2587,main_green,69,64.0,10.229626869642477,8,2,2
2588,main_green,70,71.0,10.09227616138059,8,2,2
2589,main_green,70,79.0,10.19492247043497,8,2,2
2590,main_green,70,88.0,10.271408480080416,9,2,2
2591,main_green,70,97.0,10.398748312965811,9,2,2
2592,main_green,73,106.0,9.620702029207003,14,2,2
2593,main_green,73,115.0,9.668541692761885,10,2,2
