step,phase,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative
2226,2,main_green,100,76.0,11.142,7,2,2,2,0,0,0,0,2106,2006
2227,2,main_green,100,83.0,11.039,7,2,2,2,0,0,0,0,2106,2006
2228,2,main_green,101,90.0,10.858,8,2,2,2,0,0,0,0,2107,2006
2229,2,main_green,102,100.0,10.673,11,2,2,2,0,0,0,0,2108,2006
2230,2,main_green,102,112.0,10.776,12,2,2,2,0,0,0,0,2108,2006
2231,2,main_green,102,124.0,10.784,12,2,2,2,0,0,0,0,2108,2006
2232,2,main_green,99,137.0,10.786,13,2,2,2,0,0,0,0,2108,2009
2233,2,main_green,106,150.0,10.192,20,2,2,2,0,0,0,0,2115,2009
2234,2,main_green,103,163.0,10.103,14,2,2,2,0,0,0,0,2116,2013
2235,2,main_green,103,176.0,10.301,13,2,2,2,0,0,0,0,2116,2013
2236,2,main_green,99,189.0,10.346,13,2,2,2,0,0,0,0,2116,2017
2237,2,main_green,99,202.0,10.257,14,2,2,2,0,0,0,0,2117,2018
2238,2,main_green,96,215.0,10.235,13,2,2,2,0,0,0,0,2117,2021
2239,2,main_green,96,228.0,10.01,14,2,2,2,0,0,0,0,2118,2022
2240,2,main_green,94,241.0,9.833,13,2,2,2,0,0,0,0,2118,2024
2241,2,main_green,94,255.0,9.747,15,2,2,2,0,0,0,0,2119,2025
2242,2,main_green,93,273.0,9.766,18,2,2,2,0,0,0,0,2119,2026
2243,2,main_green,92,292.0,9.748,19,2,2,2,0,0,0,0,2119,2027
2244,2,main_green,90,311.0,9.582,20,2,2,2,0,0,0,0,2120,2030
2245,2,main_green,97,330.0,9.026,26,2,2,2,0,0,0,0,2127,2030
2246,2,main_green,95,349.0,9.176,19,2,2,2,0,0,0,0,2127,2032
2247,2,main_green,94,368.0,9.292,19,2,2,2,0,0,0,0,2127,2033
2248,3,main_yellow,93,387.0,9.337,19,3,3,3,0,0,0,0,2127,2034
2249,3,main_yellow,95,406.0,9.073,21,3,3,3,0,0,0,0,2129,2034
2250,3,main_yellow,95,425.0,9.065,19,3,3,3,0,0,0,0,2129,2034
2251,0,side_green,95,83.0,9.247,7,0,0,0,0,0,0,0,2129,2034
2252,0,side_green,95,0.0,9.45,0,0,0,0,0,0,0,0,2129,2034
2253,0,side_green,96,2.0,9.631,3,0,0,0,1,0,0,0,2130,2034
2254,0,side_green,97,5.0,9.854,4,0,0,0,1,0,0,1,2131,2034
2255,0,side_green,95,8.0,10.137,3,0,0,0,1,0,0,1,2131,2036
2256,0,side_green,95,11.0,10.368,3,0,0,0,1,0,0,1,2131,2036
2257,0,side_green,100,18.0,9.676,14,0,0,0,2,1,1,1,2138,2038
2258,0,side_green,99,26.0,9.747,8,0,0,0,2,1,1,2,2138,2039
2259,0,side_green,98,36.0,9.462,11,0,0,0,2,1,2,2,2139,2041
2260,0,side_green,97,47.0,9.217,11,0,0,0,2,2,2,2,2139,2042
2261,0,side_green,96,60.0,8.779,14,0,0,0,3,3,2,2,2140,2044
2262,0,side_green,95,76.0,8.416,16,0,0,0,3,3,4,2,2140,2045
2263,0,side_green,95,95.0,7.881,19,0,0,0,4,4,5,2,2140,2045
2264,0,side_green,95,117.0,7.305,23,0,0,0,4,5,6,3,2141,2046
2265,0,side_green,96,142.0,6.861,26,0,0,0,4,6,8,3,2142,2046
2266,0,side_green,96,170.0,6.571,28,0,0,0,4,8,8,3,2142,2046
2267,0,side_green,96,203.0,6.398,33,0,0,0,5,10,9,3,2142,2046
2268,0,side_green,96,241.0,6.328,38,0,0,0,5,10,12,4,2142,2046
2269,0,side_green,98,282.0,5.333,48,0,0,0,5,11,13,4,2149,2051
2270,0,side_green,94,326.0,4.924,45,0,0,0,6,12,14,4,2150,2056
2271,0,side_green,91,372.0,4.78,46,0,0,0,6,13,14,4,2150,2059
2272,0,side_green,85,421.0,4.355,49,0,0,0,6,13,15,5,2150,2065
2273,0,side_green,83,471.0,4.175,51,0,0,0,6,13,16,5,2151,2068
2274,0,side_green,81,521.0,4.149,50,0,0,0,6,13,16,5,2151,2070
2275,0,side_green,82,571.0,4.251,51,0,0,0,6,13,16,5,2152,2070
2276,0,side_green,81,621.0,4.238,50,0,0,0,6,13,16,5,2152,2071
2277,0,side_green,82,673.0,4.259,53,0,0,0,6,13,16,5,2153,2071
2278,0,side_green,79,725.0,3.86,52,0,0,0,6,13,16,5,2153,2074
2279,0,side_green,78,777.0,3.716,52,0,0,0,6,13,16,5,2153,2075
2280,0,side_green,79,830.0,3.67,54,0,0,0,6,13,16,5,2154,2075
2281,0,side_green,86,884.0,3.373,61,0,0,0,6,13,16,5,2161,2075
2282,0,side_green,86,938.0,3.506,54,0,0,0,6,13,16,5,2161,2075
2283,0,side_green,86,992.0,3.713,54,0,0,0,6,13,16,5,2161,2075
2284,0,side_green,85,1047.0,3.747,55,0,0,0,6,13,16,5,2161,2076
2285,0,side_green,86,1102.0,3.669,57,0,0,0,6,13,16,5,2163,2077
2286,0,side_green,86,1157.0,3.75,55,0,0,0,6,13,16,5,2163,2077
2287,0,side_green,86,1214.0,3.887,57,0,0,0,6,13,16,5,2163,2077
2288,0,side_green,86,1271.0,3.955,57,0,0,0,6,13,16,5,2163,2077
2289,0,side_green,87,1328.0,3.82,58,0,0,0,6,13,16,5,2164,2077
2290,0,side_green,86,1386.0,3.588,59,0,0,0,6,13,16,5,2165,2079
2291,0,side_green,84,1445.0,3.455,59,0,0,0,6,13,16,5,2165,2081
2292,0,side_green,82,1504.0,3.309,59,0,0,0,6,13,16,5,2165,2083
2293,1,side_yellow,89,1563.0,3.018,66,1,1,1,6,13,16,5,2172,2083
2294,1,side_yellow,89,1622.0,3.199,59,1,1,1,6,13,16,5,2172,2083
2295,1,side_yellow,90,1682.0,3.294,61,1,1,1,6,13,16,5,2173,2083
2296,2,main_green,90,1265.0,3.661,49,2,2,2,4,11,14,3,2173,2083
2297,2,main_green,91,915.0,4.044,38,2,2,2,2,9,12,1,2174,2083
2298,2,main_green,91,626.0,4.521,26,2,2,2,0,7,10,0,2174,2083
2299,2,main_green,91,451.0,5.155,18,2,2,2,0,5,8,0,2174,2083
2300,2,main_green,92,297.0,5.907,13,2,2,2,0,3,6,0,2175,2083
2301,2,main_green,93,161.0,6.749,10,2,2,2,0,1,4,0,2176,2083
2302,2,main_green,88,68.0,7.419,5,2,2,2,0,0,2,0,2176,2088
2303,2,main_green,88,40.0,8.385,5,2,2,2,0,0,1,0,2176,2088
2304,2,main_green,88,15.0,9.205,6,2,2,2,0,0,0,0,2176,2088
2305,2,main_green,95,21.0,9.177,13,2,2,2,0,0,0,0,2183,2088
2306,2,main_green,95,27.0,9.767,7,2,2,2,0,0,0,0,2184,2089
2307,2,main_green,95,33.0,10.297,6,2,2,2,0,0,0,0,2184,2089
2308,2,main_green,95,39.0,10.666,6,2,2,2,0,0,0,0,2184,2089
2309,2,main_green,96,45.0,10.817,7,2,2,2,0,0,0,0,2185,2089
2310,2,main_green,96,51.0,11.063,6,2,2,2,0,0,0,0,2185,2089
2311,2,main_green,97,57.0,11.052,7,2,2,2,0,0,0,0,2186,2089
2312,2,main_green,97,63.0,10.956,6,2,2,2,0,0,0,0,2186,2089
2313,2,main_green,98,71.0,10.849,9,2,2,2,0,0,0,0,2187,2089
2314,2,main_green,98,80.0,10.761,9,2,2,2,0,0,0,0,2187,2089
2315,2,main_green,98,91.0,10.77,11,2,2,2,0,0,0,0,2187,2089
2316,2,main_green,99,103.0,10.68,13,2,2,2,0,0,0,0,2188,2089
2317,2,main_green,106,115.0,10.027,19,2,2,2,0,0,0,0,2195,2089
2318,2,main_green,106,127.0,10.268,12,2,2,2,0,0,0,0,2195,2089
2319,2,main_green,106,139.0,10.361,12,2,2,2,0,0,0,0,2195,2089
2320,2,main_green,106,151.0,10.599,12,2,2,2,0,0,0,0,2195,2089
2321,2,main_green,108,163.0,10.439,14,2,2,2,0,0,0,0,2197,2089
2322,2,main_green,104,175.0,10.373,12,2,2,2,0,0,0,0,2197,2093
2323,2,main_green,103,187.0,10.361,12,2,2,2,0,0,0,0,2197,2094
2324,2,main_green,103,202.0,10.244,15,2,2,2,0,0,0,0,2197,2094
2325,2,main_green,103,218.0,10.11,17,2,2,2,0,0,0,0,2198,2095
2326,2,main_green,102,235.0,10.04,18,2,2,2,0,0,0,0,2199,2097
2327,2,main_green,100,252.0,9.943,17,2,2,2,0,0,0,0,2199,2099
2328,2,main_green,99,270.0,9.936,18,2,2,2,0,0,0,0,2199,2100
2329,2,main_green,103,288.0,9.348,25,2,2,2,0,0,0,0,2206,2103
2330,2,main_green,101,306.0,9.371,18,2,2,2,0,0,0,0,2206,2105
2331,2,main_green,100,324.0,9.396,19,2,2,2,0,0,0,0,2207,2107
2332,2,main_green,97,342.0,9.495,18,2,2,2,0,0,0,0,2207,2110
2333,2,main_green,96,360.0,9.527,19,2,2,2,0,0,0,0,2208,2112
2334,2,main_green,94,378.0,9.556,18,2,2,2,0,0,0,0,2208,2114
2335,2,main_green,92,396.0,9.36,18,2,2,2,0,0,0,0,2208,2116
2336,2,main_green,92,414.0,9.146,19,2,2,2,0,0,0,0,2209,2117
2337,2,main_green,92,434.0,8.943,21,2,2,2,0,0,0,0,2210,2118
2338,3,main_yellow,92,456.0,9.067,22,3,3,3,0,0,0,0,2210,2118
2339,3,main_yellow,92,479.0,8.906,23,3,3,3,0,0,0,0,2210,2118
2340,3,main_yellow,92,503.0,8.851,24,3,3,3,0,0,0,0,2210,2118
2341,0,side_green,99,126.0,8.364,21,0,0,0,2,0,0,0,2217,2118
2342,0,side_green,100,4.0,8.789,3,0,0,0,2,0,0,0,2218,2118
2343,0,side_green,100,7.0,9.22,3,0,0,0,2,0,0,0,2218,2118
2344,0,side_green,99,11.0,9.506,4,0,0,0,3,0,0,0,2218,2119
2345,0,side_green,97,15.0,9.666,5,0,0,0,3,0,0,0,2219,2122
2346,0,side_green,96,21.0,9.959,6,0,0,0,3,0,1,0,2219,2123
2347,0,side_green,95,30.0,10.048,10,0,0,0,4,0,2,1,2220,2125
2348,0,side_green,94,40.0,10.119,10,0,0,0,4,1,2,1,2220,2126
2349,0,side_green,92,52.0,9.761,13,0,0,0,4,1,4,1,2221,2129
2350,0,side_green,92,66.0,9.325,14,0,0,0,4,2,4,1,2221,2129
2351,0,side_green,92,81.0,8.88,15,0,0,0,4,2,4,2,2221,2129
2352,0,side_green,93,100.0,8.383,20,0,0,0,5,3,5,2,2222,2129
2353,0,side_green,100,121.0,7.629,28,0,0,0,5,3,6,2,2229,2129
2354,0,side_green,100,145.0,7.471,24,0,0,0,5,5,6,2,2229,2129
2355,0,side_green,100,173.0,7.37,28,0,0,0,5,7,7,3,2229,2129
2356,0,side_green,100,202.0,7.169,29,0,0,0,6,7,7,3,2229,2129
2357,0,side_green,102,233.0,6.88,33,0,0,0,6,8,8,3,2231,2129
2358,0,side_green,102,265.0,6.645,32,0,0,0,6,9,8,3,2231,2129
2359,0,side_green,98,302.0,6.225,37,0,0,0,6,10,10,3,2231,2133
2360,0,side_green,93,343.0,5.79,41,0,0,0,7,11,11,3,2231,2138
2361,0,side_green,90,385.0,5.225,43,0,0,0,7,11,11,4,2232,2142
2362,0,side_green,85,431.0,4.727,47,0,0,0,8,13,12,4,2233,2148
2363,0,side_green,81,479.0,4.394,48,0,0,0,8,13,14,4,2233,2152
2364,0,side_green,77,529.0,4.003,50,0,0,0,8,13,15,4,2233,2156
2365,0,side_green,82,579.0,3.37,57,0,0,0,8,13,15,4,2240,2158
2366,0,side_green,82,629.0,3.597,50,0,0,0,8,13,15,4,2240,2158
2367,0,side_green,83,681.0,3.596,53,0,0,0,8,13,15,4,2241,2158
2368,0,side_green,83,733.0,3.772,52,0,0,0,8,13,15,4,2241,2158
2369,0,side_green,83,786.0,3.75,54,0,0,0,8,13,15,4,2242,2159
2370,0,side_green,83,839.0,3.942,53,0,0,0,8,13,15,4,2242,2159
2371,0,side_green,83,892.0,4.064,53,0,0,0,8,13,15,4,2242,2159
2372,0,side_green,84,945.0,4.131,54,0,0,0,8,13,15,4,2243,2159
2373,0,side_green,85,999.0,4.059,55,0,0,0,8,13,15,4,2244,2159
2374,0,side_green,81,1053.0,3.607,54,0,0,0,8,13,15,4,2244,2163
2375,0,side_green,81,1107.0,3.572,54,0,0,0,8,13,15,4,2244,2163
2376,0,side_green,80,1162.0,3.542,55,0,0,0,8,13,15,4,2244,2164
2377,0,side_green,86,1217.0,3.084,62,0,0,0,8,13,15,4,2251,2165
2378,0,side_green,87,1273.0,3.155,57,0,0,0,8,13,15,4,2252,2165
2379,0,side_green,87,1329.0,3.319,56,0,0,0,8,13,15,4,2252,2165
2380,0,side_green,87,1387.0,3.412,58,0,0,0,8,13,15,4,2252,2165
2381,0,side_green,88,1445.0,3.499,59,0,0,0,8,13,15,4,2253,2165
2382,0,side_green,88,1504.0,3.652,59,0,0,0,8,13,15,4,2253,2165
2383,1,side_yellow,89,1564.0,3.619,61,1,1,1,8,13,15,4,2254,2165
2384,1,side_yellow,89,1624.0,3.7,60,1,1,1,8,13,15,4,2254,2165
2385,1,side_yellow,90,1684.0,3.514,61,1,1,1,8,13,15,4,2255,2165
2386,2,main_green,90,1265.0,3.742,49,2,2,2,6,11,13,2,2255,2165
2387,2,main_green,87,893.0,3.952,38,2,2,2,4,9,11,0,2255,2168
2388,2,main_green,86,624.0,4.258,30,2,2,2,2,7,9,0,2256,2170
2389,2,main_green,93,401.0,4.688,27,2,2,2,0,5,7,0,2263,2170
2390,2,main_green,92,253.0,5.643,12,2,2,2,0,3,5,0,2263,2171
2391,2,main_green,92,129.0,6.849,7,2,2,2,0,1,3,0,2263,2171
2392,2,main_green,92,43.0,7.933,3,2,2,2,0,0,1,0,2263,2171
2393,2,main_green,94,15.0,8.779,4,2,2,2,0,0,0,0,2265,2171
2394,2,main_green,94,17.0,9.525,2,2,2,2,0,0,0,0,2265,2171
2395,2,main_green,94,19.0,10.146,2,2,2,2,0,0,0,0,2265,2171
2396,2,main_green,94,21.0,10.575,2,2,2,2,0,0,0,0,2265,2171
2397,2,main_green,95,24.0,10.671,4,2,2,2,0,0,0,0,2266,2171
2398,2,main_green,94,28.0,10.702,5,2,2,2,0,0,0,0,2267,2173
2399,2,main_green,92,33.0,10.928,5,2,2,2,0,0,0,0,2267,2175
2400,2,main_green,92,41.0,11.032,8,2,2,2,0,0,0,0,2267,2175
2401,2,main_green,99,49.0,10.286,15,2,2,2,0,0,0,0,2274,2175
2402,2,main_green,99,57.0,10.514,8,2,2,2,0,0,0,0,2274,2175
2403,2,main_green,100,65.0,10.569,9,2,2,2,0,0,0,0,2275,2175
2404,2,main_green,100,73.0,10.783,8,2,2,2,0,0,0,0,2275,2175
2405,2,main_green,101,81.0,10.826,9,2,2,2,0,0,0,0,2276,2175
2406,2,main_green,101,89.0,10.878,8,2,2,2,0,0,0,0,2276,2175
2407,2,main_green,101,97.0,10.882,8,2,2,2,0,0,0,0,2276,2175
2408,2,main_green,102,105.0,10.74,9,2,2,2,0,0,0,0,2277,2175
2409,2,main_green,103,115.0,10.512,11,2,2,2,0,0,0,0,2278,2175
2410,2,main_green,103,127.0,10.451,12,2,2,2,0,0,0,0,2278,2175
2411,2,main_green,102,140.0,10.51,13,2,2,2,0,0,0,0,2278,2176
2412,2,main_green,99,154.0,10.515,14,2,2,2,0,0,0,0,2278,2179
2413,2,main_green,106,168.0,9.801,21,2,2,2,0,0,0,0,2285,2179
2414,2,main_green,103,182.0,9.785,15,2,2,2,0,0,0,0,2286,2183
2415,2,main_green,103,196.0,9.913,14,2,2,2,0,0,0,0,2286,2183
2416,2,main_green,100,210.0,9.953,14,2,2,2,0,0,0,0,2286,2186
2417,2,main_green,101,224.0,9.904,15,2,2,2,0,0,0,0,2287,2186
2418,2,main_green,100,238.0,9.864,14,2,2,2,0,0,0,0,2287,2187
2419,2,main_green,100,252.0,9.622,15,2,2,2,0,0,0,0,2288,2188
2420,2,main_green,98,269.0,9.581,17,2,2,2,0,0,0,0,2288,2190
2421,2,main_green,97,287.0,9.526,19,2,2,2,0,0,0,0,2289,2192
2422,2,main_green,96,307.0,9.537,20,2,2,2,0,0,0,0,2289,2193
2423,2,main_green,94,327.0,9.534,20,2,2,2,0,0,0,0,2289,2195
2424,2,main_green,94,347.0,9.519,21,2,2,2,0,0,0,0,2290,2196
2425,2,main_green,98,367.0,8.833,27,2,2,2,0,0,0,0,2297,2199
2426,2,main_green,97,387.0,9.005,20,2,2,2,0,0,0,0,2297,2200
2427,2,main_green,96,407.0,9.178,20,2,2,2,0,0,0,0,2297,2201
2428,3,main_yellow,94,427.0,9.088,20,3,3,3,0,0,0,0,2297,2203
2429,3,main_yellow,96,447.0,8.797,22,3,3,3,0,0,0,0,2299,2203
2430,3,main_yellow,96,469.0,8.719,22,3,3,3,1,0,0,0,2299,2203
2431,0,side_green,96,114.0,8.771,11,0,0,0,1,0,0,0,2299,2203
2432,0,side_green,96,8.0,9.119,3,0,0,0,1,0,0,0,2299,2203
2433,0,side_green,97,8.0,9.375,3,0,0,0,1,0,0,0,2300,2203
2434,0,side_green,97,11.0,9.53,4,0,0,0,1,0,0,1,2301,2204
2435,0,side_green,96,15.0,9.786,4,0,0,0,1,1,0,1,2301,2205
2436,0,side_green,94,20.0,10.0,5,0,0,0,2,1,0,1,2301,2207
2437,0,side_green,100,29.0,9.395,16,0,0,0,2,1,2,1,2308,2208
2438,0,side_green,99,41.0,9.564,12,0,0,0,2,3,2,1,2308,2209
2439,0,side_green,100,53.0,9.365,13,0,0,0,2,3,2,1,2309,2209
2440,0,side_green,99,66.0,9.168,13,0,0,0,3,3,2,1,2309,2210
2441,0,side_green,99,82.0,8.704,17,0,0,0,4,4,2,1,2310,2211
2442,0,side_green,98,101.0,8.345,19,0,0,0,4,5,4,1,2310,2212
2443,0,side_green,97,122.0,8.081,21,0,0,0,5,5,4,2,2310,2213
2444,0,side_green,98,147.0,7.77,26,0,0,0,5,6,5,3,2311,2213
2445,0,side_green,97,175.0,7.089,29,0,0,0,5,6,7,3,2312,2215
2446,0,side_green,97,207.0,6.642,32,0,0,0,5,8,9,3,2312,2215
2447,0,side_green,97,239.0,6.302,32,0,0,0,5,8,9,3,2312,2215
2448,0,side_green,97,277.0,6.153,38,0,0,0,6,10,10,3,2312,2215
2449,0,side_green,99,317.0,5.206,47,0,0,0,7,10,11,3,2319,2220
2450,0,side_green,100,362.0,5.316,46,0,0,0,7,12,13,4,2320,2220
2451,0,side_green,95,409.0,5.143,47,0,0,0,7,13,14,4,2320,2225
2452,0,side_green,89,458.0,4.815,49,0,0,0,7,13,14,4,2320,2231
2453,0,side_green,85,507.0,4.444,50,0,0,0,7,13,14,4,2321,2236
2454,0,side_green,82,557.0,4.296,50,0,0,0,7,13,15,4,2321,2239
2455,0,side_green,82,607.0,4.323,51,0,0,0,7,13,15,4,2322,2240
2456,0,side_green,81,657.0,4.288,50,0,0,0,7,13,15,4,2322,2241
2457,0,side_green,82,708.0,4.271,52,0,0,0,7,13,15,4,2323,2241
2458,0,side_green,78,760.0,3.766,52,0,0,0,7,13,15,4,2323,2245
2459,0,side_green,77,812.0,3.534,52,0,0,0,7,13,15,4,2323,2246
2460,0,side_green,78,864.0,3.508,53,0,0,0,7,13,15,4,2324,2246
2461,0,side_green,85,918.0,3.262,61,0,0,0,7,13,15,4,2331,2246
2462,0,side_green,84,972.0,3.352,54,0,0,0,7,13,15,4,2331,2247
2463,0,side_green,84,1027.0,3.528,55,0,0,0,7,13,15,4,2331,2247
2464,0,side_green,84,1082.0,3.703,55,0,0,0,7,13,15,4,2331,2247
2465,0,side_green,86,1137.0,3.708,57,0,0,0,7,13,15,4,2333,2247
2466,0,side_green,86,1192.0,3.83,55,0,0,0,7,13,15,4,2333,2247
2467,0,side_green,86,1248.0,3.898,56,0,0,0,7,13,15,4,2333,2247
2468,0,side_green,86,1305.0,3.965,57,0,0,0,7,13,15,4,2333,2247
2469,0,side_green,87,1362.0,3.868,58,0,0,0,7,13,15,4,2334,2247
2470,0,side_green,87,1419.0,3.717,58,0,0,0,7,13,15,4,2335,2248
2471,0,side_green,85,1478.0,3.607,59,0,0,0,7,13,15,4,2335,2250
2472,0,side_green,83,1537.0,3.389,59,0,0,0,7,13,15,4,2335,2252
2473,1,side_yellow,89,1596.0,2.982,66,1,1,1,7,13,15,4,2342,2253
2474,1,side_yellow,89,1656.0,3.162,60,1,1,1,7,13,15,4,2342,2253
2475,1,side_yellow,90,1716.0,3.28,61,1,1,1,7,13,15,4,2343,2253
2476,2,main_green,90,1284.0,3.587,48,2,2,2,5,11,13,2,2343,2253
2477,2,main_green,91,914.0,3.941,38,2,2,2,3,9,11,0,2344,2253
2478,2,main_green,91,636.0,4.417,27,2,2,2,1,7,9,0,2344,2253
2479,2,main_green,91,422.0,5.004,19,2,2,2,0,5,7,0,2344,2253
2480,2,main_green,92,263.0,5.731,13,2,2,2,0,3,5,0,2345,2253
2481,2,main_green,93,128.0,6.77,10,2,2,2,0,1,3,0,2346,2253
2482,2,main_green,89,42.0,7.562,7,2,2,2,0,0,1,0,2346,2257
2483,2,main_green,88,16.0,8.524,6,2,2,2,0,0,0,0,2346,2258
2484,2,main_green,88,22.0,9.381,6,2,2,2,0,0,0,0,2346,2258
2485,2,main_green,94,28.0,9.27,13,2,2,2,0,0,0,0,2353,2259
2486,2,main_green,95,34.0,9.748,7,2,2,2,0,0,0,0,2354,2259
2487,2,main_green,95,40.0,10.39,6,2,2,2,0,0,0,0,2354,2259
2488,2,main_green,95,46.0,10.798,6,2,2,2,0,0,0,0,2354,2259
2489,2,main_green,96,52.0,10.977,7,2,2,2,0,0,0,0,2355,2259
2490,2,main_green,96,58.0,11.035,6,2,2,2,0,0,0,0,2355,2259
2491,2,main_green,97,64.0,10.859,7,2,2,2,0,0,0,0,2356,2259
2492,2,main_green,97,70.0,10.782,6,2,2,2,0,0,0,0,2356,2259
2493,2,main_green,98,77.0,10.629,8,2,2,2,0,0,0,0,2357,2259
2494,2,main_green,98,86.0,10.613,9,2,2,2,0,0,0,0,2357,2259
2495,2,main_green,98,97.0,10.692,11,2,2,2,0,0,0,0,2357,2259
2496,2,main_green,99,109.0,10.695,13,2,2,2,0,0,0,0,2358,2259
2497,2,main_green,106,121.0,10.014,19,2,2,2,0,0,0,0,2365,2259
2498,2,main_green,106,133.0,10.106,12,2,2,2,0,0,0,0,2365,2259
2499,2,main_green,106,145.0,10.366,12,2,2,2,0,0,0,0,2365,2259
2500,2,main_green,106,157.0,10.428,12,2,2,2,0,0,0,0,2365,2259
2501,2,main_green,108,169.0,10.352,14,2,2,2,0,0,0,0,2367,2259
2502,2,main_green,104,181.0,10.202,12,2,2,2,0,0,0,0,2367,2263
2503,2,main_green,104,193.0,10.149,12,2,2,2,0,0,0,0,2367,2263
2504,2,main_green,102,207.0,10.101,14,2,2,2,0,0,0,0,2367,2265
2505,2,main_green,103,224.0,10.017,18,2,2,2,0,0,0,0,2368,2265
2506,2,main_green,101,242.0,9.846,19,2,2,2,0,0,0,0,2369,2268
2507,2,main_green,101,260.0,9.935,18,2,2,2,0,0,0,0,2369,2268
2508,2,main_green,97,278.0,9.858,18,2,2,2,0,0,0,0,2369,2272
2509,2,main_green,103,296.0,9.195,25,2,2,2,0,0,0,0,2376,2273
2510,2,main_green,100,314.0,9.383,18,2,2,2,0,0,0,0,2376,2276
2511,2,main_green,99,332.0,9.431,19,2,2,2,0,0,0,0,2377,2278
2512,2,main_green,98,350.0,9.514,18,2,2,2,0,0,0,0,2377,2279
2513,2,main_green,97,368.0,9.451,19,2,2,2,0,0,0,0,2378,2281
2514,2,main_green,94,386.0,9.455,18,2,2,2,0,0,0,0,2378,2284
2515,2,main_green,92,404.0,9.353,18,2,2,2,0,0,0,0,2378,2286
2516,2,main_green,93,422.0,9.193,19,2,2,2,0,0,0,0,2379,2286
2517,2,main_green,93,444.0,9.009,23,2,2,2,0,0,0,0,2380,2287
2518,3,main_yellow,93,467.0,9.087,23,3,3,3,0,0,0,0,2380,2287
2519,3,main_yellow,93,491.0,9.052,24,3,3,3,0,0,0,0,2380,2287
2520,3,main_yellow,93,515.0,8.822,24,3,3,3,0,0,0,0,2380,2287
2521,0,side_green,100,131.0,8.3,20,0,0,0,1,0,0,0,2387,2287
2522,0,side_green,101,3.0,8.545,3,0,0,0,1,0,0,0,2388,2287
2523,0,side_green,101,6.0,9.004,3,0,0,0,1,0,0,0,2388,2287
2524,0,side_green,100,11.0,9.211,5,0,0,0,2,0,0,0,2388,2288
2525,0,side_green,98,17.0,9.252,7,0,0,0,3,0,0,0,2389,2291
2526,0,side_green,98,25.0,9.544,8,0,0,0,3,1,0,1,2389,2291
2527,0,side_green,98,34.0,9.604,10,0,0,0,3,1,0,1,2390,2292
2528,0,side_green,97,46.0,9.561,12,0,0,0,4,3,0,1,2390,2293
2529,0,side_green,97,60.0,9.381,15,0,0,0,4,4,1,1,2391,2294
2530,0,side_green,96,76.0,9.216,16,0,0,0,4,4,2,1,2391,2295
2531,0,side_green,96,95.0,9.014,19,0,0,0,5,5,3,1,2391,2295
2532,0,side_green,95,115.0,8.482,21,0,0,0,5,6,3,1,2392,2297
2533,0,side_green,102,136.0,7.527,28,0,0,0,5,6,3,1,2399,2297
2534,0,side_green,102,159.0,7.41,23,0,0,0,5,7,4,1,2399,2297
2535,0,side_green,102,185.0,7.243,26,0,0,0,5,9,4,1,2399,2297
2536,0,side_green,102,213.0,6.996,28,0,0,0,6,9,5,1,2399,2297
2537,0,side_green,104,244.0,6.75,33,0,0,0,6,10,7,1,2401,2297
2538,0,side_green,104,280.0,6.608,36,0,0,0,6,13,9,1,2401,2297
2539,0,side_green,97,319.0,6.12,39,0,0,0,6,13,9,2,2401,2304
2540,0,side_green,94,361.0,5.873,42,0,0,0,6,13,11,2,2401,2307
2541,0,side_green,91,405.0,5.318,45,0,0,0,6,14,12,2,2402,2311
2542,0,side_green,87,451.0,4.778,47,0,0,0,7,14,13,2,2403,2316
2543,0,side_green,85,498.0,4.54,47,0,0,0,7,14,13,3,2403,2318
2544,0,side_green,81,548.0,4.194,50,0,0,0,7,14,14,4,2403,2322
2545,0,side_green,83,600.0,3.324,59,0,0,0,7,14,15,4,2410,2327
2546,0,side_green,82,652.0,3.445,52,0,0,0,7,14,15,4,2410,2328
2547,0,side_green,83,705.0,3.499,54,0,0,0,7,14,15,4,2411,2328
2548,0,side_green,83,758.0,3.655,53,0,0,0,7,14,15,4,2411,2328
2549,0,side_green,84,811.0,3.728,54,0,0,0,7,14,15,4,2412,2328
2550,0,side_green,84,865.0,3.873,54,0,0,0,7,14,15,4,2412,2328
2551,0,side_green,84,920.0,3.969,55,0,0,0,7,14,15,4,2412,2328
2552,0,side_green,85,975.0,4.018,56,0,0,0,7,14,15,4,2413,2328
2553,0,side_green,86,1030.0,3.98,56,0,0,0,7,14,15,4,2414,2328
2554,0,side_green,84,1086.0,3.848,56,0,0,0,7,14,15,4,2414,2330
2555,0,side_green,83,1142.0,3.618,56,0,0,0,7,14,15,4,2414,2331
2556,0,side_green,82,1199.0,3.473,57,0,0,0,7,14,15,4,2414,2332
2557,0,side_green,88,1256.0,3.057,64,0,0,0,7,14,15,4,2421,2333
2558,0,side_green,89,1313.0,3.277,58,0,0,0,7,14,15,4,2422,2333
2559,0,side_green,89,1372.0,3.388,59,0,0,0,7,14,15,4,2422,2333
2560,0,side_green,88,1431.0,3.382,59,0,0,0,7,14,15,4,2422,2334
2561,0,side_green,89,1490.0,3.448,60,0,0,0,7,14,15,4,2423,2334
