step,offset_j2,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
421,20,main_green,side_green,66,218.0,8.940034864147208,11,2,0
422,20,main_green,side_yellow,67,229.0,8.9798308920102,12,2,1
423,20,main_green,side_yellow,67,241.0,9.227298193405865,12,2,1
424,20,main_green,side_yellow,68,253.0,9.176013332924754,13,2,1
425,20,main_green,main_green,68,178.0,9.24417403520178,10,2,2
426,20,main_green,main_green,68,120.0,9.396802602638068,8,2,2
427,20,main_green,main_green,69,76.0,9.239556542673398,8,2,2
428,20,main_green,main_green,70,45.0,9.277069542240524,7,2,2
429,20,main_green,main_green,68,34.0,9.315144858194188,7,2,2
430,20,main_green,main_green,68,37.0,9.669475230362895,6,2,2
431,20,main_green,main_green,66,43.0,9.833540544413163,6,2,2
432,20,main_green,main_green,71,49.0,9.3613343241999,11,2,2
433,20,main_green,main_green,71,55.0,9.609861735152785,7,2,2
434,20,main_green,main_green,71,61.0,10.011708965400604,6,2,2
435,20,main_green,main_green,70,67.0,10.324229739318163,6,2,2
436,20,main_green,main_green,71,73.0,10.2960937290613,7,2,2
437,20,main_green,main_green,69,79.0,10.280551108591135,6,2,2
438,20,main_green,main_green,70,85.0,10.169623825521228,7,2,2
439,20,main_green,main_green,69,91.0,10.128230368384015,6,2,2
440,20,main_green,main_green,69,98.0,9.923342982752974,8,2,2
441,20,main_green,main_green,68,108.0,9.908496482636297,10,2,2
442,20,main_green,main_green,67,118.0,9.937775558994764,10,2,2
443,20,main_green,main_green,67,128.0,9.872090613339177,11,2,2
444,20,main_green,main_green,71,138.0,9.360132900830747,15,2,2
445,20,main_green,main_green,69,148.0,9.452196274836933,10,2,2
446,20,main_green,main_green,69,158.0,9.758036906987858,10,2,2
447,20,main_yellow,main_green,67,168.0,9.810774329344342,10,3,2
448,20,main_yellow,main_green,69,178.0,9.528871441178268,12,3,2
449,20,main_yellow,main_green,68,188.0,9.334504605986071,10,3,2
450,20,side_green,main_green,68,85.0,9.244377811140776,6,0,2
451,20,side_green,main_green,68,69.0,9.439051152194658,5,0,2
452,20,side_green,main_green,69,75.0,9.37235197570941,7,0,2
453,20,side_green,main_green,70,82.0,9.504435464344558,8,0,2
454,20,side_green,main_green,69,90.0,9.508679902329826,8,0,2
455,20,side_green,main_green,69,98.0,9.42889691771461,8,0,2
456,20,side_green,main_green,73,106.0,8.535718663830778,13,0,2
457,20,side_green,main_green,73,116.0,8.503517283883166,10,0,2
458,20,side_green,main_green,73,129.0,8.218598550796422,14,0,2
459,20,side_green,main_green,73,143.0,8.217817123493711,14,0,2
460,20,side_green,main_green,73,158.0,8.009731712663175,16,0,2
461,20,side_green,main_green,73,173.0,8.093567862414648,15,0,2
462,20,side_green,main_green,72,190.0,7.989177207728797,17,0,2
463,20,side_green,main_green,73,208.0,7.764543385627787,19,0,2
464,20,side_green,main_green,74,228.0,7.610588107374509,21,0,2
465,20,side_green,main_green,73,252.0,7.349583626342429,24,0,2
466,20,side_green,main_green,73,277.0,7.372059054588294,25,0,2
467,20,side_green,main_yellow,72,303.0,7.216229527189197,26,0,3
468,20,side_green,main_yellow,75,330.0,6.578867620673783,32,0,3
469,20,side_green,main_yellow,72,358.0,6.138567178245736,29,0,3
470,20,side_green,side_green,70,243.0,6.008391480233461,25,0,0
471,20,side_green,side_green,66,213.0,5.835313686275001,21,0,0
472,20,side_green,side_green,66,235.0,5.928843648956732,23,0,0
473,20,side_green,side_green,65,259.0,6.200970338249832,24,0,0
474,20,side_green,side_green,64,283.0,6.352556196145482,25,0,0
475,20,side_green,side_green,64,308.0,6.653099373257213,25,0,0
476,20,side_green,side_green,63,333.0,6.4605522106017,26,0,0
477,20,side_green,side_green,62,359.0,6.5764810149931705,26,0,0
478,20,side_green,side_green,60,386.0,6.17583449952837,27,0,0
479,20,side_green,side_green,61,414.0,6.086784809301946,29,0,0
480,20,side_green,side_green,65,442.0,5.4869391158517065,33,0,0
481,20,side_green,side_green,65,472.0,5.5566940775760845,30,0,0
482,20,side_green,side_green,65,502.0,5.686546592078241,30,0,0
483,20,side_green,side_green,64,532.0,5.574436862065657,30,0,0
484,20,side_green,side_green,66,562.0,5.401432616374526,32,0,0
485,20,side_green,side_green,66,593.0,5.507609733620632,31,0,0
486,20,side_green,side_green,66,625.0,5.6190490318864885,32,0,0
487,20,side_green,side_green,65,659.0,5.59029684837766,34,0,0
488,20,side_green,side_green,65,693.0,5.278496233412206,35,0,0
489,20,side_green,side_green,65,728.0,5.056132095120315,36,0,0
490,20,side_green,side_green,62,763.0,4.737355966170207,35,0,0
491,20,side_green,side_green,60,798.0,4.572607755280278,35,0,0
492,20,side_yellow,side_green,62,834.0,3.8451221633490036,41,1,0
493,20,side_yellow,side_green,62,870.0,3.907227557738211,36,1,0
494,20,side_yellow,side_green,62,907.0,3.801606236236183,38,1,0
495,20,main_green,side_green,61,782.0,3.8838249956203867,33,2,0
496,20,main_green,side_green,62,666.0,4.1942299875674065,31,2,0
497,20,main_green,side_green,62,563.0,4.591984184917154,27,2,0
498,20,main_green,side_green,62,475.0,5.104939233964143,23,2,0
499,20,main_green,side_green,63,393.0,5.380334940429311,20,2,0
500,20,main_green,side_green,64,324.0,5.838997225940323,17,2,0
501,20,main_green,side_green,60,265.0,5.998232088349243,13,2,0
502,20,main_green,side_green,60,215.0,6.5974119812136385,12,2,0
503,20,main_green,side_green,60,191.0,7.194836159982609,11,2,0
504,20,main_green,side_green,65,202.0,7.115882871030567,16,2,0
505,20,main_green,side_green,66,213.0,7.72205497467526,12,2,0
506,20,main_green,side_green,66,224.0,8.311709000529625,11,2,0
507,20,main_green,side_green,66,236.0,8.812647312582945,12,2,0
508,20,main_green,side_green,67,248.0,9.043755696428631,13,2,0
509,20,main_green,side_green,67,260.0,9.230466354275835,12,2,0
510,20,main_green,side_green,68,272.0,9.210726865066434,13,2,0
511,20,main_green,side_green,68,285.0,9.328870085957488,13,2,0
512,20,main_green,side_yellow,69,299.0,9.206002777926868,15,2,1
513,20,main_green,side_yellow,68,314.0,9.125375095169561,15,2,1
514,20,main_green,side_yellow,68,329.0,9.228077820891658,15,2,1
515,20,main_green,main_green,69,175.0,9.266601895159361,12,2,2
516,20,main_green,main_green,73,120.0,8.781437675056516,14,2,2
517,20,main_green,main_green,73,79.0,9.18089116509551,8,2,2
518,20,main_green,main_green,73,58.0,9.612810603856921,6,2,2
519,20,main_green,main_green,73,54.0,9.96830652400667,5,2,2
520,20,main_green,main_green,75,57.0,9.87671387550056,6,2,2
521,20,main_green,main_green,74,61.0,10.035872165923063,4,2,2
522,20,main_green,main_green,74,65.0,10.306204009531934,4,2,2
523,20,main_green,main_green,74,71.0,10.44469963216171,6,2,2
524,20,main_green,main_green,73,79.0,10.310950080821664,9,2,2
525,20,main_green,main_green,72,87.0,10.39068504747288,9,2,2
526,20,main_green,main_green,71,95.0,10.527987481996558,8,2,2
527,20,main_green,main_green,70,103.0,10.528418121067112,8,2,2
528,20,main_green,main_green,73,111.0,9.822688839281405,13,2,2
529,20,main_green,main_green,71,119.0,9.989095081936581,8,2,2
530,20,main_green,main_green,72,127.0,10.077163648818507,9,2,2
531,20,main_green,main_green,71,135.0,10.13015019261328,8,2,2
532,20,main_green,main_green,71,143.0,10.10275916742101,9,2,2
533,20,main_green,main_green,70,151.0,10.095493837464529,8,2,2
534,20,main_green,main_green,69,159.0,10.040241962555383,8,2,2
535,20,main_green,main_green,69,168.0,9.914414914574593,10,2,2
536,20,main_green,main_green,69,177.0,9.703212620982468,10,2,2
537,20,main_yellow,main_green,67,187.0,9.831048334544278,10,3,2
538,20,main_yellow,main_green,67,199.0,9.875027550420686,12,3,2
539,20,main_yellow,main_green,66,211.0,9.862105892108454,12,3,2
540,20,side_green,main_green,71,86.0,9.128728925666751,13,0,2
541,20,side_green,main_green,72,44.0,9.203543248661665,5,0,2
542,20,side_green,main_green,71,48.0,9.167659119322888,4,0,2
543,20,side_green,main_green,71,53.0,9.285294665508943,5,0,2
544,20,side_green,main_green,72,59.0,9.403590335777505,7,0,2
545,20,side_green,main_green,72,67.0,9.486847181580748,8,0,2
546,20,side_green,main_green,72,77.0,9.477999572039575,11,0,2
547,20,side_green,main_green,71,88.0,9.402312579324647,11,0,2
548,20,side_green,main_green,71,101.0,9.1181245131919,14,0,2
549,20,side_green,main_green,70,116.0,8.894896598794562,15,0,2
550,20,side_green,main_green,69,132.0,8.623149140122115,16,0,2
551,20,side_green,main_green,69,149.0,8.365766287971535,18,0,2
552,20,side_green,main_green,72,168.0,7.5541791508450835,24,0,2
553,20,side_green,main_green,72,188.0,7.689568158039027,20,0,2
554,20,side_green,main_green,72,209.0,7.750197679777017,21,0,2
555,20,side_green,main_green,71,231.0,7.601262334331118,22,0,2
556,20,side_green,main_green,72,253.0,7.359042033980419,24,0,2
557,20,side_green,main_yellow,72,277.0,7.487254860410055,24,0,3
558,20,side_green,main_yellow,69,302.0,7.214420599334829,25,0,3
559,20,side_green,main_yellow,68,327.0,6.975468449854243,25,0,3
560,20,side_green,side_green,65,234.0,6.493839367369983,24,0,0
561,20,side_green,side_green,65,226.0,6.411079949580053,20,0,0
562,20,side_green,side_green,62,246.0,6.383263263853265,20,0,0
563,20,side_green,side_green,62,266.0,6.717970506145518,20,0,0
564,20,side_green,side_green,63,289.0,5.944780318869107,28,0,0
565,20,side_green,side_green,62,312.0,6.253053097019042,23,0,0
566,20,side_green,side_green,63,335.0,6.429886124235354,24,0,0
567,20,side_green,side_green,63,359.0,6.725820372197949,24,0,0
568,20,side_green,side_green,64,384.0,6.702633490284514,26,0,0
569,20,side_green,side_green,62,409.0,6.5182214918939625,25,0,0
570,20,side_green,side_green,62,435.0,6.5355055397718615,26,0,0
571,20,side_green,side_green,63,462.0,6.521273967193969,28,0,0
572,20,side_green,side_green,63,490.0,6.207200168174906,29,0,0
573,20,side_green,side_green,61,519.0,5.913929047668933,29,0,0
574,20,side_green,side_green,61,549.0,5.94725817226969,30,0,0
575,20,side_green,side_green,59,579.0,5.513143556430565,30,0,0
576,20,side_green,side_green,64,609.0,5.114512935674134,35,0,0
577,20,side_green,side_green,65,641.0,5.172917014409672,33,0,0
578,20,side_green,side_green,64,673.0,5.195499653194184,32,0,0
579,20,side_green,side_green,60,706.0,4.8006081945046315,33,0,0
580,20,side_green,side_green,60,739.0,4.669840905897924,34,0,0
581,20,side_green,side_green,57,772.0,4.389201238531209,33,0,0
582,20,side_yellow,side_green,58,806.0,4.334057468299756,35,1,0
583,20,side_yellow,side_green,58,840.0,4.157910185313495,34,1,0
584,20,side_yellow,side_green,59,877.0,3.961737722071843,38,1,0
585,20,main_green,side_green,58,755.0,3.963385928348652,34,2,0
586,20,main_green,side_green,57,637.0,4.104596395724689,30,2,0
587,20,main_green,side_green,58,530.0,4.30123605596925,27,2,0
588,20,main_green,side_green,63,439.0,4.448265234043902,28,2,0
589,20,main_green,side_green,63,358.0,4.971963076107918,20,2,0
590,20,main_green,side_green,63,289.0,5.736383018218214,16,2,0
591,20,main_green,side_green,62,229.0,6.257820280050897,13,2,0
592,20,main_green,side_green,64,185.0,6.6837822424598485,13,2,0
593,20,main_green,side_green,64,173.0,7.317772438050458,11,2,0
594,20,main_green,side_green,63,166.0,7.696394318605602,10,2,0
595,20,main_green,side_green,63,177.0,8.180485102099485,11,2,0
596,20,main_green,side_green,64,188.0,8.47191956194819,12,2,0
597,20,main_green,side_green,63,200.0,8.509983861279368,13,2,0
598,20,main_green,side_green,63,212.0,8.940177509055571,12,2,0
599,20,main_green,side_green,63,225.0,9.243584659574882,13,2,0
600,20,main_green,side_green,68,238.0,8.711709122240864,18,2,0
601,20,main_green,side_green,68,251.0,8.997512547762739,13,2,0
602,20,main_green,side_yellow,69,264.0,9.037599959627137,14,2,1
603,20,main_green,side_yellow,69,277.0,9.228822125614052,13,2,1
604,20,main_green,side_yellow,70,291.0,9.160378490703629,15,2,1
605,20,main_green,main_green,70,186.0,9.328509369261008,11,2,2
606,20,main_green,main_green,70,135.0,9.440731413352061,9,2,2
607,20,main_green,main_green,71,101.0,9.427581435908467,9,2,2
608,20,main_green,main_green,72,83.0,9.39525630864069,7,2,2
609,20,main_green,main_green,72,85.0,9.474954417010968,7,2,2
610,20,main_green,main_green,71,93.0,9.645497740659966,8,2,2
611,20,main_green,main_green,71,101.0,10.00689878728541,8,2,2
612,20,main_green,main_green,74,109.0,9.51602910012806,13,2,2
613,20,main_green,main_green,73,117.0,9.68027199008308,9,2,2
614,20,main_green,main_green,72,125.0,9.898431685665313,8,2,2
615,20,main_green,main_green,71,133.0,10.072955896517504,8,2,2
616,20,main_green,main_green,71,141.0,10.116284288001449,9,2,2
617,20,main_green,main_green,71,149.0,10.109796789082395,8,2,2
618,20,main_green,main_green,71,157.0,10.07703604450344,9,2,2
619,20,main_green,main_green,70,165.0,10.022350817547485,8,2,2
620,20,main_green,main_green,71,174.0,9.759299149226367,10,2,2
621,20,main_green,main_green,71,185.0,9.81656889188467,11,2,2
622,20,main_green,main_green,70,197.0,9.820589328982958,12,2,2
623,20,main_green,main_green,70,209.0,9.757909388405125,13,2,2
624,20,main_green,main_green,74,221.0,9.285491703280918,17,2,2
625,20,main_green,main_green,72,233.0,9.370462992034655,12,2,2
626,20,main_green,main_green,71,245.0,9.60296048616564,12,2,2
627,20,main_yellow,main_green,70,257.0,9.716679877321923,12,3,2
628,20,main_yellow,main_green,71,269.0,9.356498944329351,14,3,2
629,20,main_yellow,main_green,70,281.0,9.260181376976627,12,3,2
630,20,side_green,main_green,69,129.0,9.309457274653704,8,0,2
631,20,side_green,main_green,68,69.0,9.508179662024974,5,0,2
632,20,side_green,main_green,69,76.0,9.502758749911242,8,0,2
633,20,side_green,main_green,69,83.0,9.400560433008554,8,0,2
634,20,side_green,main_green,68,91.0,9.403277917271547,8,0,2
635,20,side_green,main_green,68,100.0,9.542549335141956,9,0,2
636,20,side_green,main_green,72,109.0,8.687024998385407,14,0,2
637,20,side_green,main_green,72,119.0,8.615906837058416,10,0,2
638,20,side_green,main_green,72,132.0,8.432277357231596,14,0,2
639,20,side_green,main_green,71,146.0,8.286809368106313,14,0,2
640,20,side_green,main_green,72,161.0,8.196545169982656,16,0,2
641,20,side_green,main_green,71,178.0,8.05784160963752,17,0,2
642,20,side_green,main_green,71,197.0,8.046610829064031,19,0,2
643,20,side_green,main_green,70,218.0,7.773766305417387,22,0,2
644,20,side_green,main_green,71,241.0,7.584447322323052,24,0,2
645,20,side_green,main_green,70,266.0,7.46998335003703,25,0,2
646,20,side_green,main_green,68,292.0,7.408812055222803,26,0,2
647,20,side_green,main_yellow,68,318.0,7.311685505317337,26,0,3
648,20,side_green,main_yellow,69,344.0,6.370735264756025,31,0,3
649,20,side_green,main_yellow,69,371.0,6.208793644151548,28,0,3
650,20,side_green,side_green,65,255.0,6.054520430844785,24,0,0
651,20,side_green,side_green,64,222.0,6.030840174777221,21,0,0
652,20,side_green,side_green,65,244.0,6.058818859766651,23,0,0
653,20,side_green,side_green,64,266.0,6.276443721981587,22,0,0
654,20,side_green,side_green,63,289.0,6.284615865354618,24,0,0
655,20,side_green,side_green,62,313.0,6.6454570811475095,24,0,0
656,20,side_green,side_green,62,338.0,6.583633017925737,26,0,0
657,20,side_green,side_green,59,363.0,6.319110857916081,25,0,0
658,20,side_green,side_green,59,388.0,6.416877210936162,25,0,0
659,20,side_green,side_green,60,415.0,6.389641834629798,28,0,0
660,20,side_green,side_green,65,442.0,5.990285751311597,32,0,0
661,20,side_green,side_green,65,470.0,6.031468174601468,28,0,0
662,20,side_green,side_green,64,498.0,6.09860506020032,28,0,0
663,20,side_green,side_green,63,527.0,5.838314968734161,29,0,0
664,20,side_green,side_green,65,556.0,5.864384799979126,31,0,0
665,20,side_green,side_green,65,585.0,5.996899176751229,29,0,0
666,20,side_green,side_green,65,615.0,6.073526597475628,30,0,0
667,20,side_green,side_green,64,646.0,5.925474532187725,31,0,0
668,20,side_green,side_green,63,678.0,5.582706704566138,33,0,0
669,20,side_green,side_green,62,711.0,5.179756366717711,34,0,0
670,20,side_green,side_green,60,745.0,5.022948951312936,34,0,0
671,20,side_green,side_green,57,779.0,4.619121074141129,34,0,0
672,20,side_yellow,side_green,60,813.0,3.99076473513307,39,1,0
673,20,side_yellow,side_green,59,847.0,3.90599350070784,34,1,0
674,20,side_yellow,side_green,60,882.0,3.9446025099359927,36,1,0
675,20,main_green,side_green,60,752.0,4.174685237941189,31,2,0
676,20,main_green,side_green,61,635.0,4.416911443196941,29,2,0
677,20,main_green,side_green,60,527.0,4.692718617098605,25,2,0
678,20,main_green,side_green,60,431.0,4.975469464556201,21,2,0
679,20,main_green,side_green,61,347.0,5.3325669425031315,18,2,0
680,20,main_green,side_green,62,272.0,5.781847431321975,16,2,0
681,20,main_green,side_green,59,211.0,6.02480956559226,12,2,0
682,20,main_green,side_green,59,171.0,6.671586933968241,10,2,0
683,20,main_green,side_green,59,164.0,7.2469691428432474,10,2,0
684,20,main_green,side_green,64,174.0,7.278736918134597,15,2,0
685,20,main_green,side_green,65,185.0,7.740771948104184,12,2,0
686,20,main_green,side_green,65,196.0,8.271142548055945,11,2,0
687,20,main_green,side_green,65,207.0,8.73277650863708,11,2,0
688,20,main_green,side_green,66,218.0,9.043618472268884,12,2,0
689,20,main_green,side_green,66,230.0,9.23211209779578,12,2,0
690,20,main_green,side_green,67,242.0,9.45772698999265,13,2,0
691,20,main_green,side_green,67,254.0,9.5499696328168,12,2,0
692,20,main_green,side_yellow,67,266.0,9.359048472584057,13,2,1
693,20,main_green,side_yellow,67,279.0,9.325054640388535,13,2,1
694,20,main_green,side_yellow,66,293.0,9.365853663812262,14,2,1
695,20,main_green,main_green,67,177.0,9.31179058789528,12,2,2
696,20,main_green,main_green,71,122.0,8.735810965071998,14,2,2
697,20,main_green,main_green,71,82.0,8.956884419481614,8,2,2
698,20,main_green,main_green,71,57.0,9.303101071778615,6,2,2
699,20,main_green,main_green,71,49.0,9.767437569141483,4,2,2
700,20,main_green,main_green,73,53.0,9.735553995881155,6,2,2
701,20,main_green,main_green,73,57.0,10.056560088880063,4,2,2
702,20,main_green,main_green,73,61.0,10.233354941025787,4,2,2
703,20,main_green,main_green,72,66.0,10.440717375525871,5,2,2
704,20,main_green,main_green,72,72.0,10.471416167813015,7,2,2
705,20,main_green,main_green,69,78.0,10.336829509779443,7,2,2
706,20,main_green,main_green,69,86.0,10.662705382353145,8,2,2
707,20,main_green,main_green,68,94.0,10.826960360621772,8,2,2
708,20,main_green,main_green,72,102.0,10.02266086350784,13,2,2
709,20,main_green,main_green,70,110.0,10.202284433077978,8,2,2
710,20,main_green,main_green,71,118.0,10.23284792419983,9,2,2
711,20,main_green,main_green,69,126.0,10.434153609656502,8,2,2
712,20,main_green,main_green,70,134.0,10.351187257815969,9,2,2
713,20,main_green,main_green,68,142.0,10.367458306839728,8,2,2
714,20,main_green,main_green,68,150.0,10.342764010016658,8,2,2
715,20,main_green,main_green,67,160.0,10.063394968974087,11,2,2
716,20,main_green,main_green,67,171.0,9.875247859524645,12,2,2
717,20,main_yellow,main_green,66,182.0,9.990999007598674,11,3,2
718,20,main_yellow,main_green,65,194.0,10.030250305012178,12,3,2
719,20,main_yellow,main_green,65,206.0,10.01000584043497,12,3,2
