step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,green_elapsed,state
1243,100,519.0,3.093528040988487,3,20,29,9,rrrGGgrrrGGg
1244,99,564.0,2.970125861336767,3,20,31,10,rrrGGgrrrGGg
1245,100,560.0,2.8939827997971874,3,21,31,11,rrrGGgrrrGGg
1246,97,613.0,2.565024112497905,3,23,33,12,rrrGGgrrrGGg
1247,98,665.0,2.594584714757892,3,24,34,13,rrrGGgrrrGGg
1248,98,684.0,2.6801623354888586,3,24,34,14,rrrGGgrrrGGg
1249,98,738.0,2.7274374372700794,3,25,36,15,rrrGGgrrrGGg
1250,98,794.0,2.6507997441833706,3,25,38,16,rrrGGgrrrGGg
1251,98,854.0,2.755509345743428,3,26,37,17,rrrGGgrrrGGg
1252,99,869.0,2.6807486213752134,3,28,37,18,rrrGGgrrrGGg
1253,96,873.0,2.4140410835333745,3,28,34,19,rrrGGgrrrGGg
1254,95,905.0,2.408243912418069,3,28,33,20,rrrGGgrrrGGg
1255,96,888.0,2.464692111953132,3,29,32,21,rrrGGgrrrGGg
1256,96,874.0,2.591882154627865,3,29,31,22,rrrGGgrrrGGg
1257,96,850.0,2.556251135407864,3,30,31,23,rrrGGgrrrGGg
1258,96,901.0,2.5583551492092504,3,30,32,24,rrrGGgrrrGGg
1259,98,896.0,2.5428286535830416,3,31,32,25,rrrGGgrrrGGg
1260,98,906.0,2.6598324432493254,3,30,31,26,rrrGGgrrrGGg
1261,99,957.0,2.736497404726866,3,31,33,27,rrrGGgrrrGGg
1262,100,951.0,2.8245414748434836,3,32,30,28,rrrGGgrrrGGg
1263,100,988.0,2.9521097924700466,3,31,28,29,rrrGGgrrrGGg
1264,100,1029.0,3.062439498704933,3,31,27,30,rrrGGgrrrGGg
1265,100,1052.0,3.123370669262213,3,31,28,31,rrrGGgrrrGGg
1266,101,1086.0,3.128772682248966,3,32,30,32,rrrGGgrrrGGg
1267,102,1109.0,2.9516069748737395,3,33,29,33,rrrGGgrrrGGg
1268,101,1131.0,2.8841177737364307,3,33,26,34,rrrGGgrrrGGg
1269,100,1154.0,2.761301619849055,4,33,25,0,rrryyyrrryyy
1270,98,1176.0,2.544699489627743,4,34,24,0,rrryyyrrryyy
1271,99,1201.0,2.4949878033968305,4,35,25,0,rrryyyrrryyy
1272,100,1231.0,2.335454728929788,5,35,27,0,rrrrrrrrrrrr
1273,101,1270.0,2.390395256461378,5,36,27,0,rrrrrrrrrrrr
1274,101,1165.0,2.468001251614577,0,32,27,0,GGgrrrGGgrrr
1275,100,1085.0,2.4614136495370573,0,29,27,1,GGgrrrGGgrrr
1276,99,1052.0,2.4335305177378874,0,27,28,2,GGgrrrGGgrrr
1277,100,1010.0,2.5257787632872306,0,25,30,3,GGgrrrGGgrrr
1278,101,968.0,2.6566495031920523,0,24,29,4,GGgrrrGGgrrr
1279,102,927.0,2.7692900133318816,0,22,30,5,GGgrrrGGgrrr
1280,101,835.0,2.84269033562402,0,19,27,6,GGgrrrGGgrrr
1281,101,744.0,2.779898592450088,0,17,26,7,GGgrrrGGgrrr
1282,102,690.0,2.8004107697396647,0,15,27,8,GGgrrrGGgrrr
1283,102,652.0,2.657030761532725,0,15,24,9,GGgrrrGGgrrr
1284,102,614.0,2.7493103957172003,0,14,25,10,GGgrrrGGgrrr
1285,102,542.0,2.8649543761767333,0,14,23,11,GGgrrrGGgrrr
1286,103,518.0,2.9712033676588043,0,13,28,12,GGgrrrGGgrrr
1287,104,512.0,3.0455077020610903,0,12,28,13,GGgrrrGGgrrr
1288,105,447.0,3.095467238147884,0,12,28,14,GGgrrrGGgrrr
1289,104,427.0,3.0617103687652474,0,10,28,15,GGgrrrGGgrrr
1290,104,373.0,3.209479723683856,0,8,28,16,GGgrrrGGgrrr
1291,104,361.0,3.3653460441329703,0,8,28,17,GGgrrrGGgrrr
1292,106,320.0,3.4528982532298294,0,7,27,18,GGgrrrGGgrrr
1293,106,319.0,3.4507664804586584,0,6,28,19,GGgrrrGGgrrr
1294,106,317.0,3.389742368445031,1,3,26,0,yyyrrryyyrrr
1295,106,324.0,3.521863038080591,1,3,27,0,yyyrrryyyrrr
1296,106,306.0,3.6352401507886243,1,3,26,0,yyyrrryyyrrr
1297,105,318.0,3.569518021867723,2,1,29,0,rrrrrrrrrrrr
1298,106,304.0,3.5565841106857015,2,2,27,0,rrrrrrrrrrrr
1299,105,241.0,3.501853123868498,3,4,25,0,rrrGGgrrrGGg
1300,105,191.0,3.5490276326655703,3,4,24,1,rrrGGgrrrGGg
1301,106,155.0,3.604251105440087,3,6,22,2,rrrGGgrrrGGg
1302,106,150.0,3.606950050415611,3,5,22,3,rrrGGgrrrGGg
1303,107,164.0,3.557736071985758,3,8,21,4,rrrGGgrrrGGg
1304,108,188.0,3.5191757150899536,3,9,24,5,rrrGGgrrrGGg
1305,108,216.0,3.4944126754427436,3,11,25,6,rrrGGgrrrGGg
1306,106,247.0,3.362134897253094,3,11,28,7,rrrGGgrrrGGg
1307,106,271.0,3.4240384233370307,3,12,25,8,rrrGGgrrrGGg
1308,105,310.0,3.246520306997094,3,15,28,9,rrrGGgrrrGGg
1309,105,345.0,3.060167005734781,3,16,30,10,rrrGGgrrrGGg
1310,106,387.0,2.958046410366346,3,18,31,11,rrrGGgrrrGGg
1311,104,389.0,2.7594399931207247,3,17,31,12,rrrGGgrrrGGg
1312,104,428.0,2.686707328687433,3,20,32,13,rrrGGgrrrGGg
1313,105,466.0,2.731689946771754,3,21,29,14,rrrGGgrrrGGg
1314,105,515.0,2.7846004765966206,3,21,33,15,rrrGGgrrrGGg
1315,105,543.0,2.833534396235215,3,22,32,16,rrrGGgrrrGGg
1316,102,594.0,2.555403177919846,3,22,34,17,rrrGGgrrrGGg
1317,102,626.0,2.6501234401575946,3,23,32,18,rrrGGgrrrGGg
1318,102,673.0,2.532984863173946,3,25,30,19,rrrGGgrrrGGg
1319,103,725.0,2.483088060633534,3,26,31,20,rrrGGgrrrGGg
1320,103,780.0,2.400811055694071,3,27,34,21,rrrGGgrrrGGg
1321,104,837.0,2.4896059001772928,3,28,35,22,rrrGGgrrrGGg
1322,104,900.0,2.6206477737730487,3,29,35,23,rrrGGgrrrGGg
1323,104,966.0,2.706035692540789,3,30,36,24,rrrGGgrrrGGg
1324,105,1029.0,2.7035794200313013,3,30,36,25,rrrGGgrrrGGg
1325,105,1097.0,2.769589860857794,3,31,37,26,rrrGGgrrrGGg
1326,105,1165.0,2.728146768837212,3,32,39,27,rrrGGgrrrGGg
1327,104,1198.0,2.74186721919546,3,33,35,28,rrrGGgrrrGGg
1328,104,1263.0,2.8736087719448373,3,33,35,29,rrrGGgrrrGGg
1329,105,1333.0,2.9358884643227037,3,34,37,30,rrrGGgrrrGGg
1330,107,1402.0,2.947164487552657,3,36,36,31,rrrGGgrrrGGg
1331,107,1474.0,2.8769918566595187,3,36,37,32,rrrGGgrrrGGg
1332,106,1514.0,2.833685337011541,3,36,35,33,rrrGGgrrrGGg
1333,105,1540.0,2.7462277241051893,3,36,35,34,rrrGGgrrrGGg
1334,105,1611.0,2.740544219400224,3,36,35,35,rrrGGgrrrGGg
1335,105,1683.0,2.6483337943201843,3,38,35,36,rrrGGgrrrGGg
1336,105,1756.0,2.772350922980192,3,38,35,37,rrrGGgrrrGGg
1337,104,1829.0,2.65785426023488,3,38,36,38,rrrGGgrrrGGg
1338,104,1868.0,2.718776599079408,3,38,34,39,rrrGGgrrrGGg
1339,105,1890.0,2.753837278542444,3,38,34,40,rrrGGgrrrGGg
1340,105,1962.0,2.6933148218272707,3,40,33,41,rrrGGgrrrGGg
1341,104,2034.0,2.599621403872401,4,39,33,0,rrryyyrrryyy
1342,103,2106.0,2.5825247257544675,4,39,33,0,rrryyyrrryyy
1343,103,2179.0,2.6795092672328376,4,40,33,0,rrryyyrrryyy
1344,103,2218.0,2.643148582839919,5,40,33,0,rrrrrrrrrrrr
1345,103,2205.0,2.589708918745896,5,41,30,0,rrrrrrrrrrrr
1346,102,2088.0,2.6132812404061627,0,37,31,0,GGgrrrGGgrrr
1347,103,2024.0,2.5982177256013195,0,35,32,1,GGgrrrGGgrrr
1348,102,1973.0,2.618914097944008,0,31,33,2,GGgrrrGGgrrr
1349,101,1933.0,2.61567612742663,0,28,32,3,GGgrrrGGgrrr
1350,102,1899.0,2.6266382453550685,0,27,31,4,GGgrrrGGgrrr
1351,102,1865.0,2.747393695337005,0,24,31,5,GGgrrrGGgrrr
1352,101,1921.0,2.739064441258255,0,24,32,6,GGgrrrGGgrrr
1353,102,1886.0,2.7263247009029743,0,23,34,7,GGgrrrGGgrrr
1354,102,1852.0,2.6736031613228532,0,21,33,8,GGgrrrGGgrrr
1355,104,1786.0,2.6168056721589155,0,20,35,9,GGgrrrGGgrrr
1356,104,1699.0,2.7225717220682144,0,18,35,10,GGgrrrGGgrrr
1357,103,1684.0,2.7115972490992477,0,16,35,11,GGgrrrGGgrrr
1358,102,1699.0,2.613417227938238,0,18,35,12,GGgrrrGGgrrr
1359,103,1689.0,2.633371801137116,0,18,35,13,GGgrrrGGgrrr
1360,103,1696.0,2.611823639229465,0,16,37,14,GGgrrrGGgrrr
1361,102,1679.0,2.5889969727213313,0,15,37,15,GGgrrrGGgrrr
1362,103,1623.0,2.5626761923653887,0,14,37,16,GGgrrrGGgrrr
1363,103,1676.0,2.5906748161335806,0,15,36,17,GGgrrrGGgrrr
1364,103,1678.0,2.603262026909968,0,15,39,18,GGgrrrGGgrrr
1365,102,1725.0,2.504091848873773,0,18,39,19,GGgrrrGGgrrr
1366,102,1732.0,2.6092920566032753,1,15,40,0,yyyrrryyyrrr
1367,102,1724.0,2.738180722983395,1,14,39,0,yyyrrryyyrrr
1368,102,1731.0,2.7864041322306266,1,14,41,0,yyyrrryyyrrr
1369,102,1666.0,2.864966613305475,2,13,41,0,rrrrrrrrrrrr
1370,104,1601.0,2.8565034627089814,2,14,41,0,rrrrrrrrrrrr
1371,106,1489.0,2.8682513127227924,3,13,40,0,rrrGGgrrrGGg
1372,106,1402.0,2.892498435812746,3,13,35,1,rrrGGgrrrGGg
1373,106,1334.0,2.9415098080044495,3,13,34,2,rrrGGgrrrGGg
1374,106,1284.0,3.041777237865344,3,14,32,3,rrrGGgrrrGGg
1375,107,1221.0,3.0744231627071166,3,17,32,4,rrrGGgrrrGGg
1376,108,1160.0,3.154877296884253,3,15,32,5,rrrGGgrrrGGg
1377,108,1182.0,3.164485534389691,3,16,31,6,rrrGGgrrrGGg
1378,108,1164.0,3.13585069679161,3,18,31,7,rrrGGgrrrGGg
1379,107,1104.0,3.0081574479924864,3,18,29,8,rrrGGgrrrGGg
1380,108,1050.0,2.9215080633828814,3,19,28,9,rrrGGgrrrGGg
1381,107,1005.0,2.8604661653136394,3,20,24,10,rrrGGgrrrGGg
1382,108,963.0,2.854550822119899,3,22,25,11,rrrGGgrrrGGg
1383,107,936.0,2.901952449804846,3,23,23,12,rrrGGgrrrGGg
1384,107,897.0,3.0531045517852204,3,23,22,13,rrrGGgrrrGGg
1385,107,922.0,3.061807914810997,3,24,22,14,rrrGGgrrrGGg
1386,104,954.0,2.864364295255854,3,24,23,15,rrrGGgrrrGGg
1387,104,922.0,2.834128642526364,3,24,22,16,rrrGGgrrrGGg
1388,104,814.0,2.8920199698937927,3,25,19,17,rrrGGgrrrGGg
1389,104,774.0,3.0071617760691876,3,26,20,18,rrrGGgrrrGGg
1390,104,816.0,3.0172143607386914,3,30,18,19,rrrGGgrrrGGg
1391,102,848.0,2.9104065697742953,4,30,20,0,rrryyyrrryyy
1392,103,874.0,2.989880381902665,4,29,19,0,rrryyyrrryyy
1393,104,764.0,3.016320217712225,4,32,16,0,rrryyyrrryyy
1394,104,719.0,3.025800610025569,5,33,15,0,rrrrrrrrrrrr
1395,105,683.0,3.0239276617088313,5,35,17,0,rrrrrrrrrrrr
1396,105,577.0,2.9885454584818647,0,31,21,0,GGgrrrGGgrrr
1397,105,544.0,3.0233598440313227,0,26,18,1,GGgrrrGGgrrr
1398,105,468.0,2.8982844924738727,0,25,20,2,GGgrrrGGgrrr
1399,105,448.0,2.901371163244509,0,24,20,3,GGgrrrGGgrrr
1400,106,427.0,2.9212083106718807,0,24,22,4,GGgrrrGGgrrr
1401,106,445.0,2.989822769387895,0,23,21,5,GGgrrrGGgrrr
1402,108,417.0,2.9384390969859675,0,23,21,6,GGgrrrGGgrrr
1403,107,410.0,2.8084371691378465,0,22,20,7,GGgrrrGGgrrr
1404,106,383.0,2.7445885882269057,0,22,19,8,GGgrrrGGgrrr
1405,107,374.0,2.7071554598779266,0,21,23,9,GGgrrrGGgrrr
1406,107,388.0,2.836110255984603,0,18,23,10,GGgrrrGGgrrr
1407,107,384.0,2.953226385219362,0,16,23,11,GGgrrrGGgrrr
1408,106,386.0,2.904504488345378,0,16,23,12,GGgrrrGGgrrr
1409,107,391.0,2.984418096630644,0,15,25,13,GGgrrrGGgrrr
1410,107,426.0,2.9258869789115813,0,16,25,14,GGgrrrGGgrrr
1411,106,421.0,2.9722972427908494,0,15,24,15,GGgrrrGGgrrr
1412,107,427.0,3.0850727576624366,0,14,25,16,GGgrrrGGgrrr
1413,106,413.0,3.1501132876355795,0,12,25,17,GGgrrrGGgrrr
1414,105,393.0,3.1679985852001153,0,11,24,18,GGgrrrGGgrrr
1415,106,389.0,3.3987170157096065,0,11,23,19,GGgrrrGGgrrr
1416,106,377.0,3.4570966653852526,1,11,22,0,yyyrrryyyrrr
1417,106,370.0,3.5797544170732465,1,9,20,0,yyyrrryyyrrr
1418,106,380.0,3.6602380585343566,1,8,23,0,yyyrrryyyrrr
1419,106,391.0,3.664815847242809,2,8,26,0,rrrrrrrrrrrr
1420,107,404.0,3.6363317728325018,2,10,28,0,rrrrrrrrrrrr
1421,108,334.0,3.667324540002623,3,9,26,0,rrrGGgrrrGGg
1422,108,306.0,3.6785222878555555,3,9,27,1,rrrGGgrrrGGg
1423,109,305.0,3.6763663884662154,3,10,26,2,rrrGGgrrrGGg
1424,109,300.0,3.672165408838572,3,10,26,3,rrrGGgrrrGGg
1425,110,281.0,3.6464555862139396,3,11,24,4,rrrGGgrrrGGg
1426,111,294.0,3.644510056475404,3,12,25,5,rrrGGgrrrGGg
1427,111,324.0,3.6567982714342344,3,13,26,6,rrrGGgrrrGGg
1428,110,303.0,3.618015319161945,3,14,24,7,rrrGGgrrrGGg
1429,109,348.0,3.5536851209064033,3,16,28,8,rrrGGgrrrGGg
1430,110,396.0,3.544373614158533,3,16,32,9,rrrGGgrrrGGg
1431,112,444.0,3.4775502584676574,3,20,33,10,rrrGGgrrrGGg
1432,110,495.0,3.273576213464058,3,19,34,11,rrrGGgrrrGGg
1433,110,546.0,3.2857916721692484,3,19,34,12,rrrGGgrrrGGg
1434,107,598.0,3.01009884022894,3,20,33,13,rrrGGgrrrGGg
1435,109,603.0,3.0221923932926766,3,22,36,14,rrrGGgrrrGGg
1436,109,619.0,3.007655289418484,3,24,32,15,rrrGGgrrrGGg
1437,108,640.0,2.969671302083903,3,24,33,16,rrrGGgrrrGGg
1438,106,688.0,2.750226275585655,3,25,34,17,rrrGGgrrrGGg
1439,106,744.0,2.748568212540559,3,26,33,18,rrrGGgrrrGGg
1440,107,808.0,2.7482846769421383,3,27,38,19,rrrGGgrrrGGg
1441,107,872.0,2.6310755236710235,3,28,38,20,rrrGGgrrrGGg
1442,106,885.0,2.533196879370496,3,28,37,21,rrrGGgrrrGGg
1443,107,928.0,2.543200326623081,3,29,39,22,rrrGGgrrrGGg
1444,105,953.0,2.3798997903296395,3,30,37,23,rrrGGgrrrGGg
1445,105,1005.0,2.3947995109589604,3,31,36,24,rrrGGgrrrGGg
1446,107,1038.0,2.363718352717544,3,34,35,25,rrrGGgrrrGGg
1447,107,1107.0,2.4076992126295766,3,34,35,26,rrrGGgrrrGGg
1448,107,1176.0,2.485038822253537,3,34,35,27,rrrGGgrrrGGg
1449,107,1248.0,2.414427017926727,3,37,36,28,rrrGGgrrrGGg
1450,107,1295.0,2.4542066286688424,3,37,35,29,rrrGGgrrrGGg
1451,109,1355.0,2.3915276391997797,3,38,35,30,rrrGGgrrrGGg
1452,109,1427.0,2.4434120646293995,3,37,35,31,rrrGGgrrrGGg
1453,109,1500.0,2.545645439024478,3,38,35,32,rrrGGgrrrGGg
1454,108,1575.0,2.5659411906905483,3,38,37,33,rrrGGgrrrGGg
1455,108,1650.0,2.6748081086556055,3,38,37,34,rrrGGgrrrGGg
1456,111,1707.0,2.6308045870219203,3,39,38,35,rrrGGgrrrGGg
1457,110,1775.0,2.574360190581284,3,38,35,36,rrrGGgrrrGGg
1458,110,1849.0,2.65738757794286,3,39,35,37,rrrGGgrrrGGg
1459,109,1875.0,2.6356290065530406,3,39,33,38,rrrGGgrrrGGg
1460,109,1947.0,2.712197044339179,4,39,33,0,rrryyyrrryyy
1461,110,2020.0,2.740245082713393,4,41,33,0,rrryyyrrryyy
1462,109,2082.0,2.652049826726,4,40,35,0,rrryyyrrryyy
1463,110,2141.0,2.6268191541719936,5,40,34,0,rrrrrrrrrrrr
1464,109,2217.0,2.4413403090375194,5,41,36,0,rrrrrrrrrrrr
1465,109,2132.0,2.528562190449325,0,37,36,0,GGgrrrGGgrrr
1466,109,2091.0,2.427648155195115,0,35,36,1,GGgrrrGGgrrr
1467,108,2057.0,2.3603086608720827,0,31,38,2,GGgrrrGGgrrr
1468,108,2022.0,2.3377433517441677,0,29,37,3,GGgrrrGGgrrr
1469,109,2001.0,2.444080834145274,0,27,40,4,GGgrrrGGgrrr
1470,109,1980.0,2.567849414453591,0,25,40,5,GGgrrrGGgrrr
1471,109,1959.0,2.5126200142550554,0,24,40,6,GGgrrrGGgrrr
1472,108,1980.0,2.5453750890027407,0,22,41,7,GGgrrrGGgrrr
1473,107,1970.0,2.569554504474003,0,21,40,8,GGgrrrGGgrrr
1474,107,1919.0,2.6323355684327883,0,20,39,9,GGgrrrGGgrrr
1475,108,1901.0,2.63367276869485,0,20,39,10,GGgrrrGGgrrr
1476,109,1888.0,2.5515165505794393,0,18,41,11,GGgrrrGGgrrr
1477,109,1878.0,2.624260241420415,0,17,41,12,GGgrrrGGgrrr
1478,109,1880.0,2.5581176269533117,0,16,43,13,GGgrrrGGgrrr
1479,109,1886.0,2.6362840283071085,0,17,42,14,GGgrrrGGgrrr
1480,108,1823.0,2.6251001510094314,0,15,42,15,GGgrrrGGgrrr
1481,110,1822.0,2.6883714445843943,0,15,44,16,GGgrrrGGgrrr
1482,107,1827.0,2.490729709582042,0,14,44,17,GGgrrrGGgrrr
1483,107,1833.0,2.537582247286301,0,12,44,18,GGgrrrGGgrrr
1484,107,1840.0,2.6720588237044707,0,9,45,19,GGgrrrGGgrrr
1485,106,1857.0,2.7629014329247648,1,9,46,0,yyyrrryyyrrr
1486,108,1865.0,2.898072590880384,1,9,47,0,yyyrrryyyrrr
1487,108,1913.0,2.889956861010918,1,9,47,0,yyyrrryyyrrr
1488,108,1917.0,2.9341628597972194,2,8,46,0,rrrrrrrrrrrr
1489,108,1933.0,2.9647928212696155,2,9,46,0,rrrrrrrrrrrr
1490,108,1777.0,2.996990757799274,3,10,41,0,rrrGGgrrrGGg
1491,110,1740.0,2.946091425617005,3,12,41,1,rrrGGgrrrGGg
1492,111,1745.0,3.012862102343496,3,14,37,2,rrrGGgrrrGGg
1493,111,1754.0,3.037869345862346,3,12,35,3,rrrGGgrrrGGg
1494,112,1776.0,3.057036881361515,3,14,37,4,rrrGGgrrrGGg
1495,112,1798.0,3.094511749697699,3,14,35,5,rrrGGgrrrGGg
1496,113,1824.0,3.0923837276401573,3,17,34,6,rrrGGgrrrGGg
1497,112,1850.0,3.0975028572180134,3,17,33,7,rrrGGgrrrGGg
1498,110,1898.0,2.915677559035633,3,18,33,8,rrrGGgrrrGGg
1499,111,1933.0,2.906317125835698,3,22,32,9,rrrGGgrrrGGg
1500,110,1825.0,2.8130512250042967,3,23,30,10,rrrGGgrrrGGg
1501,110,1723.0,2.719553209587146,3,25,27,11,rrrGGgrrrGGg
1502,111,1754.0,2.6421795366744782,3,25,29,12,rrrGGgrrrGGg
1503,110,1789.0,2.650958991611929,3,24,29,13,rrrGGgrrrGGg
1504,109,1832.0,2.6679397221607877,3,24,29,14,rrrGGgrrrGGg
1505,108,1884.0,2.6757449544228358,3,28,30,15,rrrGGgrrrGGg
1506,108,1932.0,2.607399031598592,3,28,28,16,rrrGGgrrrGGg
1507,110,1984.0,2.615635188518505,3,30,29,17,rrrGGgrrrGGg
1508,109,2034.0,2.5921883984358662,3,28,26,18,rrrGGgrrrGGg
1509,109,2090.0,2.6547884815129317,3,30,26,19,rrrGGgrrrGGg
1510,108,2148.0,2.568439545747582,3,32,27,20,rrrGGgrrrGGg
1511,108,2208.0,2.5624033323338606,4,32,28,0,rrryyyrrryyy
1512,109,2262.0,2.538306198106208,4,35,28,0,rrryyyrrryyy
1513,110,2320.0,2.521090587157466,4,33,29,0,rrryyyrrryyy
1514,110,2385.0,2.4024664753117353,5,36,31,0,rrrrrrrrrrrr
1515,110,2424.0,2.3629321239985597,5,37,28,0,rrrrrrrrrrrr
1516,110,2310.0,2.346397562262591,0,34,30,0,GGgrrrGGgrrr
1517,113,2306.0,2.2806325919582897,0,34,31,1,GGgrrrGGgrrr
1518,112,2312.0,2.2611566700717423,0,30,31,2,GGgrrrGGgrrr
1519,111,2316.0,2.1795323159398947,0,29,31,3,GGgrrrGGgrrr
1520,111,2324.0,2.2294218444276135,0,28,32,4,GGgrrrGGgrrr
1521,111,2333.0,2.3137012990517336,0,28,32,5,GGgrrrGGgrrr
1522,112,2341.0,2.349796666890878,0,27,33,6,GGgrrrGGgrrr
1523,111,2350.0,2.327302317383032,0,24,34,7,GGgrrrGGgrrr
1524,111,2379.0,2.194359701646306,0,22,35,8,GGgrrrGGgrrr
1525,110,2388.0,2.166096109530652,0,21,37,9,GGgrrrGGgrrr
1526,109,2422.0,2.139663051017808,0,20,38,10,GGgrrrGGgrrr
1527,107,2481.0,1.9853445662272053,0,20,39,11,GGgrrrGGgrrr
1528,108,2464.0,2.062344833575235,0,18,39,12,GGgrrrGGgrrr
1529,107,2498.0,2.016117028810699,0,16,41,13,GGgrrrGGgrrr
1530,107,2510.0,2.1072674611840183,0,14,42,14,GGgrrrGGgrrr
1531,108,2525.0,2.130756759608258,0,12,44,15,GGgrrrGGgrrr
1532,108,2528.0,2.1431515271151262,0,13,43,16,GGgrrrGGgrrr
1533,109,2538.0,2.1179813131659575,0,13,43,17,GGgrrrGGgrrr
1534,110,2432.0,2.0219587971380624,0,13,43,18,GGgrrrGGgrrr
1535,110,2363.0,2.136171043674119,0,12,43,19,GGgrrrGGgrrr
1536,110,2297.0,2.1868165219548077,1,11,43,0,yyyrrryyyrrr
1537,109,2307.0,2.1567504132550908,1,10,46,0,yyyrrryyyrrr
1538,110,2362.0,2.180737548697577,1,12,47,0,yyyrrryyyrrr
1539,109,2396.0,2.0621997606878044,2,11,47,0,rrrrrrrrrrrr
1540,110,2428.0,2.0869155598400058,2,11,47,0,rrrrrrrrrrrr
1541,110,2402.0,2.177289364178627,3,13,45,0,rrrGGgrrrGGg
1542,110,2395.0,2.301840423020843,3,14,42,1,rrrGGgrrrGGg
1543,111,2382.0,2.3477666117762337,3,14,42,2,rrrGGgrrrGGg
1544,111,2378.0,2.3725523715025667,3,13,41,3,rrrGGgrrrGGg
1545,113,2344.0,2.3940933880546456,3,13,39,4,rrrGGgrrrGGg
1546,114,2320.0,2.432752658980587,3,13,39,5,rrrGGgrrrGGg
1547,115,2333.0,2.428621951258344,3,15,37,6,rrrGGgrrrGGg
1548,114,2369.0,2.313257698193333,3,16,38,7,rrrGGgrrrGGg
1549,113,2392.0,2.2411238219467835,3,15,36,8,rrrGGgrrrGGg
1550,112,2377.0,2.1561311192495625,3,16,34,9,rrrGGgrrrGGg
1551,113,2396.0,2.1930574075375313,3,18,33,10,rrrGGgrrrGGg
1552,115,2416.0,2.231212369551815,3,19,32,11,rrrGGgrrrGGg
1553,115,2444.0,2.3574017743743707,3,18,32,12,rrrGGgrrrGGg
1554,115,2492.0,2.4853801979662054,3,19,31,13,rrrGGgrrrGGg
1555,115,2519.0,2.627407676923045,3,19,30,14,rrrGGgrrrGGg
1556,113,2546.0,2.568820489954612,3,19,29,15,rrrGGgrrrGGg
1557,113,2596.0,2.5421933918386106,3,20,31,16,rrrGGgrrrGGg
1558,113,2626.0,2.5171996544113724,3,22,29,17,rrrGGgrrrGGg
1559,113,2494.0,2.5509819830265994,3,22,25,18,rrrGGgrrrGGg
1560,113,2525.0,2.581420887971146,3,22,27,19,rrrGGgrrrGGg
1561,113,2555.0,2.7343621468765544,3,24,24,20,rrrGGgrrrGGg
1562,113,2592.0,2.8219426619364443,3,24,23,21,rrrGGgrrrGGg
1563,113,2638.0,2.905389282805883,3,24,23,22,rrrGGgrrrGGg
1564,113,2686.0,2.9394994994818897,3,24,24,23,rrrGGgrrrGGg
1565,112,2736.0,2.910989729144713,3,26,24,24,rrrGGgrrrGGg
1566,112,2787.0,2.956306166233501,3,28,24,25,rrrGGgrrrGGg
1567,114,2837.0,2.7788487324674795,3,29,25,26,rrrGGgrrrGGg
1568,115,2889.0,2.771860461110741,3,28,25,27,rrrGGgrrrGGg
1569,115,2942.0,2.858426925615348,3,29,24,28,rrrGGgrrrGGg
1570,115,2997.0,3.004286272955907,4,30,25,0,rrryyyrrryyy
1571,114,3053.0,3.000993409744442,4,31,25,0,rrryyyrrryyy
1572,116,3110.0,3.034138172031359,4,33,26,0,rrryyyrrryyy
1573,116,3169.0,2.998620008650851,5,33,27,0,rrrrrrrrrrrr
1574,115,3229.0,2.9741298734116124,5,34,26,0,rrrrrrrrrrrr
1575,113,3191.0,2.8762063521293926,0,31,26,0,GGgrrrGGgrrr
1576,113,3144.0,2.899777105671699,0,31,25,1,GGgrrrGGgrrr
1577,113,2983.0,2.846238322844615,0,29,25,2,GGgrrrGGgrrr
1578,114,2977.0,2.6967694057095697,0,29,29,3,GGgrrrGGgrrr
1579,115,2970.0,2.701939292532935,0,27,28,4,GGgrrrGGgrrr
1580,115,2998.0,2.793578789873696,0,25,29,5,GGgrrrGGgrrr
1581,114,2953.0,2.795135964582736,0,25,28,6,GGgrrrGGgrrr
1582,114,2791.0,2.7889948646075067,0,24,29,7,GGgrrrGGgrrr
1583,113,2808.0,2.578236584004974,0,23,29,8,GGgrrrGGgrrr
1584,113,2788.0,2.6366759562463233,0,22,27,9,GGgrrrGGgrrr
1585,112,2780.0,2.5770531807342754,0,24,29,10,GGgrrrGGgrrr
1586,113,2767.0,2.6576358346434295,0,22,28,11,GGgrrrGGgrrr
1587,114,2791.0,2.7346810288598262,0,20,30,12,GGgrrrGGgrrr
1588,115,2748.0,2.7609705058639418,0,18,28,13,GGgrrrGGgrrr
1589,114,2719.0,2.70476349517305,0,16,29,14,GGgrrrGGgrrr
1590,113,2537.0,2.6775512245828774,0,14,26,15,GGgrrrGGgrrr
1591,114,2393.0,2.6871505778485907,0,16,29,16,GGgrrrGGgrrr
1592,113,2223.0,2.61103503989918,0,13,28,17,GGgrrrGGgrrr
1593,112,2069.0,2.4666109551208657,0,13,30,18,GGgrrrGGgrrr
1594,111,2084.0,2.4910515447373487,0,11,33,19,GGgrrrGGgrrr
1595,109,1949.0,2.472659555782152,1,11,34,0,yyyrrryyyrrr
1596,110,1814.0,2.558603866450554,1,10,35,0,yyyrrryyyrrr
1597,110,1846.0,2.592122692149372,1,11,35,0,yyyrrryyyrrr
1598,112,1858.0,2.564162291685745,2,13,36,0,rrrrrrrrrrrr
1599,112,1872.0,2.6207522168718804,2,11,33,0,rrrrrrrrrrrr
